NT, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1973        85-89               49.63           39.80           89.43
  1973        90-94               16.27            9.65           25.92
  1973        95-99                4.37              .              .
  1973       100-104               0.88              .              .
  1973       105-109               0.00              .              .
  1973       110+                  0.00              .              .
  1974           0              1205.97         1346.25         2552.22
  1974         1-4              5083.57         5600.76        10684.33
  1974         5-9              5464.00         5877.16        11341.16
  1974        10-14             4346.03         4639.02         8985.05
  1974        15-19             3707.52         3874.56         7582.08
  1974        20-24             4888.06         5733.11        10621.17
  1974        25-29             5511.62         6730.43        12242.05
  1974        30-34             3850.99         5354.43         9205.42
  1974        35-39             2672.07         3966.67         6638.74
  1974        40-44             2015.70         2917.59         4933.29
  1974        45-49             1705.42         2530.51         4235.93
  1974        50-54             1279.79         1997.72         3277.51
  1974        55-59              961.02         1293.17         2254.19
  1974        60-64              653.60          854.66         1508.27
  1974        65-69              388.96          518.97          907.93
  1974        70-74              204.45          304.40          508.86
  1974        75-79              112.47          136.45          248.91
  1974        80-84              119.56          118.32          237.87
  1974        85-89               41.59           45.22           86.81
  1974        90-94               24.98            9.40           34.38
  1974        95-99                3.36            1.01            4.37
  1974       100-104               0.79            0.00            0.79
  1974       105-109               0.00            0.00            0.00
  1974       110+                  0.00            0.00            0.00
  1975           0              1122.13         1251.35         2373.48
  1975         1-4              4730.29         5416.14        10146.42
  1975         5-9              5402.07         6009.60        11411.67
  1975        10-14             4301.00         4634.55         8935.55
  1975        15-19             3553.52         3853.04         7406.56
  1975        20-24             4675.08         5351.13        10026.20
  1975        25-29             5240.70         6445.78        11686.48
  1975        30-34             3791.61         5283.34         9074.95
  1975        35-39             2683.10         3978.38         6661.49
  1975        40-44             1983.55         2835.02         4818.56
  1975        45-49             1635.90         2490.03         4125.93
  1975        50-54             1256.06         1971.84         3227.90
  1975        55-59              929.88         1324.77         2254.65
  1975        60-64              637.11          884.26         1521.37
  1975        65-69              399.47          511.50          910.97
  1975        70-74              214.97          294.98          509.95
  1975        75-79              120.95          164.46          285.41
  1975        80-84              119.70          121.27          240.97
  1975        85-89               42.64           50.83           93.47
  1975        90-94               23.56           11.48           35.03
  1975        95-99                2.49            1.01            3.50
  1975       100-104               0.00            0.00            0.00
  1975       105-109               0.00            0.00            0.00
  1975       110+                  0.00            0.00            0.00
  1976           0              1239.66         1366.49         2606.15
  1976         1-4              4748.02         5388.60        10136.62
  1976         5-9              5759.52         6436.55        12196.07
  1976        10-14             4545.52         4852.02         9397.53
  1976        15-19             3826.06         4165.54         7991.60
  1976        20-24             5078.52         5605.26        10683.78
  1976        25-29             5600.52         6644.53        12245.06
  1976        30-34             4184.01         5680.98         9864.99
  1976        35-39             2936.09         4262.69         7198.78
  1976        40-44             2128.05         2957.70         5085.75
  1976        45-49             1677.16         2555.99         4233.15
  1976        50-54             1346.50         2085.46         3431.96
  1976        55-59              956.54         1400.71         2357.25
  1976        60-64              687.18          943.81         1630.99
  1976        65-69              442.97          528.00          970.97
  1976        70-74              251.94          316.49          568.43
  1976        75-79              128.92          181.96          310.89
  1976        80-84              118.78          124.71          243.48
  1976        85-89               55.74           55.66          111.40
  1976        90-94               18.78           12.69           31.47
  1976        95-99                2.24            1.81            4.05
  1976       100-104               0.00            0.22            0.22
  1976       105-109               0.00            0.00            0.00
  1976       110+                  0.00            0.00            0.00
  1977           0              1301.20         1430.91         2732.11
  1977         1-4              4882.89         5509.24        10392.13
  1977         5-9              6186.03         6813.07        12999.10
  1977        10-14             4783.61         5123.65         9907.26
  1977        15-19             4265.01         4632.02         8897.03
  1977        20-24             5337.56         5859.10        11196.66
  1977        25-29             5851.56         6835.71        12687.27
  1977        30-34             4658.17         6126.81        10784.98
  1977        35-39             3183.62         4597.13         7780.75
  1977        40-44             2283.03         3103.54         5386.57
  1977        45-49             1729.52         2629.05         4358.57
  1977        50-54             1389.57         2179.47         3569.04
  1977        55-59             1031.38         1475.42         2506.80
  1977        60-64              709.15          953.69         1662.84
  1977        65-69              460.37          562.49         1022.86
  1977        70-74              270.96          319.89          590.85
  1977        75-79              125.42          176.89          302.31
  1977        80-84              119.85          121.30          241.15
  1977        85-89               66.24           61.39          127.63
  1977        90-94               19.46           12.96           32.42
  1977        95-99                1.57            2.80            4.37
  1977       100-104               0.00            0.24            0.24
  1977       105-109               0.00            0.00            0.00
  1977       110+                  0.00            0.00            0.00
  1978           0              1276.43         1382.79         2659.22
  1978         1-4              5053.65         5670.05        10723.70
  1978         5-9              6450.02         7081.59        13531.61
  1978        10-14             5073.02         5359.15        10432.17
  1978        15-19             4615.52         4973.54         9589.06
  1978        20-24             5501.12         6115.13        11616.25
  1978        25-29             6041.55         7063.25        13104.80
  1978        30-34             5117.15         6473.07        11590.22
  1978        35-39             3426.72         4871.68         8298.40
  1978        40-44             2409.07         3308.61         5717.68
  1978        45-49             1833.47         2703.54         4537.01
  1978        50-54             1422.12         2278.10         3700.22
  1978        55-59             1103.51         1553.86         2657.37
  1978        60-64              747.02          970.33         1717.35
  1978        65-69              477.49          603.63         1081.12
  1978        70-74              276.48          311.99          588.47
  1978        75-79              130.96          183.48          314.44
  1978        80-84              126.09          116.82          242.90
  1978        85-89               68.89           64.99          133.88
  1978        90-94               20.87           15.17           36.04
  1978        95-99                3.01            3.65            6.66
  1978       100-104               0.00            0.00            0.00
  1978       105-109               0.00            0.00            0.00
  1978       110+                  0.00            0.00            0.00
  1979           0              1311.68         1407.20         2718.88
  1979         1-4              5190.71         5677.66        10868.37
  1979         5-9              6587.10         7196.58        13783.68
  1979        10-14             5387.51         5671.20        11058.72
  1979        15-19             4802.51         5014.03         9816.54
  1979        20-24             5777.05         6274.66        12051.71
  1979        25-29             6342.02         7131.77        13473.79
  1979        30-34             5496.69         6728.43        12225.12
  1979        35-39             3755.97         5096.69         8852.66
  1979        40-44             2547.60         3518.56         6066.16
  1979        45-49             1945.16         2723.10         4668.26
  1979        50-54             1463.39         2332.53         3795.93
  1979        55-59             1156.36         1627.35         2783.72
  1979        60-64              780.09          985.19         1765.28
  1979        65-69              488.00          621.69         1109.70
  1979        70-74              286.95          301.99          588.94
  1979        75-79              142.45          191.98          334.42
  1979        80-84              136.45          114.42          250.88
  1979        85-89               67.65           64.22          131.87
  1979        90-94               21.83           20.61           42.44
  1979        95-99                7.20            4.65           11.85
  1979       100-104               0.00            0.00            0.00
  1979       105-109               0.00            0.00            0.00
  1979       110+                  0.00            0.00            0.00
  1980           0              1315.92         1389.80         2705.72
  1980         1-4              5250.58         5589.72        10840.30
  1980         5-9              6678.54         7238.51        13917.05
  1980        10-14             5754.04         6077.75        11831.78
  1980        15-19             4867.04         5038.52         9905.56
  1980        20-24             6200.12         6509.32        12709.44
  1980        25-29             6582.54         7207.72        13790.26
  1980        30-34             5914.78         6971.97        12886.75
  1980        35-39             4044.54         5301.93         9346.48
  1980        40-44             2780.64         3819.15         6599.79
  1980        45-49             2011.52         2744.60         4756.11
  1980        50-54             1561.55         2416.74         3978.29
  1980        55-59             1167.00         1665.25         2832.25
  1980        60-64              830.56         1025.90         1856.46
  1980        65-69              529.60          648.63         1178.23
  1980        70-74              321.50          343.50          665.00
  1980        75-79              167.48          188.00          355.48
  1980        80-84              150.45          111.47          261.91
  1980        85-89               67.59           65.64          133.23
  1980        90-94               27.04           26.23           53.27
  1980        95-99                8.74            5.72           14.46
  1980       100-104               0.00            0.00            0.00
  1980       105-109               0.00            0.00            0.00
  1980       110+                  0.00            0.00            0.00
  1981           0              1431.71         1450.11         2881.82
  1981         1-4              5289.16         5566.10        10855.26
  1981         5-9              6760.52         7304.59        14065.11
  1981        10-14             6187.52         6519.11        12706.63
  1981        15-19             5119.50         5394.15        10513.65
  1981        20-24             6598.12         6926.29        13524.41
  1981        25-29             6728.55         7432.92        14161.47
  1981        30-34             6357.16         7234.69        13591.85
  1981        35-39             4388.89         5696.52        10085.42
  1981        40-44             3074.18         4219.13         7293.31
  1981        45-49             2104.15         2842.29         4946.44
  1981        50-54             1647.56         2516.42         4163.98
  1981        55-59             1212.46         1755.96         2968.42
  1981        60-64              885.62         1100.45         1986.07
  1981        65-69              590.02          690.45         1280.47
  1981        70-74              347.96          410.46          758.42
  1981        75-79              187.46          189.44          376.90
  1981        80-84              169.14          115.76          284.90
  1981        85-89               70.85           67.28          138.14
  1981        90-94               35.85           25.26           61.11
  1981        95-99                8.48            6.19           14.67
  1981       100-104               0.00            1.01            1.01
  1981       105-109               0.00            0.00            0.00
  1981       110+                  0.00            0.00            0.00
  1982           0              1507.34         1570.81         3078.15
  1982         1-4              5470.69         5686.16        11156.85
  1982         5-9              6823.01         7399.01        14222.02
  1982        10-14             6567.05         6929.08        13496.13
  1982        15-19             5473.67         5841.53        11315.19
  1982        20-24             6927.04         7269.63        14196.67
  1982        25-29             7029.10         7699.28        14728.38
  1982        30-34             6614.12         7479.23        14093.36
  1982        35-39             4905.07         6236.29        11141.36
  1982        40-44             3341.01         4588.56         7929.58
  1982        45-49             2267.01         3008.17         5275.18
  1982        50-54             1697.03         2550.59         4247.62
  1982        55-59             1319.03         1922.88         3241.91
  1982        60-64              935.93         1174.89         2110.83
  1982        65-69              627.06          708.62         1335.68
  1982        70-74              373.35          455.52          828.87
  1982        75-79              187.47          200.47          387.94
  1982        80-84              182.27          124.88          307.15
  1982        85-89               77.17           64.50          141.67
  1982        90-94               41.38           21.98           63.36
  1982        95-99                8.18            5.97           14.15
  1982       100-104               0.07            0.84            0.90
  1982       105-109               0.00            0.00            0.00
  1982       110+                  0.00            0.00            0.00
  1983           0              1538.03         1582.56         3120.59
  1983         1-4              5693.62         5978.08        11671.70
  1983         5-9              6852.54         7443.51        14296.05
  1983        10-14             6820.05         7231.61        14051.66
  1983        15-19             5709.61         6182.57        11892.18
  1983        20-24             7182.53         7530.72        14713.25
  1983        25-29             7320.56         7977.81        15298.37
  1983        30-34             6774.16         7673.97        14448.13
  1983        35-39             5426.58         6738.82        12165.40
  1983        40-44             3602.05         4903.09         8505.13
  1983        45-49             2458.06         3274.70         5732.76
  1983        50-54             1789.53         2592.07         4381.60
  1983        55-59             1404.64         2066.59         3471.23
  1983        60-64             1000.94         1259.37         2260.31
  1983        65-69              667.11          729.22         1396.33
  1983        70-74              403.01          480.28          883.29
  1983        75-79              193.46          214.48          407.94
  1983        80-84              185.84          133.43          319.27
  1983        85-89               81.28           64.10          145.38
  1983        90-94               39.82           23.10           62.91
  1983        95-99               10.77            5.45           16.21
  1983       100-104               0.19            0.65            0.84
  1983       105-109               0.00            0.00            0.00
  1983       110+                  0.00            0.00            0.00
  1984           0              1562.64         1574.19         3136.84
  1984         1-4              5962.07         6289.14        12251.21
  1984         5-9              6943.55         7513.08        14456.63
  1984        10-14             6954.01         7467.51        14421.52
  1984        15-19             6035.60         6536.13        12571.73
  1984        20-24             7396.05         7817.21        15213.26
  1984        25-29             7641.16         8358.74        15999.89
  1984        30-34             7042.67         7791.65        14834.32
  1984        35-39             5915.33         7281.77        13197.11
  1984        40-44             3883.63         5201.02         9084.64
  1984        45-49             2673.56         3619.65         6293.21
  1984        50-54             1887.24         2634.65         4521.89
  1984        55-59             1487.63         2213.61         3701.24
  1984        60-64             1057.99         1374.44         2432.42
  1984        65-69              720.74          776.22         1496.96
  1984        70-74              415.23          488.65          903.88
  1984        75-79              219.00          248.49          467.49
  1984        80-84              185.63          141.41          327.03
  1984        85-89               84.69           66.07          150.76
  1984        90-94               34.79           24.12           58.91
  1984        95-99               11.24            4.92           16.16
  1984       100-104               0.00            0.55            0.55
  1984       105-109               0.00            0.00            0.00
  1984       110+                  0.00            0.00            0.00
  1985           0              1498.78         1591.39         3090.17
  1985         1-4              6210.23         6410.04        12620.26
  1985         5-9              7031.01         7654.04        14685.05
  1985        10-14             6978.50         7543.00        14521.51
  1985        15-19             6353.00         6807.67        13160.67
  1985        20-24             7615.04         8164.17        15779.21
  1985        25-29             8112.09         8709.87        16821.95
  1985        30-34             7306.06         7894.16        15200.22
  1985        35-39             6369.72         7734.12        14103.84
  1985        40-44             4202.42         5526.46         9728.88
  1985        45-49             2927.14         3964.74         6891.88
  1985        50-54             2001.63         2743.61         4745.24
  1985        55-59             1560.98         2324.68         3885.65
  1985        60-64             1175.10         1468.82         2643.92
  1985        65-69              795.46          852.13         1647.59
  1985        70-74              459.56          520.22          979.78
  1985        75-79              266.47          288.48          554.95
  1985        80-84              184.99          144.71          329.70
  1985        85-89               97.62           68.40          166.02
  1985        90-94               33.36           27.83           61.19
  1985        95-99               10.41            5.48           15.89
  1985       100-104               0.00            0.00            0.00
  1985       105-109               0.00            0.00            0.00
  1985       110+                  0.00            0.00            0.00
  1986           0              1563.34         1650.78         3214.12
  1986         1-4              6285.61         6446.03        12731.64
  1986         5-9              7155.00         7787.07        14942.07
  1986        10-14             6872.51         7495.01        14367.52
  1986        15-19             6627.03         6971.11        13598.14
  1986        20-24             7788.71         8429.23        16217.94
  1986        25-29             8441.04         9010.45        17451.49
  1986        30-34             7498.19         8040.40        15538.59
  1986        35-39             6652.31         7890.45        14542.76
  1986        40-44             4589.88         5918.51        10508.38
  1986        45-49             3161.23         4266.79         7428.02
  1986        50-54             2126.13         2912.25         5038.38
  1986        55-59             1617.04         2344.99         3962.03
  1986        60-64             1286.47         1562.17         2848.64
  1986        65-69              849.50          919.79         1769.28
  1986        70-74              527.01          567.37         1094.38
  1986        75-79              297.47          291.49          588.95
  1986        80-84              179.03          145.99          325.01
  1986        85-89              112.88           70.70          183.57
  1986        90-94               35.92           33.02           68.94
  1986        95-99               14.13            5.72           19.85
  1986       100-104               0.00            0.00            0.00
  1986       105-109               0.00            0.00            0.00
  1986       110+                  0.00            0.00            0.00
  1987           0              1644.85         1769.79         3414.64
  1987         1-4              6295.56         6451.60        12747.16
  1987         5-9              7286.02         7852.51        15138.53
  1987        10-14             6723.52         7417.50        14141.02
  1987        15-19             6818.59         7062.60        13881.18
  1987        20-24             7668.19         8300.27        15968.46
  1987        25-29             8498.59         9185.81        17684.40
  1987        30-34             7674.09         8088.19        15762.28
  1987        35-39             6672.58         7788.71        14461.29
  1987        40-44             4981.71         6304.93        11286.64
  1987        45-49             3338.07         4507.10         7845.16
  1987        50-54             2226.09         3070.04         5296.13
  1987        55-59             1656.88         2327.70         3984.58
  1987        60-64             1310.57         1644.94         2955.51
  1987        65-69              871.84          948.88         1820.72
  1987        70-74              565.60          578.25         1143.85
  1987        75-79              316.96          285.10          602.06
  1987        80-84              177.51          155.14          332.65
  1987        85-89              117.90           73.26          191.15
  1987        90-94               39.42           32.44           71.86
  1987        95-99               14.10            6.72           20.81
  1987       100-104               0.00            0.00            0.00
  1987       105-109               0.00            0.00            0.00
  1987       110+                  0.00            0.00            0.00
  1988           0              1628.63         1782.58         3411.21
  1988         1-4              6331.64         6576.74        12908.38
  1988         5-9              7400.08         7842.55        15242.63
  1988        10-14             6622.03         7318.56        13940.60
  1988        15-19             6892.04         7139.61        14031.65
  1988        20-24             7563.71         8076.61        15640.32
  1988        25-29             8582.03         9215.50        17797.52
  1988        30-34             7781.18         8110.80        15891.98
  1988        35-39             6659.08         7667.30        14326.38
  1988        40-44             5339.29         6602.39        11941.68
  1988        45-49             3525.02         4722.17         8247.19
  1988        50-54             2334.70         3228.12         5562.82
  1988        55-59             1695.41         2320.56         4015.98
  1988        60-64             1306.21         1670.05         2976.26
  1988        65-69              907.94          987.66         1895.60
  1988        70-74              579.75          569.22         1148.97
  1988        75-79              345.52          295.13          640.65
  1988        80-84              191.02          170.36          361.38
  1988        85-89              118.82           77.99          196.81
  1988        90-94               39.67           29.97           69.64
  1988        95-99               11.71            8.38           20.09
  1988       100-104               0.00            0.84            0.84
  1988       105-109               0.00            0.00            0.00
  1988       110+                  0.00            0.00            0.00
  1989           0              1636.82         1729.90         3366.72
  1989         1-4              6367.12         6773.58        13140.70
  1989         5-9              7549.08         7881.08        15430.15
  1989        10-14             6590.51         7248.04        13838.55
  1989        15-19             6833.05         7169.09        14002.14
  1989        20-24             7790.69         8055.57        15846.25
  1989        25-29             8659.55         9255.84        17915.39
  1989        30-34             7854.14         8218.37        16072.51
  1989        35-39             6819.68         7619.66        14439.33
  1989        40-44             5598.27         6853.01        12451.29
  1989        45-49             3748.04         4933.59         8681.63
  1989        50-54             2467.60         3417.85         5885.44
  1989        55-59             1743.93         2314.17         4058.10
  1989        60-64             1298.95         1720.62         3019.57
  1989        65-69              928.92         1020.11         1949.03
  1989        70-74              612.22          576.24         1188.47
  1989        75-79              354.67          304.15          658.83
  1989        80-84              208.42          188.14          396.56
  1989        85-89              119.97           84.70          204.66
  1989        90-94               43.14           30.92           74.06
  1989        95-99               10.60            9.36           19.96
  1989       100-104               0.30            0.78            1.08
  1989       105-109               0.00            0.00            0.00
  1989       110+                  0.00            0.00            0.00
  1990           0              1655.23         1724.23         3379.45
  1990         1-4              6360.04         6825.60        13185.63
  1990         5-9              7657.51         7962.10        15619.61
  1990        10-14             6617.50         7230.53        13848.03
  1990        15-19             6614.96         7092.50        13707.46
  1990        20-24             8184.64         8146.56        16331.20
  1990        25-29             8621.13         9105.75        17726.88
  1990        30-34             8006.10         8468.79        16474.89
  1990        35-39             6960.56         7604.72        14565.29
  1990        40-44             5818.41         7082.39        12900.80
  1990        45-49             3981.42         5092.75         9074.17
  1990        50-54             2607.70         3639.52         6247.22
  1990        55-59             1774.89         2352.62         4127.51
  1990        60-64             1315.13         1760.03         3075.17
  1990        65-69              902.04         1034.83         1936.87
  1990        70-74              628.34          575.84         1204.18
  1990        75-79              345.08          312.25          657.34
  1990        80-84              221.72          200.88          422.60
  1990        85-89              119.46           91.45          210.91
  1990        90-94               54.18           32.98           87.15
  1990        95-99                9.78           11.10           20.87
  1990       100-104               0.51            0.00            0.51
  1990       105-109               0.00            0.00            0.00
  1990       110+                  0.00            0.00            0.00
  1991           0              1732.37         1779.21         3511.58
  1991         1-4              6389.60         6820.62        13210.23
  1991         5-9              7713.02         8052.06        15765.08
  1991        10-14             6714.05         7259.54        13973.59
  1991        15-19             6479.50         7067.51        13547.01
  1991        20-24             8360.18         8265.36        16625.53
  1991        25-29             8556.69         8953.38        17510.07
  1991        30-34             8172.69         8700.87        16873.56
  1991        35-39             7029.63         7691.14        14720.76
  1991        40-44             6029.64         7186.46        13216.10
  1991        45-49             4251.50         5331.81         9583.31
  1991        50-54             2771.25         3862.39         6633.64
  1991        55-59             1815.12         2447.96         4263.08
  1991        60-64             1345.19         1781.51         3126.71
  1991        65-69              901.99         1091.57         1993.56
  1991        70-74              627.50          593.66         1221.16
  1991        75-79              357.11          317.82          674.93
  1991        80-84              234.51          206.14          440.65
  1991        85-89              119.03           93.18          212.21
  1991        90-94               64.60           35.99          100.59
  1991        95-99               12.37           13.43           25.80
  1991       100-104               0.50            0.00            0.50
  1991       105-109               0.00            0.00            0.00
  1991       110+                  0.00            0.00            0.00
  1992           0              1753.50         1848.84         3602.34
  1992         1-4              6573.07         6893.08        13466.15
  1992         5-9              7706.05         8145.02        15851.08
  1992        10-14             6878.02         7350.02        14228.03
  1992        15-19             6481.00         7109.51        13590.51
  1992        20-24             8343.61         8408.68        16752.29
  1992        25-29             8504.09         9002.63        17506.72
  1992        30-34             8278.64         8841.22        17119.86
  1992        35-39             7165.04         7824.75        14989.79
  1992        40-44             6147.63         7203.77        13351.40
  1992        45-49             4596.26         5685.78        10282.04
  1992        50-54             2940.70         4078.60         7019.30
  1992        55-59             1896.04         2568.20         4464.23
  1992        60-64             1373.01         1818.77         3191.78
  1992        65-69              949.52         1170.31         2119.83
  1992        70-74              647.59          632.33         1279.92
  1992        75-79              393.58          337.69          731.28
  1992        80-84              234.34          205.10          439.44
  1992        85-89              121.36           94.12          215.49
  1992        90-94               69.47           38.64          108.11
  1992        95-99               15.14           14.84           29.97
  1992       100-104               0.42            0.00            0.42
  1992       105-109               0.00            0.00            0.00
  1992       110+                  0.00            0.00            0.00
  1993           0              1722.32         1852.49         3574.82
  1993         1-4              6759.07         7038.10        13797.18
  1993         5-9              7657.51         8218.12        15875.63
  1993        10-14             7089.00         7477.01        14566.01
  1993        15-19             6472.99         7158.99        13631.98
  1993        20-24             8312.63         8541.25        16853.87
  1993        25-29             8546.11         9026.49        17572.60
  1993        30-34             8335.57         8985.25        17320.82
  1993        35-39             7273.10         7947.69        15220.79
  1993        40-44             6267.72         7244.35        13512.07
  1993        45-49             4940.90         6009.54        10950.44
  1993        50-54             3147.91         4323.80         7471.71
  1993        55-59             1997.57         2745.35         4742.93
  1993        60-64             1421.49         1829.09         3250.57
  1993        65-69              984.66         1244.07         2228.73
  1993        70-74              675.64          667.99         1343.63
  1993        75-79              416.14          360.25          776.39
  1993        80-84              235.15          199.08          434.23
  1993        85-89              128.23           96.67          224.90
  1993        90-94               68.58           40.42          109.00
  1993        95-99               17.41           13.22           30.63
  1993       100-104               1.01            0.71            1.72
  1993       105-109               0.00            0.00            0.00
  1993       110+                  0.00            0.00            0.00
  1994           0              1771.60         1866.84         3638.44
  1994         1-4              6867.55         7217.61        14085.16
  1994         5-9              7709.52         8318.01        16027.53
  1994        10-14             7269.54         7600.58        14870.12
  1994        15-19             6513.53         7231.56        13745.09
  1994        20-24             8249.53         8735.67        16985.20
  1994        25-29             8794.60         9153.74        17948.33
  1994        30-34             8360.52         9056.19        17416.71
  1994        35-39             7407.14         8171.38        15578.52
  1994        40-44             6437.70         7279.30        13717.00
  1994        45-49             5225.69         6312.16        11537.84
  1994        50-54             3421.46         4593.88         8015.34
  1994        55-59             2133.61         2969.94         5103.55
  1994        60-64             1473.87         1852.25         3326.13
  1994        65-69             1025.15         1323.75         2348.90
  1994        70-74              694.68          705.24         1399.91
  1994        75-79              439.89          380.31          820.21
  1994        80-84              243.02          201.73          444.75
  1994        85-89              137.84          100.97          238.81
  1994        90-94               68.18           40.22          108.40
  1994        95-99               20.45           11.68           32.14
  1994       100-104               1.78            1.21            2.99
  1994       105-109               0.00            0.00            0.00
  1994       110+                  0.00            0.00            0.00
  1995           0              1809.44         1908.68         3718.11
  1995         1-4              6956.07         7360.09        14316.17
  1995         5-9              7876.52         8483.03        16359.55
  1995        10-14             7397.04         7787.05        15184.09
  1995        15-19             6577.50         7269.53        13847.03
  1995        20-24             8242.04         8965.70        17207.73
  1995        25-29             9108.78         9495.25        18604.03
  1995        30-34             8421.57         9099.16        17520.73
  1995        35-39             7620.57         8447.82        16068.39
  1995        40-44             6612.13         7341.22        13953.35
  1995        45-49             5475.40         6619.07        12094.47
  1995        50-54             3705.63         4850.46         8556.09
  1995        55-59             2280.34         3211.54         5491.88
  1995        60-64             1528.69         1940.63         3469.32
  1995        65-69             1082.52         1404.25         2486.77
  1995        70-74              727.42          759.08         1486.50
  1995        75-79              474.32          416.53          890.85
  1995        80-84              248.38          208.97          457.35
  1995        85-89              145.40          111.00          256.40
  1995        90-94               68.91           39.16          108.07
  1995        95-99               25.95           10.03           35.98
  1995       100-104               2.86            3.38            6.24
  1995       105-109               0.00            0.00            0.00
  1995       110+                  0.00            0.00            0.00
  1996           0              1776.78         1881.71         3658.49
  1996         1-4              7023.12         7416.59        14439.70
  1996         5-9              8099.02         8747.05        16846.07
  1996        10-14             7533.03         7937.02        15470.05
  1996        15-19             6670.03         7353.49        14023.52
  1996        20-24             8255.00         9078.15        17333.16
  1996        25-29             9425.55         9890.90        19316.45
  1996        30-34             8530.23         9208.11        17738.34
  1996        35-39             7854.18         8660.83        16515.01
  1996        40-44             6844.11         7509.21        14353.32
  1996        45-49             5730.18         6817.61        12547.79
  1996        50-54             4019.06         5208.04         9227.10
  1996        55-59             2461.82         3496.52         5958.35
  1996        60-64             1603.64         2046.82         3650.46
  1996        65-69             1130.23         1468.09         2598.32
  1996        70-74              774.06          836.07         1610.13
  1996        75-79              504.70          449.71          954.41
  1996        80-84              264.24          214.42          478.66
  1996        85-89              153.17          118.56          271.73
  1996        90-94               63.50           39.17          102.67
  1996        95-99               29.63            8.55           38.17
  1996       100-104               4.14            5.34            9.48
  1996       105-109               0.00            0.00            0.00
  1996       110+                  0.00            0.00            0.00
  1997           0              1734.89         1851.62         3586.51
  1997         1-4              7018.07         7424.55        14442.62
  1997         5-9              8284.55         8978.55        17263.10
  1997        10-14             7650.02         7998.53        15648.56
  1997        15-19             6854.55         7533.50        14388.04
  1997        20-24             8128.07         8990.20        17118.27
  1997        25-29             9641.61        10198.24        19839.85
  1997        30-34             8577.61         9264.71        17842.32
  1997        35-39             8062.17         8880.35        16942.51
  1997        40-44             7083.13         7617.77        14700.90
  1997        45-49             5968.29         6939.90        12908.18
  1997        50-54             4363.47         5602.95         9966.42
  1997        55-59             2683.08         3810.80         6493.87
  1997        60-64             1699.20         2179.82         3879.03
  1997        65-69             1152.05         1505.30         2657.35
  1997        70-74              802.57          910.97         1713.54
