QLD, Deaths (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1973       110+                  0.00            0.00            0.00
  1974           0               239.00          355.10          594.10
  1974         1-4                63.00           98.04          161.04
  1974         5-9                40.00           39.02           79.02
  1974        10-14               33.00           39.00           72.00
  1974        15-19               70.00          180.05          250.05
  1974        20-24               50.00          176.05          226.05
  1974        25-29               52.00          135.03          187.03
  1974        30-34               47.00          111.04          158.04
  1974        35-39               70.00          157.03          227.03
  1974        40-44              116.00          222.07          338.07
  1974        45-49              227.00          401.10          628.10
  1974        50-54              303.00          617.18          920.18
  1974        55-59              406.00          761.22         1167.22
  1974        60-64              555.00         1096.32         1651.32
  1974        65-69              682.00         1219.35         1901.35
  1974        70-74              834.00         1403.41         2237.41
  1974        75-79             1107.00         1184.33         2291.33
  1974        80-84             1301.00         1064.32         2365.32
  1974        85-89              955.00          729.20         1684.20
  1974        90-94              423.00          245.07          668.07
  1974        95-99              125.00           57.00          182.00
  1974       100-104              15.01            9.00           24.01
  1974       105-109               0.00            0.00            0.00
  1974       110+                  0.00            0.00            0.00
  1975           0               227.00          308.00          535.00
  1975         1-4                61.00           78.00          139.00
  1975         5-9                27.00           46.00           73.00
  1975        10-14               29.00           49.00           78.00
  1975        15-19               47.00          163.00          210.00
  1975        20-24               41.00          163.00          204.00
  1975        25-29               42.00          144.00          186.00
  1975        30-34               57.00          134.00          191.00
  1975        35-39               83.00          160.00          243.00
  1975        40-44              131.00          235.00          366.00
  1975        45-49              201.00          364.00          565.00
  1975        50-54              313.00          534.00          847.00
  1975        55-59              391.00          752.00         1143.00
  1975        60-64              501.00         1022.00         1523.00
  1975        65-69              620.00         1175.00         1795.00
  1975        70-74              736.00         1231.00         1967.00
  1975        75-79              957.00         1099.00         2056.00
  1975        80-84             1094.00          928.00         2022.00
  1975        85-89              809.00          581.00         1390.00
  1975        90-94              360.00          220.00          580.00
  1975        95-99               92.00           44.00          136.00
  1975       100-104              13.98            4.00           17.98
  1975       105-109               0.00            0.00            0.00
  1975       110+                  0.00            0.00            0.00
  1976           0               241.00          288.00          529.00
  1976         1-4                53.00           65.00          118.00
  1976         5-9                40.00           44.00           84.00
  1976        10-14               37.00           41.00           78.00
  1976        15-19               57.00          185.00          242.00
  1976        20-24               50.00          155.00          205.00
  1976        25-29               38.00          124.00          162.00
  1976        30-34               63.00           93.00          156.00
  1976        35-39               84.00          139.00          223.00
  1976        40-44              120.00          202.00          322.00
  1976        45-49              188.00          346.00          534.00
  1976        50-54              271.00          553.00          824.00
  1976        55-59              355.00          752.00         1107.00
  1976        60-64              541.00         1067.00         1608.00
  1976        65-69              613.00         1288.00         1901.00
  1976        70-74              814.00         1342.00         2156.00
  1976        75-79             1045.00         1259.00         2304.00
  1976        80-84             1140.00          989.00         2129.00
  1976        85-89              906.00          673.00         1579.00
  1976        90-94              436.00          237.00          673.00
  1976        95-99              126.00           46.00          172.00
  1976       100-104              15.00            2.00           17.00
  1976       105-109               0.00            0.00            0.00
  1976       110+                  0.00            0.00            0.00
  1977           0               204.00          272.03          476.03
  1977         1-4                47.00           61.02          108.02
  1977         5-9                20.00           41.01           61.01
  1977        10-14               18.00           39.00           57.00
  1977        15-19               56.00          189.03          245.03
  1977        20-24               39.00          183.02          222.02
  1977        25-29               48.00          137.00          185.00
  1977        30-34               55.00          126.01          181.01
  1977        35-39               75.00          135.03          210.03
  1977        40-44               98.00          200.03          298.03
  1977        45-49              194.00          363.02          557.02
  1977        50-54              275.00          516.05          791.05
  1977        55-59              375.00          729.09         1104.09
  1977        60-64              516.00         1009.11         1525.11
  1977        65-69              612.00         1210.14         1822.14
  1977        70-74              711.00         1252.12         1963.12
  1977        75-79             1023.00         1188.12         2211.12
  1977        80-84             1155.00          882.08         2037.08
  1977        85-89              898.00          599.08         1497.08
  1977        90-94              400.00          224.04          624.04
  1977        95-99              108.00           51.01          159.01
  1977       100-104               7.00            6.00           13.00
  1977       105-109               0.00            0.00            0.00
  1977       110+                  0.00            0.00            0.00
  1978           0               182.05          257.00          439.05
  1978         1-4                41.01           58.00           99.01
  1978         5-9                33.00           22.00           55.00
  1978        10-14               23.00           39.00           62.00
  1978        15-19               60.01          158.00          218.01
  1978        20-24               63.02          201.00          264.02
  1978        25-29               46.02          134.00          180.02
  1978        30-34               52.04          142.00          194.04
  1978        35-39               78.01          136.00          214.01
  1978        40-44               96.04          203.00          299.04
  1978        45-49              171.04          327.00          498.04
  1978        50-54              284.08          538.00          822.08
  1978        55-59              366.10          719.00         1085.10
  1978        60-64              557.15          944.00         1501.15
  1978        65-69              626.18         1296.00         1922.18
  1978        70-74              783.21         1246.00         2029.21
  1978        75-79              987.28         1275.00         2262.28
  1978        80-84             1104.31          920.00         2024.31
  1978        85-89              921.25          580.00         1501.25
  1978        90-94              456.13          242.00          698.13
  1978        95-99              127.04           52.00          179.04
  1978       100-104              14.01            5.00           19.01
  1978       105-109               0.00            0.00            0.00
  1978       110+                  0.00            0.00            0.00
  1979           0               175.00          202.00          377.00
  1979         1-4                52.00           55.00          107.00
  1979         5-9                32.00           31.00           63.00
  1979        10-14               19.00           32.00           51.00
  1979        15-19               57.00          162.00          219.00
  1979        20-24               58.00          194.00          252.00
  1979        25-29               42.00          129.00          171.00
  1979        30-34               58.00          141.00          199.00
  1979        35-39               82.00          125.00          207.00
  1979        40-44               95.00          194.00          289.00
  1979        45-49              146.00          302.00          448.00
  1979        50-54              222.00          502.00          724.00
  1979        55-59              351.00          730.00         1081.00
  1979        60-64              483.00          912.00         1395.00
  1979        65-69              657.00         1269.00         1926.00
  1979        70-74              758.00         1309.00         2067.00
  1979        75-79              981.00         1254.00         2235.00
  1979        80-84             1123.00          877.00         2000.00
  1979        85-89              904.00          653.00         1557.00
  1979        90-94              507.00          259.00          766.00
  1979        95-99              149.00           49.00          198.00
  1979       100-104              25.23            1.00           26.23
  1979       105-109               0.79            0.00            0.79
  1979       110+                  0.00            0.00            0.00
  1980           0               190.00          193.00          383.00
  1980         1-4                42.00           55.00           97.00
  1980         5-9                18.00           22.00           40.00
  1980        10-14               25.00           35.00           60.00
  1980        15-19               45.00          161.00          206.00
  1980        20-24               55.00          154.00          209.00
  1980        25-29               47.00          143.00          190.00
  1980        30-34               66.00          124.00          190.00
  1980        35-39               80.00          147.00          227.00
  1980        40-44               90.00          193.00          283.00
  1980        45-49              136.00          284.00          420.00
  1980        50-54              228.00          486.00          714.00
  1980        55-59              336.00          742.00         1078.00
  1980        60-64              456.00          949.00         1405.00
  1980        65-69              645.00         1267.00         1912.00
  1980        70-74              784.00         1380.00         2164.00
  1980        75-79              971.00         1244.00         2215.00
  1980        80-84             1117.00          935.00         2052.00
  1980        85-89              950.00          584.00         1534.00
  1980        90-94              513.00          261.00          774.00
  1980        95-99              158.00           57.00          215.00
  1980       100-104              22.32            7.99           30.31
  1980       105-109               0.69            0.00            0.69
  1980       110+                  0.00            0.00            0.00
  1981           0               175.00          231.00          406.00
  1981         1-4                43.00           59.00          102.00
  1981         5-9                23.00           41.00           64.00
  1981        10-14               26.00           35.00           61.00
  1981        15-19               46.00          151.00          197.00
  1981        20-24               48.00          176.00          224.00
  1981        25-29               47.00          129.00          176.00
  1981        30-34               44.00          136.00          180.00
  1981        35-39               68.00          147.00          215.00
  1981        40-44               89.00          190.00          279.00
  1981        45-49              158.00          278.00          436.00
  1981        50-54              218.00          484.00          702.00
  1981        55-59              345.00          728.00         1073.00
  1981        60-64              501.00          923.00         1424.00
  1981        65-69              661.00         1294.00         1955.00
  1981        70-74              845.00         1452.00         2297.00
  1981        75-79              950.00         1286.00         2236.00
  1981        80-84             1211.00         1039.00         2250.00
  1981        85-89              995.00          648.00         1643.00
  1981        90-94              531.00          289.00          820.00
  1981        95-99              172.00           77.00          249.00
  1981       100-104              30.01            6.00           36.01
  1981       105-109               2.00            0.00            2.00
  1981       110+                  0.00            0.00            0.00
  1982           0               190.00          235.00          425.00
  1982         1-4                47.00           51.00           98.00
  1982         5-9                18.00           46.00           64.00
  1982        10-14               26.00           50.00           76.00
  1982        15-19               36.00          176.00          212.00
  1982        20-24               61.00          215.00          276.00
  1982        25-29               55.00          154.00          209.00
  1982        30-34               54.00          156.00          210.00
  1982        35-39               64.00          148.00          212.00
  1982        40-44               88.00          225.00          313.00
  1982        45-49              131.00          286.00          417.00
  1982        50-54              242.00          422.00          664.00
  1982        55-59              343.00          724.00         1067.00
  1982        60-64              512.00          916.00         1428.00
  1982        65-69              691.00         1371.00         2062.00
  1982        70-74              862.00         1594.00         2456.00
  1982        75-79             1042.00         1446.00         2488.00
  1982        80-84             1222.00         1173.00         2395.00
  1982        85-89             1058.00          628.00         1686.00
  1982        90-94              592.00          323.00          915.00
  1982        95-99              198.00           96.00          294.00
  1982       100-104              30.73            9.00           39.73
  1982       105-109               1.28            0.00            1.28
  1982       110+                  0.00            0.00            0.00
  1983           0               164.02          253.00          417.02
  1983         1-4                27.00           50.00           77.00
  1983         5-9                16.01           32.00           48.01
  1983        10-14               17.01           36.00           53.01
  1983        15-19               36.00          131.00          167.00
  1983        20-24               67.01          186.00          253.01
  1983        25-29               61.00          147.00          208.00
  1983        30-34               66.01          135.00          201.01
  1983        35-39               79.02          123.00          202.02
  1983        40-44              114.00          177.00          291.00
  1983        45-49              139.02          263.00          402.02
  1983        50-54              213.03          444.00          657.03
  1983        55-59              320.04          758.00         1078.04
  1983        60-64              505.06          990.00         1495.06
  1983        65-69              675.09         1201.00         1876.09
  1983        70-74              850.11         1360.00         2210.11
  1983        75-79             1006.13         1375.00         2381.13
  1983        80-84             1144.16         1057.00         2201.16
  1983        85-89             1009.13          651.00         1660.13
  1983        90-94              592.07          275.00          867.07
  1983        95-99              202.04           72.00          274.04
  1983       100-104              22.64            6.00           28.64
  1983       105-109               0.37            0.00            0.37
  1983       110+                  0.00            0.00            0.00
  1984           0               148.00          215.03          363.03
  1984         1-4                44.00           48.00           92.00
  1984         5-9                15.00           19.01           34.01
  1984        10-14               26.00           47.00           73.00
  1984        15-19               46.00          118.02          164.02
  1984        20-24               44.00          163.01          207.01
  1984        25-29               52.00          126.03          178.03
  1984        30-34               73.00          144.03          217.03
  1984        35-39               90.00          138.03          228.03
  1984        40-44              101.00          202.02          303.02
  1984        45-49              154.00          261.03          415.03
  1984        50-54              234.00          382.03          616.03
  1984        55-59              323.00          692.08         1015.08
  1984        60-64              504.00         1001.11         1505.11
  1984        65-69              684.00         1201.12         1885.12
  1984        70-74              975.00         1504.14         2479.14
  1984        75-79             1056.00         1390.14         2446.14
  1984        80-84             1238.00         1067.11         2305.11
  1984        85-89             1010.00          650.07         1660.07
  1984        90-94              579.00          321.04          900.04
  1984        95-99              207.00           67.00          274.00
  1984       100-104              31.21            4.99           36.20
  1984       105-109               1.79            0.00            1.79
  1984       110+                  0.00            0.00            0.00
  1985           0               163.06          248.00          411.06
  1985         1-4                42.01           49.00           91.01
  1985         5-9                23.00           31.00           54.00
  1985        10-14               15.01           32.00           47.01
  1985        15-19               53.03          152.00          205.03
  1985        20-24               64.02          190.00          254.02
  1985        25-29               53.03          157.00          210.03
  1985        30-34               53.00          133.00          186.00
  1985        35-39               78.02          174.00          252.02
  1985        40-44              111.04          210.00          321.04
  1985        45-49              149.05          258.00          407.05
  1985        50-54              219.07          412.00          631.07
  1985        55-59              353.12          680.00         1033.12
  1985        60-64              510.18         1057.00         1567.18
  1985        65-69              649.23         1195.00         1844.23
  1985        70-74             1014.39         1568.00         2582.39
  1985        75-79             1158.45         1510.00         2668.45
  1985        80-84             1303.48         1219.00         2522.48
  1985        85-89             1232.45          769.00         2001.45
  1985        90-94              681.24          314.00          995.24
  1985        95-99              223.10           68.00          291.10
  1985       100-104              36.54           11.00           47.54
  1985       105-109               1.48            0.00            1.48
  1985       110+                  0.00            0.00            0.00
  1986           0               147.00          204.00          351.00
  1986         1-4                39.00           53.00           92.00
  1986         5-9                17.00           13.00           30.00
  1986        10-14               23.00           37.00           60.00
  1986        15-19               44.00          126.00          170.00
  1986        20-24               66.00          159.00          225.00
  1986        25-29               58.00          152.00          210.00
  1986        30-34               67.00          151.00          218.00
  1986        35-39               63.00          176.00          239.00
  1986        40-44              122.00          221.00          343.00
  1986        45-49              149.00          269.00          418.00
  1986        50-54              213.00          382.00          595.00
  1986        55-59              341.00          640.00          981.00
  1986        60-64              465.00         1026.00         1491.00
  1986        65-69              681.00         1208.00         1889.00
  1986        70-74              967.00         1523.00         2490.00
  1986        75-79             1144.00         1433.00         2577.00
  1986        80-84             1198.00         1103.00         2301.00
  1986        85-89             1157.00          717.00         1874.00
  1986        90-94              645.00          310.00          955.00
  1986        95-99              211.00           85.00          296.00
  1986       100-104              36.13           11.99           48.12
  1986       105-109               1.86            0.00            1.86
  1986       110+                  0.00            0.00            0.00
  1987           0               159.00          207.00          366.00
  1987         1-4                37.00           63.00          100.00
  1987         5-9                14.00           21.00           35.00
  1987        10-14               18.00           29.00           47.00
  1987        15-19               53.00          113.00          166.00
  1987        20-24               63.00          164.00          227.00
  1987        25-29               60.00          141.00          201.00
  1987        30-34               60.00          130.00          190.00
  1987        35-39               93.00          177.00          270.00
  1987        40-44              120.00          207.00          327.00
  1987        45-49              148.00          259.00          407.00
  1987        50-54              225.00          417.00          642.00
  1987        55-59              317.00          646.00          963.00
  1987        60-64              451.00         1014.00         1465.00
  1987        65-69              657.00         1294.00         1951.00
  1987        70-74             1050.00         1518.00         2568.00
  1987        75-79             1201.00         1605.00         2806.00
  1987        80-84             1331.00         1284.00         2615.00
  1987        85-89             1208.00          786.00         1994.00
  1987        90-94              759.00          343.00         1102.00
  1987        95-99              263.00           95.00          358.00
  1987       100-104              53.84            9.00           62.84
  1987       105-109               4.19            0.00            4.19
  1987       110+                  0.00            0.00            0.00
  1988           0               152.05          187.00          339.05
  1988         1-4                40.02           45.00           85.02
  1988         5-9                30.02           35.00           65.02
  1988        10-14               27.01           37.00           64.01
  1988        15-19               38.01          141.00          179.01
  1988        20-24               56.02          165.00          221.02
  1988        25-29               50.02          153.00          203.02
  1988        30-34               67.04          150.00          217.04
  1988        35-39               84.04          169.00          253.04
  1988        40-44              111.04          211.00          322.04
  1988        45-49              155.06          239.00          394.06
  1988        50-54              214.08          374.00          588.08
  1988        55-59              319.11          617.00          936.11
  1988        60-64              471.17         1019.00         1490.17
  1988        65-69              697.26         1358.00         2055.26
  1988        70-74              936.35         1496.00         2432.35
  1988        75-79             1212.44         1651.00         2863.44
  1988        80-84             1338.47         1328.00         2666.47
  1988        85-89             1152.42          796.00         1948.42
  1988        90-94              747.28          330.00         1077.28
  1988        95-99              261.09           82.00          343.09
  1988       100-104              44.19           13.74           57.93
  1988       105-109               2.85            0.27            3.12
  1988       110+                  0.00            0.00            0.00
  1989           0               184.00          173.00          357.00
  1989         1-4                33.00           53.00           86.00
  1989         5-9                16.00           20.00           36.00
  1989        10-14               16.00           32.00           48.00
  1989        15-19               42.00          145.00          187.00
  1989        20-24               47.00          159.00          206.00
  1989        25-29               67.00          161.00          228.00
  1989        30-34               54.00          161.00          215.00
  1989        35-39               86.00          192.00          278.00
  1989        40-44              110.00          183.00          293.00
  1989        45-49              153.00          283.00          436.00
  1989        50-54              227.00          421.00          648.00
  1989        55-59              326.00          606.00          932.00
  1989        60-64              488.00          975.00         1463.00
  1989        65-69              785.00         1411.00         2196.00
  1989        70-74             1087.00         1697.00         2784.00
  1989        75-79             1379.00         1731.00         3110.00
  1989        80-84             1434.00         1511.00         2945.00
  1989        85-89             1352.00          944.00         2296.00
  1989        90-94              811.00          368.00         1179.00
  1989        95-99              333.00          119.00          452.00
  1989       100-104              45.75           12.00           57.75
  1989       105-109               2.26            0.00            2.26
  1989       110+                  0.00            0.00            0.00
  1990           0               155.00          190.00          345.00
  1990         1-4                30.00           43.00           73.00
  1990         5-9                15.00           38.00           53.00
  1990        10-14               13.00           33.00           46.00
  1990        15-19               46.00          127.00          173.00
  1990        20-24               43.00          173.00          216.00
  1990        25-29               47.00          137.00          184.00
  1990        30-34               59.00          152.00          211.00
  1990        35-39              102.00          161.00          263.00
  1990        40-44              136.00          215.00          351.00
  1990        45-49              142.00          286.00          428.00
  1990        50-54              240.00          373.00          613.00
  1990        55-59              293.00          595.00          888.00
  1990        60-64              480.00          963.00         1443.00
  1990        65-69              756.00         1373.00         2129.00
  1990        70-74             1002.00         1372.00         2374.00
  1990        75-79             1298.00         1719.00         3017.00
  1990        80-84             1384.00         1409.00         2793.00
  1990        85-89             1255.00          898.00         2153.00
  1990        90-94              784.00          343.00         1127.00
  1990        95-99              282.00           84.00          366.00
  1990       100-104              58.63           11.02           69.65
  1990       105-109               5.37            0.00            5.37
  1990       110+                  0.00            0.00            0.00
  1991           0               143.00          192.00          335.00
  1991         1-4                26.00           39.00           65.00
  1991         5-9                20.00           26.00           46.00
  1991        10-14               17.00           25.00           42.00
  1991        15-19               49.00          108.00          157.00
  1991        20-24               47.00          144.00          191.00
  1991        25-29               69.00          163.00          232.00
  1991        30-34               72.00          173.00          245.00
  1991        35-39               76.00          186.00          262.00
  1991        40-44              113.00          207.00          320.00
  1991        45-49              173.00          273.00          446.00
  1991        50-54              221.00          403.00          624.00
  1991        55-59              263.00          554.00          817.00
  1991        60-64              482.00          911.00         1393.00
  1991        65-69              681.00         1323.00         2004.00
  1991        70-74              943.00         1543.00         2486.00
  1991        75-79             1338.00         1689.00         3027.00
  1991        80-84             1416.00         1415.00         2831.00
  1991        85-89             1255.00          775.00         2030.00
  1991        90-94              785.00          380.00         1165.00
  1991        95-99              311.00           80.00          391.00
  1991       100-104              50.14           13.68           63.82
  1991       105-109               3.86            0.32            4.18
  1991       110+                  0.00            0.00            0.00
  1992           0               154.00          211.08          365.08
  1992         1-4                39.00           43.03           82.03
  1992         5-9                23.00           25.02           48.02
  1992        10-14               21.00           28.00           49.00
  1992        15-19               51.00          111.01          162.01
  1992        20-24               54.00          163.05          217.05
  1992        25-29               76.00          131.03          207.03
  1992        30-34               64.00          166.07          230.07
  1992        35-39               93.00          163.06          256.06
  1992        40-44              131.00          225.07          356.07
  1992        45-49              178.00          285.10          463.10
  1992        50-54              211.00          400.15          611.15
  1992        55-59              308.00          573.21          881.21
  1992        60-64              490.00          939.34         1429.34
  1992        65-69              705.00         1389.51         2094.51
  1992        70-74             1086.00         1640.59         2726.59
  1992        75-79             1357.00         1800.63         3157.63
  1992        80-84             1604.00         1460.51         3064.51
  1992        85-89             1372.00          917.32         2289.32
  1992        90-94              926.00          413.13         1339.13
  1992        95-99              322.00           76.02          398.02
  1992       100-104              57.19           14.00           71.19
  1992       105-109               3.81            0.00            3.81
  1992       110+                  0.00            0.00            0.00
  1993           0               149.00          178.04          327.04
  1993         1-4                25.00           51.01           76.01
  1993         5-9                18.00           19.00           37.00
  1993        10-14               26.00           25.00           51.00
  1993        15-19               46.00          100.00          146.00
  1993        20-24               47.00          155.02          202.02
  1993        25-29               41.00          135.02          176.02
  1993        30-34               68.00          151.02          219.02
  1993        35-39               90.00          171.02          261.02
  1993        40-44              130.00          231.05          361.05
  1993        45-49              180.00          308.06          488.06
  1993        50-54              195.00          400.09          595.09
  1993        55-59              309.00          582.11          891.11
  1993        60-64              473.00          870.16         1343.16
  1993        65-69              667.00         1340.25         2007.25
  1993        70-74              973.00         1571.29         2544.29
  1993        75-79             1315.00         1682.30         2997.30
  1993        80-84             1558.00         1551.29         3109.29
  1993        85-89             1373.00         1001.18         2374.18
  1993        90-94              841.00          405.09         1246.09
  1993        95-99              332.00          108.03          440.03
  1993       100-104              56.96           16.72           73.68
  1993       105-109               4.04            0.29            4.33
  1993       110+                  0.00            0.00            0.00
  1994           0               108.04          181.04          289.08
  1994         1-4                37.00           40.02           77.02
  1994         5-9                16.01           19.00           35.01
  1994        10-14               20.00           35.00           55.00
  1994        15-19               48.02          116.05          164.07
  1994        20-24               55.02          173.05          228.07
  1994        25-29               54.04          159.05          213.09
  1994        30-34               58.02          176.05          234.07
  1994        35-39               96.04          189.03          285.07
  1994        40-44              135.04          241.06          376.10
  1994        45-49              188.08          313.08          501.16
  1994        50-54              259.10          401.11          660.21
  1994        55-59              330.11          561.13          891.24
  1994        60-64              445.19          888.22         1333.41
  1994        65-69              691.28         1358.35         2049.63
  1994        70-74             1052.43         1837.46         2889.89
  1994        75-79             1363.57         1803.46         3167.03
  1994        80-84             1760.72         1692.43         3453.15
  1994        85-89             1593.66         1147.29         2740.95
  1994        90-94              985.41          449.09         1434.50
  1994        95-99              377.15           99.02          476.17
  1994       100-104              75.80           15.75           91.55
  1994       105-109               7.25            0.25            7.50
  1994       110+                  0.00            0.00            0.00
  1995           0               129.00          164.00          293.00
  1995         1-4                34.00           50.00           84.00
  1995         5-9                29.00           22.00           51.00
  1995        10-14               23.00           23.00           46.00
  1995        15-19               49.00          108.00          157.00
  1995        20-24               65.00          188.00          253.00
  1995        25-29               58.00          160.00          218.00
  1995        30-34               81.00          196.00          277.00
  1995        35-39              108.00          224.00          332.00
  1995        40-44              111.00          215.00          326.00
  1995        45-49              198.00          305.00          503.00
  1995        50-54              210.00          417.00          627.00
  1995        55-59              297.00          558.00          855.00
  1995        60-64              411.00          773.00         1184.00
  1995        65-69              675.00         1180.00         1855.00
  1995        70-74             1017.00         1694.00         2711.00
  1995        75-79             1368.00         1656.00         3024.00
  1995        80-84             1692.00         1523.00         3215.00
  1995        85-89             1515.00         1116.00         2631.00
  1995        90-94              995.00          428.00         1423.00
  1995        95-99              392.00          102.00          494.00
  1995       100-104              83.01            8.00           91.01
  1995       105-109               8.00            0.00            8.00
  1995       110+                  0.00            0.00            0.00
  1996           0               140.00          164.00          304.00
  1996         1-4                34.00           51.00           85.00
  1996         5-9                19.00           27.00           46.00
  1996        10-14               25.00           31.00           56.00
  1996        15-19               47.00          144.00          191.00
  1996        20-24               43.00          177.00          220.00
  1996        25-29               63.00          182.00          245.00
  1996        30-34               74.00          199.00          273.00
  1996        35-39              106.00          210.00          316.00
  1996        40-44              136.00          266.00          402.00
  1996        45-49              191.00          387.00          578.00
  1996        50-54              263.00          471.00          734.00
  1996        55-59              350.00          568.00          918.00
  1996        60-64              410.00          822.00         1232.00
  1996        65-69              659.00         1274.00         1933.00
  1996        70-74             1023.00         1725.00         2748.00
  1996        75-79             1442.00         1790.00         3232.00
  1996        80-84             1830.00         1831.00         3661.00
  1996        85-89             1671.00         1183.00         2854.00
  1996        90-94             1096.00          512.00         1608.00
  1996        95-99              432.00          121.00          553.00
  1996       100-104              73.13           14.00           87.13
  1996       105-109               4.87            0.00            4.87
  1996       110+                  0.00            0.00            0.00
  1997           0               104.00          168.00          272.00
  1997         1-4                13.00           47.00           60.00
  1997         5-9                14.00           20.00           34.00
  1997        10-14               20.00           23.00           43.00
  1997        15-19               48.00          127.00          175.00
  1997        20-24               71.00          169.00          240.00
  1997        25-29               68.00          173.00          241.00
  1997        30-34               72.00          163.00          235.00
  1997        35-39              105.00          221.00          326.00
  1997        40-44              132.00          254.00          386.00
  1997        45-49              197.00          332.00          529.00
  1997        50-54              298.00          471.00          769.00
  1997        55-59              339.00          580.00          919.00
  1997        60-64              413.00          898.00         1311.00
  1997        65-69              639.00         1281.00         1920.00
  1997        70-74              987.00         1619.00         2606.00
  1997        75-79             1349.00         1828.00         3177.00
  1997        80-84             1792.00         1680.00         3472.00
  1997        85-89             1730.00         1189.00         2919.00
  1997        90-94             1094.00          516.00         1610.00
  1997        95-99              444.00          138.00          582.00
  1997       100-104              87.36           16.71          104.07
  1997       105-109               7.65            0.29            7.94
  1997       110+                  0.00            0.00            0.00
  1998           0               124.00          175.00          299.00
  1998         1-4                32.00           45.00           77.00
  1998         5-9                16.00           29.00           45.00
  1998        10-14               20.00           24.00           44.00
  1998        15-19               61.00           87.00          148.00
  1998        20-24               49.00          154.00          203.00
  1998        25-29               57.00          165.00          222.00
  1998        30-34               65.00          199.00          264.00
  1998        35-39              101.00          223.00          324.00
  1998        40-44              146.00          250.00          396.00
  1998        45-49              198.00          336.00          534.00
  1998        50-54              280.00          460.00          740.00
  1998        55-59              301.00          617.00          918.00
  1998        60-64              459.00          807.00         1266.00
  1998        65-69              685.00         1192.00         1877.00
  1998        70-74              995.00         1750.00         2745.00
  1998        75-79             1365.00         1912.00         3277.00
  1998        80-84             1733.00         1822.00         3555.00
  1998        85-89             1754.00         1227.00         2981.00
  1998        90-94             1136.00          610.00         1746.00
  1998        95-99              421.00          133.00          554.00
  1998       100-104              83.41           17.70          101.11
  1998       105-109               6.59            0.29            6.88
  1998       110+                  0.00            0.00            0.00
  1999           0               107.00          159.00          266.00
  1999         1-4                31.00           29.00           60.00
  1999         5-9                16.00           14.00           30.00
  1999        10-14               14.00           23.00           37.00
