NT, Death rates (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1976       110+                    .              .              .
  1977           0             0.030741        0.049311        0.040467
  1977         1-4             0.003686        0.003293        0.003478
  1977         5-9             0.001132        0.000888        0.001004
  1977        10-14            0.002300        0.002557        0.002433
  1977        15-19            0.003048        0.003698        0.003387
  1977        20-24            0.001311        0.002238        0.001796
  1977        25-29            0.001025        0.002213        0.001665
  1977        30-34            0.002361        0.003454        0.002982
  1977        35-39            0.003769        0.007233        0.005816
  1977        40-44            0.004818        0.010072        0.007845
  1977        45-49            0.009829        0.014956        0.012922
  1977        50-54            0.014393        0.017578        0.016338
  1977        55-59            0.016483        0.028690        0.023668
  1977        60-64            0.018332        0.047573        0.035103
  1977        65-69            0.028238        0.046614        0.038343
  1977        70-74            0.040596        0.107100        0.076602
  1977        75-79            0.151495        0.148057        0.149483
  1977        80-84            0.116813        0.132808        0.124858
  1977        85-89            0.120767        0.131465        0.125912
  1977        90-94            0.205550        0.310105        0.247353
  1977        95-99            1.908802        0.000000        0.686237
  1977       100-104                 .        4.179310        4.179310
  1977       105-109                 .              .              .
  1977       110+                    .              .              .
  1978           0             0.021153        0.021240        0.021198
  1978         1-4             0.002770        0.001429        0.002061
  1978         5-9             0.000310        0.001429        0.000896
  1978        10-14            0.000788        0.001700        0.001257
  1978        15-19            0.001950        0.002037        0.001995
  1978        20-24            0.002000        0.002152        0.002080
  1978        25-29            0.001986        0.002292        0.002151
  1978        30-34            0.002345        0.004381        0.003482
  1978        35-39            0.004377        0.004161        0.004250
  1978        40-44            0.005396        0.005510        0.005462
  1978        45-49            0.006545        0.006366        0.006438
  1978        50-54            0.013360        0.009341        0.010886
  1978        55-59            0.017218        0.021501        0.019723
  1978        60-64            0.013386        0.029207        0.022325
  1978        65-69            0.027226        0.033530        0.030746
  1978        70-74            0.043403        0.045418        0.044471
  1978        75-79            0.091631        0.082735        0.086440
  1978        80-84            0.055517        0.078072        0.066364
  1978        85-89            0.101619        0.140168        0.120333
  1978        90-94            0.047916        0.000000        0.027747
  1978        95-99            0.000000        0.000000        0.000000
  1978       100-104                 .              .              .
  1978       105-109                 .              .              .
  1978       110+                    .              .              .
  1979           0             0.026302        0.020061        0.023072
  1979         1-4             0.002345        0.002663        0.002511
  1979         5-9             0.002157        0.001541        0.001836
  1979        10-14            0.000754        0.002844        0.001826
  1979        15-19            0.000423        0.001807        0.001130
  1979        20-24            0.001052        0.002088        0.001591
  1979        25-29            0.000960        0.002830        0.001950
  1979        30-34            0.001475        0.002397        0.001983
  1979        35-39            0.001347        0.005539        0.003760
  1979        40-44            0.004385        0.003439        0.003836
  1979        45-49            0.006786        0.009629        0.008444
  1979        50-54            0.007633        0.015554        0.012500
  1979        55-59            0.010533        0.018576        0.015235
  1979        60-64            0.019511        0.024554        0.022325
  1979        65-69            0.039508        0.045408        0.042814
  1979        70-74            0.063739        0.046756        0.055031
  1979        75-79            0.114079        0.078811        0.093833
  1979        80-84            0.148769        0.123227        0.137119
  1979        85-89            0.060015        0.172385        0.114737
  1979        90-94            0.139737        0.195990        0.167059
  1979        95-99            0.423513        0.000000        0.257348
  1979       100-104                 .              .              .
  1979       105-109                 .              .              .
  1979       110+                    .              .              .
  1980           0             0.012919        0.014391        0.013675
  1980         1-4             0.000952        0.003041        0.002029
  1980         5-9             0.000749        0.000138        0.000431
  1980        10-14            0.000869        0.002468        0.001690
  1980        15-19            0.001233        0.002183        0.001716
  1980        20-24            0.002258        0.003380        0.002833
  1980        25-29            0.001063        0.002220        0.001668
  1980        30-34            0.002029        0.002869        0.002483
  1980        35-39            0.001731        0.002829        0.002354
  1980        40-44            0.003956        0.002357        0.003030
  1980        45-49            0.003977        0.007287        0.005887
  1980        50-54            0.008965        0.016551        0.013574
  1980        55-59            0.011140        0.015013        0.013417
  1980        60-64            0.018060        0.018520        0.018314
  1980        65-69            0.028323        0.021584        0.024613
  1980        70-74            0.024883        0.032023        0.028571
  1980        75-79            0.101503        0.079789        0.090019
  1980        80-84            0.099702        0.170457        0.129814
  1980        85-89            0.088777        0.137112        0.112591
  1980        90-94            0.036978        0.076263        0.056319
  1980        95-99            0.000000        0.000000        0.000000
  1980       100-104                 .              .              .
  1980       105-109                 .              .              .
  1980       110+                    .              .              .
  1981           0             0.026542        0.024136        0.025331
  1981         1-4             0.003025        0.001976        0.002487
  1981         5-9             0.001627        0.002054        0.001849
  1981        10-14            0.000485        0.001687        0.001102
  1981        15-19            0.000781        0.003893        0.002378
  1981        20-24            0.002273        0.003609        0.002958
  1981        25-29            0.001635        0.004574        0.003178
  1981        30-34            0.001416        0.004561        0.003090
  1981        35-39            0.001823        0.007022        0.004759
  1981        40-44            0.005205        0.008059        0.006856
  1981        45-49            0.008555        0.010555        0.009704
  1981        50-54            0.007890        0.017088        0.013449
  1981        55-59            0.023918        0.026766        0.025603
  1981        60-64            0.027100        0.036349        0.032224
  1981        65-69            0.038982        0.059381        0.049982
  1981        70-74            0.043109        0.090142        0.068564
  1981        75-79            0.058678        0.168919        0.114088
  1981        80-84            0.059121        0.129582        0.087750
  1981        85-89            0.098796        0.193213        0.144784
  1981        90-94            0.000000        0.435471        0.180003
  1981        95-99            0.353982        0.161507        0.272727
  1981       100-104                 .        0.000000        0.000000
  1981       105-109                 .              .              .
  1981       110+                    .              .              .
  1982           0             0.017249        0.020372        0.018842
  1982         1-4             0.001828        0.001759        0.001793
  1982         5-9             0.000293        0.000135        0.000211
  1982        10-14            0.000761        0.001443        0.001111
  1982        15-19            0.000913        0.001370        0.001149
  1982        20-24            0.001011        0.001651        0.001338
  1982        25-29            0.001707        0.002338        0.002037
  1982        30-34            0.002117        0.002139        0.002129
  1982        35-39            0.001223        0.003528        0.002513
  1982        40-44            0.005687        0.003269        0.004288
  1982        45-49            0.003970        0.010638        0.007772
  1982        50-54            0.007071        0.012546        0.010359
  1982        55-59            0.015163        0.018722        0.017274
  1982        60-64            0.012821        0.024683        0.019424
  1982        65-69            0.019137        0.019757        0.019466
  1982        70-74            0.066962        0.057077        0.061530
  1982        75-79            0.074680        0.094776        0.085065
