gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
F,20,369175.968311307,366436.897024749,357234.270971978,345117.002774379,333045.68738572,323345.217352236,318187.464629873,319528.943317962,324205.388507653,324391.875563827
F,21,366481.853143575,373233.518520998,365944.202126458,356806.449319068,348312.752629049,336344.599386291,324158.646276768,318805.626517245,320689.942862946,324612.550079037
F,22,346842.846097848,365034.689089565,372249.01855505,369421.597047892,360493.517101281,348561.110441738,336411.071392667,326243.808543873,320666.282627777,321625.203514278
F,23,323389.87057054,346615.42609134,369343.838786319,376308.288417964,369047.6355185,359884.893093354,351379.520973418,339207.198898137,326590.034747704,320809.663338473
F,24,312594.63627325,327944.422514145,349847.165602852,368234.291178604,375349.697962426,372465.722321447,363553.373413286,351283.42537776,338636.911353332,328063.950347828
F,25,310655.784392301,314735.80646179,326448.744509084,349833.213961504,372803.378287115,379758.927672648,372247.998459882,362424.166572883,353506.416422349,340988.423266688
F,26,306995.364556131,309816.40822497,315626.827861618,331282.358128272,353770.021453819,372090.591419946,378700.505915387,375211.344069014,366036.828462931,353281.172718199
F,27,301916.4132901,308764.208941728,313797.30135883,318147.229033566,330372.912707956,353815.980872044,376471.389035171,383042.252773827,375159.081478848,364658.701238523
F,28,300526.038833208,304785.89476761,310113.949888533,313005.456922182,319199.337834403,335322.155651954,357786.326619263,375562.030793091,381579.906488768,377548.95394934
F,29,303437.5664111,301110.489142019,304823.644766364,311715.887279738,317128.133348381,322098.436779166,334284.84346306,357004.033862063,379143.55324554,385406.046953288
F,30,308570.062425934,304957.8912041,303382.706068334,307715.105036228,313338.121419468,316522.243904282,322685.70776261,338298.848388217,360405.973753872,377713.422190115
F,31,309913.303289663,311548.292047452,306320.991759423,303959.122459868,307874.212678011,314789.421020095,320319.970800702,324977.270212235,336705.896170478,358758.224664564
F,32,300504.65172788,309759.13248167,311163.955057765,307526.263771476,306219.077507665,310663.210128281,316379.188411729,319194.354838159,324833.087341709,339964.886367333
F,33,286706.389500717,300031.940145823,312089.309252581,313845.49747563,308905.148573888,306802.025090021,310697.707890896,317261.556175654,322384.425751713,326718.903447656
F,34,280262.42946703,289564.205070437,302469.589056981,311784.965446098,313333.783497568,310027.308350793,308779.197365499,312984.884675651,318328.917640009,320712.344217395
F,35,279579.62478798,281857.562289359,288445.133922593,301712.593551504,313886.312583099,315988.763103365,311191.935282801,308840.798050453,312329.932576365,318430.941376232
F,36,276390.584492943,278010.371042155,281709.414096363,291061.486486128,304152.203818912,313646.640725214,315251.494023568,311687.888594172,310108.828363717,313959.9464642
F,37,273734.364315196,277092.689743398,280905.467388753,283299.576216491,289998.251476348,303267.253526047,315470.051877324,317388.222247742,312286.178082199,309600.809489509
F,38,281152.007733239,277228.736716202,277688.143946234,279265.979137038,283052.727645661,292429.588573483,305542.706828816,314804.873456605,315992.062870822,312111.700857984
F,39,295336.075605107,280750.400902644,274815.951610821,278094.121342575,282157.925915134,284595.152093594,291130.616714361,304084.625202006,315897.165044036,317575.726613439
F,40,302902.441912828,292446.272949406,281896.670227001,278076.387358198,278836.86626469,280406.45351629,283929.748185001,293060.786663969,305921.530473068,314852.959435309
F,41,299357.960092319,305067.388701018,295865.112353184,281379.912610978,275601.338724474,279010.296133704,282979.400640502,285177.673132876,291419.464655416,303927.231711228
F,42,288911.912783105,301751.948101471,303176.599990583,292611.185487979,282211.443962679,278771.00903187,279591.613996298,280782.684864021,283942.446758484,292783.771776797
F,43,280316.897256748,286810.818325414,299248.91312346,304879.372294599,295906.412780056,281743.524022968,276013.431261069,279088.252425832,282796.376630949,284860.659591225
F,44,284059.62536852,279501.413099039,288631.026991013,301562.56662638,303029.555811689,292488.03723825,282198.846781734,278702.881392856,279330.600961293,280260.014877313
F,45,297632.234619391,284554.644167841,279916.385578984,286499.449790848,298840.760232039,304461.377266263,295687.128156309,281534.806025147,275530.203815869,278274.296800715
F,46,307176.890916105,296339.617639049,283304.085455586,278880.273512896,288105.288584288,301158.156836853,302636.366687872,291888.933821524,281374.189308358,277774.078532383
F,47,307962.033114106,307345.710078124,296521.110415364,283661.875649625,279256.669105537,285921.588774188,298113.377749705,303504.386633355,294663.830493699,280504.524789897
F,48,305164.958678389,308426.442453705,305805.686607695,295097.393116548,282250.710342772,277926.095058651,287148.528836996,300091.80433678,301416.343016959,290438.768874003
F,49,303067.125226205,302111.513899798,306284.439094021,305724.174801402,295038.954050058,282371.142610668,278090.755744159,284607.237353425,296530.391545838,301616.292285125
F,50,304359.674327063,301170.268324108,303275.459269686,306545.273768892,303928.192818754,293384.025780754,280699.13274194,276257.893642883,285338.163031346,298116.797766471
F,51,306298.259135605,306031.837214217,301000.075726357,299876.234939002,303952.399639004,303575.764835354,293135.520691955,280474.167621108,276128.937717655,282513.335957731
F,52,301200.366086514,305302.626641478,301837.376202412,298501.056464913,300688.494838307,304185.035634933,301712.686720451,291196.195503777,278451.078945628,273904.269916665
F,53,290334.666439364,296972.000960729,303243.439264683,303133.245554831,298342.900756291,297296.534601973,301322.756891799,301036.133600705,290651.382413035,277911.239218532
F,54,283197.094030947,288954.457949232,297977.765608546,302272.932498179,298926.659179767,295585.158353303,297806.372426192,301416.283046814,298997.135485529,288302.423293623
F,55,279446.250175066,283439.506562972,287101.65367152,293646.067133246,299958.435925659,299994.204530636,295356.497104869,294204.211366554,298171.068183717,297705.040356766
F,56,269271.750488271,276703.903542385,279754.875888983,285338.938813167,294461.249492889,298916.543841717,295565.545863841,292013.984970872,294249.79654594,297783.07996829
F,57,252666.346590815,266509.550234095,275793.846871377,279710.03208393,283360.761341904,289858.748984909,296047.129674654,296078.000024944,291514.804507978,290220.958215256
F,58,239215.185128262,252637.211136435,265606.902420808,272861.752873225,275703.155583809,281173.762598814,290266.78168639,294779.028166312,291321.274040024,287537.807313388
F,59,231278.794231899,237828.427068335,248944.690895268,262489.162545012,271574.001276695,275417.755971746,279024.690492637,285348.306140145,291343.299623612,291220.034928451
F,60,224170.795468648,227230.946325867,235275.815426638,248530.755328232,261392.726954682,268464.871812226,271063.38311824,276200.593505337,285253.303040047,289620.301552447
F,61,215720.043719572,221325.006193606,227125.956904913,233651.19869218,244635.31129817,257905.692621685,266653.480683595,270121.600995233,273718.442659523,279754.065729634
F,62,206763.453801506,215736.456699635,219880.366172183,222830.682424892,230755.254593288,243848.010735036,256410.086521135,263029.604252781,265386.06582615,270234.37891535
F,63,195325.50152934,206551.836918184,211293.756419721,216640.895067712,222443.14885959,228897.994132414,239589.019701113,252426.897146129,260746.111271948,264003.473836804
F,64,176656.104792705,191058.336184263,202151.94618864,210852.344867758,215058.554692818,217864.767721372,225526.389631455,238317.856342985,250477.716752312,256707.835099039
F,65,155159.75162232,171632.500107046,190680.663714237,201635.397180819,206284.044743272,211406.897138095,217051.766750537,223228.645893701,233583.194605624,245784.035243134
F,66,142780.170848532,155118.929705538,172371.290673299,186296.292733041,196972.731313959,205455.272879421,209565.477704671,212037.197933842,219354.85305709,231579.679486139
F,67,140000.768563037,143950.338058096,151219.057595632,167046.985726837,185538.09669252,196249.156763474,200667.595374842,205490.148254184,210781.863371445,216595.645597467
F,68,135470.199833855,136451.819294727,138684.194913999,150638.980697491,167563.190095881,181058.250014771,191172.920945902,199401.936824357,203276.927001853,205371.509199316
F,69,125246.600889189,130597.965465794,135500.540566932,139504.672929004,146671.914712507,161941.860855105,179686.864085727,190045.136406337,194333.105310482,198645.440263115
F,70,116145.40126822,123938.46009637,130843.767073233,131874.014123572,133994.854879232,145625.267442949,162043.127982806,174967.975990199,184708.749101993,192409.578712691
F,71,110562.927705673,115804.430514843,120700.937739901,125771.406229759,130484.352518244,134543.237043814,141528.153885104,156131.444446321,173182.523981293,183034.876029456
F,72,104824.205041422,107838.220367392,111494.154336842,118989.583350164,125669.250084066,126773.081886299,128795.271168667,139951.852324465,155843.737630064,168079.743395146
F,73,97833.937173408,101065.310534903,105661.906664145,110869.159001875,115492.269973556,120361.634865784,124945.598739397,128831.859166237,135680.545172036,149384.212838188
F,74,92544.4975743259,95566.4876874383,99850.4691399539,102818.930069977,106231.733178479,113382.565001773,119911.9648026,120944.841081634,122865.957374232,133299.955015405
F,75,89566.4679028866,91069.9141777185,92919.9676307683,95841.394181892,100337.710227785,105259.297501528,109676.762573504,114385.117248753,118650.672581867,122237.916934137
F,76,85709.6049283451,86883.6578777706,87427.8741296851,90252.3937636712,94415.250602653,97244.5683102775,100427.532497618,107218.392507692,113487.617528628,114316.373801551
F,77,79671.0174821572,82360.9413939246,83995.5862429619,85765.2345977769,87296.6983678718,90225.7281924539,94571.2604307709,98933.1422031209,103365.538926021,107614.386048998
F,78,73632.0275223395,76946.9093805296,79945.6889167742,81255.6324308773,81703.0558359429,84449.6167025182,88491.4921721109,91007.8217273254,94077.0277808609,100255.316853569
F,79,68909.917772624,70954.7825263373,74036.207790736,76137.2728123934,78251.8523747856,79684.6107959608,81025.2613015087,84213.3579432784,88010.65001792,91821.8686582858
F,80,65201.4106535628,65964.9663884013,67826.1252258031,70763.8528083738,73842.109622817,75034.8534850288,75414.280472779,78144.9052114398,81860.6460228315,83977.0386864723
F,81,61826.9602139929,62398.1326540124,62608.5192893713,65379.4879320505,67366.9002181558,69922.0907233371,72251.4579969326,72666.209469152,74463.0572926559,77383.603615862
F,82,57646.9983482004,58736.6139801708,58992.5637415368,59908.680930264,61545.4586585777,64343.7266194462,67308.2187335979,68233.3072825188,68686.3157708921,71042.7451208474
F,83,52695.4351965596,54221.2376821009,56100.149086835,55072.6536171826,57167.6685053314,58635.4992689762,59861.9325211173,63927.1753281343,65124.3880965216,64968.4611488575
F,84,49005.4999351037,49688.9752434971,50434.2227037125,53091.4986362296,51520.6455146281,53568.1706043441,55670.2366694948,56312.3078049701,60114.6904210319,61068.6329654671
F,85,47544.4649909529,46083.4536895983,42211.2716951119,54570.0960901335,44554.63862039,49862.2259348468,57118.191308452,46258.8144915997,52986.5232043482,60147.6576641849
F,86,47292.0884296441,44446.0257663834,37254.5506440696,56212.0613621407,40729.6260289459,48360.439126111,60026.1908949949,40444.2925705167,48716.0312867871,60786.1523662054
F,87,46782.0834238906,44708.9976501208,37648.3638920713,54596.510763799,41761.1592693637,48897.0669190057,59788.9968139969,41074.625493393,49330.9966750437,60963.2771752801
F,88,43873.614161257,44064.8202960139,40224.2482289429,48594.5398053957,44403.8660767372,48626.1839732341,54386.2660580272,44675.4849025617,51083.9294014684,57713.7950770776
F,89,37360.4852047489,39960.3648976151,41340.8294786248,38889.1297623502,44798.6513198162,44842.9386014548,44050.8973548407,47230.6823200241,49767.9739914328,49319.0427768405
F,90,28230.8259290915,32177.6799229126,38317.7834154923,27778.3967933742,40475.0551902881,37020.7806885752,31436.5063075253,45383.5368279068,43265.6633957201,37174.9227607404
F,91,18654.5774196246,22454.1998397299,30488.2676666666,17660.568456272,31363.0183899267,26688.9924630126,19670.9649518035,37628.850529206,32285.0116225465,24363.5139941912
F,92,10776.1824354401,13508.7975891048,20411.7675551551,10038.8173664706,20509.239815117,16695.8783181495,10841.0482257378,26312.7973399041,20410.367299829,13885.632132195
F,93,5465.89372938358,7016.29058832928,11395.8685329644,5137.03261743713,11249.222572371,9064.50765132955,5301.32516103537,15340.9179212557,10890.1314948886,6916.16575314742
F,94,2460.81868029285,3180.36107089347,5352.30879804561,2390.06401932176,5225.43399116694,4313.13756557197,2326.2079886659,7512.18589409433,4954.77687370879,3045.08126255819
F,95,995.884211370028,1275.25200158865,2144.6782140862,1022.03193665297,2085.20710634702,1821.50504041424,927.262940531993,3130.4043604077,1950.18373518318,1200.89914033156
F,96,367.572729060146,459.813996006058,748.143343034326,406.398626097681,728.964196698344,693.56902240942,340.277768779232,1132.62155596707,676.71538912614,430.642563254617
F,97,125.598545590061,151.659929785832,232.208593054042,152.071735542074,227.977985544313,242.082014965105,116.530755578608,363.708381744663,211.222479366478,142.613217581951
F,98,40.3446914726868,46.5728778329381,65.6204000869835,54.2009510435814,65.2013050395657,78.7990319797441,37.7576285541462,106.116285033093,60.5581280095908,44.3105560717992
F,99,12.3712876540038,13.554053606723,17.2804401035449,18.6243457964201,17.4348128304116,24.3376745316277,11.7355740938104,28.8050124975583,16.2874905338089,13.1232278798641
F,100,3.67674347868102,3.80453540328746,4.33945930746214,6.24400125372136,4.4556961421527,7.2558020103518,3.54686740235041,7.44809805930821,4.19616076556427,3.76325296065971
M,0,306737.822035511,305578.090703009,305867.704739243,308691.50912074,310337.770252154,305504.140517046,306120.4792979,307407.675249257,302339.146708215,300467.515634779
M,1,304263.087328613,307264.138283885,306558.107784612,307272.132199938,309693.959727475,310866.585587886,306345.307843918,306508.341596517,307889.355657327,302816.791560546
M,2,306674.409968732,304544.625101785,308739.922953028,307670.342563731,307626.431374092,311058.09130581,312495.940654628,307642.383939762,307104.323321386,308670.999964058
M,3,316695.404340157,309591.371517088,304735.479578292,307980.71873359,310531.878219127,309665.573425417,310786.032695571,312500.075383468,309983.519351292,307534.344017816
M,4,316531.344270181,315107.083164644,310010.878378561,308490.361145586,308761.955547658,309606.405427278,311423.072982084,313392.242985161,312185.098454357,310046.74972407
M,5,309636.457721686,316769.853773097,317799.768205587,310876.721083873,307369.468580149,310332.893133619,312523.055045542,311991.273755488,313440.238876032,314015.968433095
M,6,304094.580275745,312353.802400326,317460.659321133,316011.486828723,312777.934382579,310917.45497263,310571.75252763,311782.30887541,314319.173315493,314847.667019082
M,7,301451.365535423,305445.956340183,311571.720561288,318885.65816491,319241.754409389,313059.724081502,309946.8726693,312433.687919614,313964.603033012,313810.424337491
M,8,301739.249542339,300749.021273832,305947.305464182,314465.595984857,318946.979720507,318047.311552775,315303.81813381,313024.15739244,311950.412822758,313426.747066107
M,9,306318.813247079,301271.077585506,302802.811804031,306895.881159063,313690.689637545,320997.232786311,321404.9852744,315166.731258943,311961.920940669,313786.457601968
M,10,315854.003569774,308571.107681117,303242.737231914,302214.684292539,307985.924161459,316700.691967175,321179.629492698,320164.591781756,317390.026137465,314539.621212019
M,11,324080.126629315,318179.260035167,308228.512865478,303116.056773219,304510.881073238,309158.346158059,316156.862517619,323219.927866193,323309.830062983,316939.471821712
M,12,323833.045508919,323939.181181851,317803.540799742,310546.36411152,305105.397273325,304482.43175128,310517.969975427,319014.918791616,323119.010271613,321862.450883232
M,13,319265.33913021,324265.718849936,326004.15195191,320202.771397076,310455.936572537,305406.423722314,307014.337263015,311470.20682906,318205.720437578,324803.298966713
M,14,317850.102371306,320362.257099857,325991.746508699,326164.92166892,320149.584148782,312909.889924866,307641.598212886,306825.151380156,312612.080725384,320712.436942795
M,15,323574.514264358,318727.378829884,321716.959116355,326795.76825584,328454.237930376,322778.877198602,313090.444611084,307830.347626683,309154.133589462,313314.09196985
M,16,338440.836229913,326224.464052985,320542.622280166,323173.926535536,328751.419592503,329036.656956755,322935.524954192,315444.949222368,309921.89821671,308739.139894622
M,17,356726.432836036,340619.646967871,326371.344812908,321672.799890018,324810.058712553,329955.405503654,331503.422467871,325491.148725382,315520.089279697,309768.556909099
M,18,369459.329608812,356151.372296272,341156.595365567,329245.679615749,323930.603110973,326555.623120032,332028.366729779,331877.994900037,325397.061350331,317405.04459635
M,19,375363.474835297,369794.666644963,359472.280940813,343741.567594404,329880.157194298,325119.940626131,328081.200430802,332732.687062698,333883.490674989,327423.927350191
M,20,376152.514304567,379291.801844127,372515.124693733,359240.992398669,344463.165779151,332697.934060817,327036.235450804,329019.844571081,334106.536168238,333530.690713327
M,21,366982.113370202,379552.275915479,378656.680936772,372742.728331682,362542.121704674,347160.802907031,332760.006944485,327179.464478506,329766.947400056,334042.109734541
M,22,343343.293873247,365969.838608472,379344.502495214,382198.862232903,375566.703458407,362350.511260604,347130.812680853,334624.623796971,328637.355102982,330277.667583592
M,23,317579.692082061,343902.93339833,370021.881845377,382472.162320444,381685.117969304,375429.359093523,365080.56879727,349135.836999966,334374.33003115,328427.115620032
M,24,303776.813841616,321904.616279288,346344.441237523,368684.686684342,382172.922921089,384816.418728985,377918.405233481,364036.359996325,348424.072496026,335659.482741144
M,25,298073.932427226,305454.048431869,320428.6989005,346341.437838267,372742.324655061,385328.678734355,383813.397272667,376713.777724018,366085.404963107,350012.925930135
M,26,291039.741679192,297489.349344939,306527.998461162,324427.38919015,349158.419648245,371633.721528173,384366.397361649,386304.538753336,379190.938003058,365011.261199902
M,27,282941.550429703,293159.230261101,300912.41202322,308150.223026055,323227.924447548,349221.495222418,375325.496599537,387407.706992091,385500.27873412,377853.17926146
M,28,278171.095120872,285395.301479478,293801.284874467,300036.04579809,309314.516679629,327464.885871438,352035.136878355,373834.874163448,386013.231684887,387449.063656434
M,29,278092.817234082,278277.250920479,285479.305725002,295527.571799304,303862.83931327,311415.540960323,326042.226754974,351179.054276892,376821.246014042,388510.954279732
M,30,282068.854527557,279916.120212344,280751.319120994,287830.412281742,296776.570069249,303279.367705161,312088.53012196,329550.593534717,353713.941371481,374936.351420322
M,31,283278.622733502,285313.810092322,280799.191762701,280726.264085729,288230.300706632,298638.538203623,306775.253508811,313758.693810905,327794.897518821,352212.294824963
M,32,272809.90954018,282732.069707419,284495.326871155,282182.713156713,283316.175415894,290768.137688935,299545.381589869,305412.037833534,313622.918123733,330558.886514106
M,33,257532.112973804,272223.361157737,285256.888723994,287382.628716839,283243.697017416,283353.475966454,290538.355560322,300342.790870696,308100.018508474,314704.814642338
M,34,250512.496700721,260738.197639894,274561.324843456,284496.508931754,286710.672751481,284549.216481989,285322.577420607,292217.162324414,300643.147895133,306059.321855784
M,35,249938.878219403,252171.337556231,259070.385819491,273560.549575445,287209.625213214,289640.553236935,285080.941620103,284550.243442331,291308.932579335,300684.689406462
M,36,246690.011357941,248263.178861607,251857.612024405,261883.74575551,276205.194417841,286396.580358618,288140.696275873,285407.244528059,285871.720989965,292451.292629596
M,37,243166.989541072,247429.250872887,251294.836956844,253315.385811741,260242.085124423,274817.26845685,288180.911808611,290263.899436431,285474.06798927,284621.738927247
M,38,248431.106715383,246446.515920636,248023.860882458,249293.575112279,252706.23453025,262757.115918273,276965.545024828,286780.759467899,288164.813449556,285143.702539378
M,39,260550.339416127,247983.216637063,244189.466327477,248269.13292538,252145.575579882,254067.349042884,260768.965222745,274855.515784165,287830.392982176,289724.828968048
M,40,269100.433088408,258265.610328532,249052.46867787,247113.223022377,248793.850168318,249822.82149432,252927.72941663,262649.389841139,276533.912278554,286006.229282671
M,41,268688.228182843,271079.627410167,260870.083078923,248327.475326706,244557.921039538,248559.950883862,252274.872498698,254002.798268882,260267.671299176,273813.688620964
M,42,259667.141684694,269931.430784652,268973.380694989,258062.630033615,249053.410403348,247386.016888628,248989.647068378,249696.875955793,252290.600360167,261610.818641083
M,43,250372.526840274,257356.354706964,268000.856267131,270442.102078191,260721.124015849,248522.487431973,244608.213751284,248253.896919204,251615.640316496,253103.452271128
M,44,253084.636159853,250091.871435658,258756.079047005,269103.274118696,268470.440714308,257740.907834919,248684.661577016,246840.480636511,248202.717762136,248564.567247967
M,45,265962.936114273,253302.608159847,249350.093777779,256235.537214266,266905.882824664,269504.843225973,259902.371983588,247553.904422101,243356.906571067,246633.427388125
M,46,275040.631271494,263887.859263959,251713.763570278,248663.603795499,257391.963154507,267899.131346782,267191.724972198,256147.410603356,246902.830494598,244947.974655987
M,47,275285.157353905,274897.260108375,264219.458925781,251665.417901749,247870.051783547,254809.851327056,265187.801313901,267469.31714651,257825.259136543,245500.03322599
M,48,271572.002369096,275619.849662449,272957.581035046,261852.997293105,249871.398565439,246928.665570333,255531.095225992,265808.119958443,264895.170138345,253708.790360197
M,49,268497.004508661,268188.691477393,272745.637168969,272357.905330127,261953.259092708,249622.014626012,245894.987158448,252596.30440257,262591.915267928,264641.558260723
M,50,269538.314564713,266108.394353694,268619.806296739,272761.594501716,270283.711199136,259318.325457171,247429.219195522,244388.270069407,252736.439300089,262772.562530531
M,51,271855.879545719,270323.570932078,265183.919553961,264965.964876837,269566.844552123,269248.355230204,258909.434258534,246674.430529541,242840.265082767,249226.631684535
M,52,266795.779736688,269934.166561632,265741.341553085,262361.665045797,265045.594809485,269253.471993794,266689.792666731,255747.56461865,243857.961839704,240622.804863296
M,53,255326.185999553,262258.0710838,267582.792677165,266138.268173843,261294.01241392,261019.768418995,265407.626238545,264986.12220163,254796.429042022,242571.422068777
M,54,247237.109781393,253519.413129939,262181.050515928,265373.146388806,261306.45940934,257843.851915811,260464.022361406,264577.596158884,262072.490848069,251076.62173293
M,55,242452.509449657,246091.837673646,250293.554140228,257193.51669842,262490.679706356,261136.141151157,256377.871598899,255977.648724659,260192.867738905,259590.134365588
M,56,231681.536446769,238267.047896221,241658.323525488,247944.247598601,256600.467541024,259905.297792951,255811.537528997,252245.370322083,254758.500369786,258705.272822117
M,57,214915.220612153,228100.483694092,236488.293984993,240134.314862443,244287.321896784,251135.975087468,256317.855096534,255008.018317437,250303.816657314,249713.138221041
M,58,200904.510958496,213870.406028422,225637.639434912,231997.403691933,235229.130821546,241430.070841508,250049.828379897,253356.851570035,249217.194516635,245437.441420486
M,59,191988.949491859,198125.210835601,208837.356650231,221600.906525769,229819.542889179,233396.261935326,237493.126838192,244114.205492793,249141.798506805,247684.560893273
M,60,184595.655682942,186886.756896134,194672.608267413,207297.268608694,218865.027059095,224996.780368215,228015.526516822,233943.806270682,242486.229707788,245575.817465905
M,61,176867.210838872,180851.607132849,185570.327852632,191498.7100758,201861.771638954,214255.092117811,222186.437505307,225563.357849428,229580.385613314,235783.779981086
M,62,168913.36732965,175510.098366082,178004.629730038,180089.60727732,187444.370782938,199738.906979537,211037.075288664,216866.853136698,219614.299100637,225114.028876684
M,63,158626.886651076,167123.647537833,170093.835465142,173841.187216834,178204.560798005,183841.660847836,193914.83366508,205876.733646775,213377.387795914,216395.344567731
M,64,141889.610908452,153425.698129449,161961.159752851,168313.693586501,170643.175486415,172353.252612036,179345.57115762,191253.137893431,202122.810838121,207373.409417777
M,65,122732.173597938,136403.439498983,151717.174398454,159869.857177857,162774.973135396,166078.739516344,170015.569561098,175316.986542701,185019.785110092,196113.438733983
M,66,111409.904605492,121600.260563558,135491.707983977,146407.425262705,154588.639991053,160535.37878501,162486.636526985,163776.020092275,170414.497312094,181559.986952691
M,67,108011.422604001,111038.207408619,116903.512954657,129799.20821333,144372.42908277,152118.55287436,154696.973697197,157485.712682775,161052.458568279,165911.117998496
M,68,102799.464782055,103623.190925971,105643.595320898,115374.542320721,128620.082274632,138904.61233021,146502.123659129,151952.756382043,153566.875514601,154488.533704015
M,69,92970.5184001513,97755.2782107534,102000.708827744,105067.482235015,110639.047602174,122716.185009908,136377.57874054,143639.940594433,145885.677262682,148163.588175096
M,70,84900.5785537553,91257.4319683126,96831.6071359879,97696.3703371852,99550.4079811802,108737.579783118,121229.314842057,130843.301637515,137850.973735608,142707.263582123
M,71,80351.635422987,83740.6645616141,87294.5256586181,91738.2427510674,95763.2119603661,98790.41592877,104026.252605801,115257.145517583,128058.253467786,134690.508264596
M,72,75395.8354301011,76969.274013864,79308.3710728059,85278.7016645681,90605.6612904117,91498.3228148845,93184.5680952632,101723.030398677,113556.166391054,122341.544670773
M,73,68842.1211379331,71544.4759887089,74642.758220805,77929.1634200455,81245.4222935276,85382.7085348855,89197.3287539909,91993.4673293297,96994.7196239402,107205.742149237
M,74,63485.6777822216,66544.6672761139,69713.0225918762,71190.4852995455,73340.6949139018,78876.3908858215,83981.1302759153,84784.3969437192,86318.7587775752,94040.7325693866
M,75,60006.1210821652,61570.7267883078,63327.485287524,65659.2624931218,68650.6446648551,71683.8325451972,74816.7010210359,78687.5237729848,82144.951076693,84582.28740268
M,76,56027.5041687249,57036.6965554124,57948.5317350157,60699.5635642029,63715.9093642528,65095.7468890404,67078.1259510588,72180.5727002514,76941.0582484582,77512.1208672252
M,77,50645.0762443378,52844.8803408166,54265.0299889579,55915.448019313,57382.3388687367,59623.5889446467,62449.6227801027,65033.6151835852,68059.5171404364,71446.5136648278
M,78,45352.7771754488,48093.8546777991,50312.7189112833,51338.416119012,52131.5949985216,54690.0985428704,57520.7466144546,58664.8667493697,60493.7364073827,64971.4626034729
M,79,41008.0288466013,42823.2276246042,45230.5808403332,46911.9260360218,48601.6848023787,49956.6013301063,51214.1982358532,53501.2458045217,55875.9308461504,57951.1056804506
M,80,37462.5878076766,38393.0110589545,40041.7360413958,42391.1147096257,44603.1590354083,45511.0197650535,46208.0480692576,48565.5899431857,51072.3241875008,51893.7477826281
M,81,34265.0780249555,35115.3598060054,35594.5301401856,37748.3963158656,39410.694285291,41274.1822863147,43037.5075227391,43614.7441649754,45044.922415494,47105.0867412046
M,82,30601.8562000548,31812.9482658296,32359.3897118536,33263.2305246289,34739.4635508069,36858.0181646491,38881.2262740943,39579.7530360374,40225.5965797328,42160.5855000274
