gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
F,26,2109335.35553005,2111006.46230604,2115706.65996116,2160832.05052634,2246154.0911354,2322348.80692969,2341554.69863999,2307278.7042773,2258304.39845763,2216871.85138132
F,27,2095347.23969223,2123005.48652205,2137163.83106332,2137699.68220218,2167506.75399106,2251476.16733133,2343840.09230115,2368510.41186884,2318719.64076675,2255623.98151211
F,28,2099940.14484685,2117496.5047885,2137435.02625196,2140369.08854393,2147371.06078525,2194405.58336973,2278956.30266312,2349892.42609617,2362907.99447908,2324381.96082968
F,29,2119926.47084153,2108770.19371334,2120609.36535301,2149403.83599162,2166519.98675073,2169119.69427747,2197716.23883718,2275969.26540129,2362421.56529431,2383945.57820454
F,30,2131605.68590065,2126782.01075732,2122164.69372786,2141454.74612191,2164550.10570995,2168625.71128224,2173873.83183139,2216088.98989694,2295567.07581141,2363288.18821955
F,31,2113301.56802516,2146942.63528898,2139545.84122515,2130111.70396469,2144642.17565622,2174373.01106999,2190272.3817705,2188935.98047002,2212147.78653775,2286484.8239167
F,32,2050888.11694002,2118061.56810885,2148473.36939768,2144962.6178445,2143057.03153526,2164162.5978,2186480.74294366,2186274.6630801,2186065.87997833,2225035.94360057
F,33,1980344.07844724,2052125.19996037,2127749.84286504,2162549.55081232,2157926.01542883,2150758.51488367,2164546.9992839,2190014.48863813,2201456.0459492,2197626.96476442
F,34,1955804.99204491,1994720.42502076,2063969.59412843,2131745.57374477,2164521.41546633,2163233.20984331,2161073.83226008,2178736.30522413,2196824.69119692,2193775.55594735
F,35,1961250.29933315,1962145.21527871,1991971.91039862,2063842.17360013,2141782.00845888,2178801.34686795,2174240.94273388,2163950.77553035,2172927.59858363,2195547.01384641
F,36,1944451.4162367,1952985.24467679,1965724.48875787,2005232.03815595,2076554.73104195,2145798.46181256,2178077.69554604,2173797.07590458,2167246.69801023,2182613.29096171
F,37,1926706.04318536,1954136.28905592,1970290.52648655,1972015.29884849,2002810.52145626,2075215.76238426,2152327.27271887,2186909.31167783,2178808.80902347,2166176.66353617
F,38,1972599.13766227,1948058.68641933,1952615.97560841,1961318.53674305,1974898.85481706,2015207.76005084,2085685.84297594,2152494.88864453,2181171.85935004,2174519.40363758
F,39,2072543.33782429,1963108.4164469,1932755.14468787,1960633.28321673,1978839.51364452,1981614.99994989,2010970.69894652,2080581.95135809,2154151.46794723,2186990.12508428
F,40,2158446.10977058,2055532.61919862,1976735.48840138,1953650.9405188,1960203.25955374,1969334.42687997,1981553.9700591,2019413.58094433,2086818.00573926,2151823.04610202
F,41,2181578.64559795,2177934.55992263,2076072.08162817,1967371.49576756,1937803.63712102,1966420.74620635,1984519.69128006,1984977.23158658,2011082.43468279,2078349.39241424
F,42,2122262.28925475,2192840.75103462,2160448.22476083,2057094.89078158,1979574.5969689,1958444.24323854,1965052.58977619,1971366.35791456,1980476.56594157,2016554.44497973
F,43,2041141.22873142,2106348.73269897,2181119.47527255,2177883.40375549,2078305.95521642,1971062.49463113,1940570.07983591,1967049.25850907,1983140.28978381,1982388.75620127
F,44,2043057.21133925,2040789.78253383,2121205.88125907,2192681.96158827,2161204.0146684,2057992.88516572,1980094.45613453,1958408.69514113,1963093.08431925,1967684.62066892
F,45,2130077.09035612,2046426.05764031,2039643.29367316,2104713.41679746,2179247.90017278,2176669.79742554,2077801.81132797,1969725.63224605,1936351.23309064,1961368.89646524
F,46,2221453.17232777,2120885.51310935,2039703.93857752,2037480.24408796,2118502.7451137,2191068.5594675,2159095.96680488,2053705.00541166,1973708.18088734,1951982.85888913
F,47,2276774.54244338,2225297.4040438,2125182.45502525,2042309.69203817,2036429.29182176,2101619.67364571,2174622.98147167,2170326.99279717,2070921.46758973,1962661.5066872
F,48,2301375.81113481,2282104.26776349,2215196.14183395,2115090.56241363,2034675.03831397,2032570.16433435,2112971.15504584,2184518.82131894,2151102.00292124,2044243.67401003
F,49,2309416.66325124,2283969.48036627,2268464.89273535,2217501.11966976,2118542.20045875,2036280.37428667,2030181.32328711,2093778.60457468,2164249.46096063,2158947.2296811
F,50,2319851.51956564,2296080.47307233,2291463.8501486,2273007.55392223,2206703.24829664,2106981.93967684,2026404.40368446,2023010.61758875,2101826.25104337,2172959.24320441
F,51,2328853.12501374,2327168.23925324,2298326.36791775,2272889.50246833,2257196.4304467,2207025.12096385,2108600.21825353,2025779.52534571,2018740.43693758,2081129.30309097
F,52,2311111.06089916,2328157.63448408,2306938.83763339,2282545.64589825,2278478.22345519,2261324.39910525,2195289.24878262,2094866.16345558,2013545.63974354,2009203.10813712
F,53,2270593.3530809,2292831.15856186,2314046.0019996,2312327.38615437,2284742.87084836,2259706.24464177,2243519.78134143,2193018.73035387,2094553.65845918,2011625.50854087
F,54,2239668.78729897,2260600.59950601,2295323.99538503,2312754.24038939,2291915.25372432,2267107.00660417,2262956.42258923,2245954.50291946,2179546.76343312,2078727.5037351
F,55,2216478.90900356,2239257.36472787,2253965.11366674,2276103.42821793,2296935.86143871,2295316.67599381,2267958.54584038,2242150.5433266,2224674.66564002,2173728.1630573
F,56,2164583.89815573,2202980.60606198,2221514.88631339,2242041.28590382,2276847.68097263,2294765.7906237,2273279.58160457,2246929.24425175,2241958.38214897,2224898.74305619
F,57,2086806.20132052,2146872.97101086,2197094.78748974,2219470.29708024,2234428.2323349,2256476.71869794,2276212.43566069,2273677.37416816,2246148.09200689,2219652.7840654
F,58,2026175.56874397,2089381.26923733,2145023.50549225,2182508.52272891,2200528.53418283,2220518.69796541,2254795.74150963,2272119.0235758,2249719.7186892,2221941.63435068
F,59,1981152.17435688,2030216.22455395,2066775.01381985,2125514.80026452,2175051.16754471,2196827.25720138,2211218.1476793,2231782.17808365,2249951.23397543,2246380.59606741
F,60,1903474.49490669,1949140.30916851,2004354.33849892,2066953.1063842,2122645.39490225,2159119.54752727,2175592.5299384,2193457.52294604,2226646.00108619,2243318.26277125
F,61,1817630.21192142,1865207.30301837,1957864.47807967,2007084.48832428,2043495.14443439,2100913.7986432,2148626.0848806,2168311.73682116,2181739.56893824,2201178.58150472
F,62,1825729.1823096,1838649.50871934,1880664.87366522,1925425.14503965,1979044.36787955,2040908.78575724,2095493.24228209,2129650.85898697,2144180.24365329,2160616.93755645
F,63,1886691.82276508,1858844.45426599,1794131.06511379,1839788.01103368,1931030.2605807,1980029.35785873,2015186.17009293,2070059.08639904,2115378.17579646,2133715.96668085
F,64,1763629.29945521,1823062.55667664,1796932.67059056,1810639.6408821,1854092.11790864,1897525.74475048,1948445.81673418,2008333.77210186,2061495.82740427,2093727.22658607
F,65,1485428.60819419,1692936.69508527,1853170.163749,1829108.24099592,1766598.78883934,1809955.00189075,1898608.65853917,1946176.10584662,1980348.0694847,2032507.83430872
F,66,1348979.14896302,1526333.9921251,1733142.40312188,1791283.55372335,1763984.75745025,1777977.93688149,1821890.25269109,1862971.04542208,1911290.53100862,1968928.71413764
F,67,1390252.01238525,1385442.84969252,1457958.6357696,1658124.48015472,1815237.88425171,1794523.79174991,1733676.84869198,1773814.34100448,1859098.70677432,1905354.40402555
F,68,1388207.42964123,1326417.18057427,1318248.33642426,1492050.43794297,1697689.91738875,1754674.9679689,1725456.75229725,1738592.44971266,1782310.89908169,1821132.89120964
F,69,1255297.61051556,1330455.09937247,1354857.35335524,1353880.99722102,1425401.56319188,1618493.17474128,1770774.94040374,1752077.15996808,1693617.30382717,1729969.10379551
F,70,1135930.21062695,1277164.21008187,1352244.02693717,1292799.66486389,1282830.52847765,1452595.23842375,1655266.1011216,1710030.37692534,1679690.11575986,1691196.80293802
F,71,1085419.8480325,1142416.65206036,1219876.09433415,1291126.27437925,1315044.51917609,1316807.51642994,1386743.02158924,1571757.91541692,1718287.44969828,1701394.42925984
F,72,1045627.55606732,1041939.16221547,1099035.30750616,1236480.78956818,1311317.15939036,1253763.81257278,1242025.08826091,1406054.62826298,1604946.61753471,1656818.15384286
F,73,988994.660913626,1011246.62117506,1046496.13571028,1104072.37882471,1178607.21538046,1246356.21719472,1269527.95545363,1271869.92701968,1341519.39122416,1516096.92919157
F,74,940949.941826731,985089.464016938,1005516.4661982,1002700.16217491,1056410.50460243,1189262.33541179,1263730.51855274,1207202.41614625,1194394.87600988,1350604.18518947
F,75,909537.107258065,930501.453296228,947551.444481687,967857.968550504,1002505.73923268,1057955.00463592,1130107.60848488,1195170.23976779,1214831.01377546,1218311.610099
F,76,870756.799970118,876628.202218733,896295.597125975,938755.84596348,959460.029729178,956231.761580081,1006918.79519033,1134453.33517613,1206714.68802578,1151581.81690909
F,77,819115.546295032,838410.300308953,860599.653994336,883106.913768057,898083.160511892,918791.027192973,952344.431469634,1001754.96913545,1075048.19387061,1133618.46000363
F,78,782794.712475742,801388.015827724,819909.282478862,826634.459547777,844294.670808845,885777.466028386,906823.923378347,901386.011468609,950335.672222922,1069380.37392814
F,79,771275.283985404,761304.195969478,768154.802036928,783907.431457802,807414.537446111,825892.352385518,840679.848907909,866100.104785615,890977.668271701,937054.662944252
F,80,757966.326487132,735447.678837031,727276.950890864,744136.811042989,762993.819403507,767955.473831009,784814.921998042,826559.985232479,844363.130729777,837621.54081726
F,81,726625.726965302,725288.950203697,706548.252924505,702988.513236591,704920.103247799,725680.38546502,748704.806709793,753436.831266985,780293.694599317,801478.431471664
F,82,689142.404111022,698165.68263891,690007.619690928,671270.975358265,662852.427818346,679855.692604913,698187.711857622,699874.383883343,717991.892505874,755001.271597889
F,83,654074.696016558,646496.657659761,660721.941970776,650943.979230032,643648.592828925,628329.957498595,629840.117266604,672874.024201898,669986.466680113,673363.943312954
F,84,617898.213308645,617324.862885781,605601.942876528,624265.128839217,608019.933718294,604267.208114392,598582.036806012,588820.181355853,631085.47052027,630206.583452152
F,85,584068.495864925,635051.13843432,536972.289598398,588769.331876609,548052.30107887,624532.662397652,630736.586581303,451248.937976722,602905.597056568,660382.647579382
F,86,573153.424453413,671321.885620456,506135.436474,577404.853773262,522858.31679989,667326.344018946,690943.484418172,380606.612709294,605138.032901945,718217.372421771
F,87,589616.661548543,686784.239584046,534316.396009791,603322.740133274,560622.881920947,699739.479586355,729666.826152639,413559.857101731,641936.729738765,745254.80885816
F,88,591664.322209553,641666.493344172,578459.863627819,620124.801466619,611734.374591937,678528.210210755,699709.625071601,509578.536054604,663725.911225476,700556.081408789
F,89,537073.994474823,521943.650450769,581422.017788627,576800.244825051,609703.931171011,577878.688991889,581022.944137437,610375.196063357,615876.165191252,573824.053470778
F,90,419785.036496439,361887.036898714,505997.572047075,462601.205284961,521024.39203743,420654.313139794,409214.73662857,641044.470578355,488220.938540898,402372.573479245
F,91,272779.414373038,211479.917440788,361848.788296678,309465.187729033,365144.996693125,257377.445883461,241815.504959836,545357.517017986,319600.420831171,239310.163969413
F,92,146372.071059941,104616.868132935,209188.121005191,171540.88550269,207360.964524467,132588.116706865,120451.659354359,362954.626871577,171728.195666007,121285.857784308
F,93,65016.087806337,44208.223259542,97387.1484637066,78961.2987659339,95334.5443905858,57935.4980207194,51050.8351623413,185735.367749344,75970.299788156,52851.335205637
F,94,24265.4430240717,16197.0658164788,37045.6760125553,30621.6220205295,36029.5121281437,21793.3194128381,18693.2639412312,73966.0133504405,28104.126976254,20086.5388459612
F,95,7749.77173186393,5230.16595810445,11741.9173235022,10184.0872194329,11414.9216551066,7176.51435881414,6013.83596589086,23396.8023851715,8859.61329665579,6763.46714775373
F,96,2163.52646596915,1514.95828775794,3177.78487664907,2965.98598440614,3104.82704038924,2107.30487629672,1730.82452098133,6056.0036861065,2432.6551682758,2052.04070151066
F,97,539.714201233727,400.759198370307,753.402939293984,772.990450138983,743.252351919728,562.284121715021,453.91514859806,1324.4236030909,595.093468549618,570.7154602352
F,98,123.033938599211,98.5885707628176,160.647150536686,184.304763610923,160.620982568167,138.960222732309,110.503054886762,253.032097150424,132.714624820801,148.049905156399
F,99,26.2108440997485,22.9656922526327,31.6309665396129,41.1022379965207,32.1428611855668,32.4201836779742,25.4387803627735,43.6729023198463,27.6104898486195,36.4483651041265
F,100,5.33514102661442,5.15689994822358,5.90281235083064,8.7629968143672,6.10797385694837,7.27625765173661,5.63999995668332,7.03971212586482,5.48173449252179,8.66279069198764
M,0,2028574.94631041,2007888.44168275,2009727.99937115,2024638.74613219,2037776.66925282,2026087.71398274,1985554.36152395,1955758.1838664,1921054.97473285,1908027.06976273
M,1,2025304.60102524,2036141.17956783,2015668.68452788,2018293.90076235,2034549.45220193,2047204.91877875,2035156.22169688,1993327.14417503,1963283.94165032,1927251.63201411
M,2,2027470.32844781,2025953.745203,2047271.34424612,2027724.77707654,2023052.92900063,2043632.62363136,2058651.10368247,2042656.99078321,1998649.02727844,1966653.63614895
M,3,2093102.23091993,2048853.34658346,2025536.45435942,2042585.94333221,2046237.87043408,2036115.68851627,2044480.6400514,2062663.69776046,2052795.8422752,2008637.11173946
M,4,2107354.45402302,2082936.33057941,2052813.69771564,2047857.29470968,2045765.62213555,2044173.75605972,2048401.73290442,2058280.22481912,2065833.53903054,2049116.14428491
M,5,2088764.85785327,2107919.98684821,2099627.7279577,2058640.83637045,2043617.67075374,2057267.24638429,2059542.59470851,2050254.68105776,2057420.3285971,2073058.69849781
M,6,2082985.54622852,2108266.00718609,2111997.21898325,2090511.69241282,2072248.33152064,2062223.56398019,2057094.80007018,2057294.1476322,2061230.57596694,2069031.13186337
M,7,2081467.54029069,2091594.95936229,2101906.8027541,2120642.35177406,2108995.12436448,2072878.45834157,2059331.88680439,2069824.78382726,2068955.47566325,2058251.67393489
M,8,2068323.40564214,2072648.62173245,2095549.29467628,2121176.93952971,2121410.07948844,2103962.88141537,2087676.51989895,2075046.51157404,2066242.64576633,2064415.87244641
M,9,2067503.82363151,2067204.48868297,2089563.16187981,2101666.17289777,2116096.97118252,2133706.80729563,2121998.84936027,2085680.71072825,2069513.89897039,2077754.74149696
M,10,2103570.60288895,2086371.00173938,2076946.68606396,2082396.95943847,2109205.38815697,2134606.7437203,2134282.69763797,2116052.28009371,2097636.71060187,2083234.51617312
M,11,2139216.91500967,2114963.49005721,2078480.24029764,2078126.18901245,2100552.31648913,2115307.37032881,2129776.32193805,2145447.74005239,2131480.23671859,2093191.18951271
M,12,2128072.44947013,2131344.00986448,2114332.59803157,2097722.08308659,2088394.12622989,2095730.4716227,2122724.16856844,2146687.26538579,2143858.59782876,2122987.01874718
M,13,2100702.45593418,2129988.04605774,2149201.09527059,2126428.21334175,2091607.15947989,2091270.86073264,2113879.84411202,2127702.04910181,2139482.91993161,2152658.84796842
M,14,2104796.1012924,2114866.32474275,2138662.30910341,2143273.8351257,2127936.21121325,2111781.41506474,2102597.62907699,2108271.159755,2132562.46459335,2154638.35147927
M,15,2136750.33314808,2110184.09965932,2112805.92946059,2143432.13095557,2164009.16196899,2142650.77012783,2107344.36087348,2104633.70370901,2124898.89166683,2136591.2878735
M,16,2177002.39583367,2140993.60852397,2119965.30777885,2131466.24868888,2156680.58118408,2162197.54102733,2146036.69455976,2127786.39990019,2116480.60851074,2118784.55671288
M,17,2221688.80080929,2191886.0713327,2156302.87823066,2130834.41166387,2134954.75396554,2165950.3242573,2186189.85162066,2162680.90682838,2124460.23718325,2117556.00758169
M,18,2271951.88447631,2235303.29735838,2200469.19814192,2166223.4787697,2147294.71772138,2158952.51275132,2183455.48476931,2185718.6669811,2165747.60401646,2143825.85042717
M,19,2319382.82356445,2278598.45110308,2248183.15744405,2220977.85523253,2188085.48125531,2161989.01951489,2163621.63991843,2190522.90011215,2207139.50551062,2180545.33496231
M,20,2349486.57750982,2338100.5620751,2301173.65155352,2264869.82010239,2232444.94530934,2197419.33643904,2174240.77028835,2181129.4630582,2202286.58413055,2201162.2082866
M,21,2337614.54930079,2377880.39551072,2350824.18231505,2306856.89748032,2278465.18966485,2251435.75759636,2213187.67463308,2180964.03810303,2178990.16739556,2202489.05674195
M,22,2265957.13029791,2346861.49095798,2381945.5452614,2367629.12095128,2332860.44763389,2297108.95690176,2258955.19011956,2216495.66688633,2189637.76807212,2193789.16128932
M,23,2186664.04839501,2273090.69427106,2369803.43924182,2410024.74888537,2385072.11827233,2341152.48311083,2307537.48438341,2272812.8306156,2230793.47589033,2195947.29182364
M,24,2165272.79947501,2213253.17710378,2296149.90357711,2377549.16510706,2414955.78213073,2401233.5168666,2361984.19106175,2318546.34416589,2275993.98771116,2230940.07150633
M,25,2177505.44314128,2183011.54572493,2213370.57979303,2299336.45336479,2399631.18891285,2441690.54993372,2412289.97989903,2360359.50917648,2321884.47257467,2285141.1962721
M,26,2165316.86915907,2178243.14559821,2189486.65148501,2237580.99943576,2324834.14585015,2407683.64230852,2440575.32105627,2419287.50623788,2375337.92382272,2329728.20450147
M,27,2135588.51326473,2177258.3203249,2201039.84373851,2207378.04766038,2241321.0330591,2327877.98048034,2424708.08316078,2460385.26018353,2425993.74174225,2370755.31153485
M,28,2124307.15666637,2154267.46913699,2187522.01431479,2200962.22107045,2215722.29592904,2265234.75425545,2349633.50408472,2426090.18141435,2453234.73277532,2428498.03923488
M,29,2133770.73137439,2129708.65780043,2155094.08756503,2197404.90170835,2225910.31900778,2234505.23875822,2264637.42037585,2344250.45291165,2435604.49927283,2468740.06830557
M,30,2147133.14827293,2141399.70080655,2141773.57618499,2172938.52184244,2211104.96467161,2226189.41202274,2237058.04977868,2280387.44883085,2359824.35746091,2433343.27555667
M,31,2133401.8243163,2162095.86093101,2149841.5920743,2146869.89573277,2176456.15436121,2220154.41870784,2246187.27231201,2249407.57363277,2273905.76684698,2349614.30844182
M,32,2062044.73683349,2132513.88495813,2160662.33255196,2156054.01911003,2160699.8518399,2194006.83983862,2230153.36125983,2239751.67276186,2244854.19680223,2284977.31146997
M,33,1976487.53947939,2061119.45222929,2144192.70778059,2174388.27672465,2166464.18785456,2165960.07551595,2192960.96514232,2231510.05411825,2252952.39798892,2253948.39223043
M,34,1947735.87309408,1993514.50596873,2071441.4706773,2142668.06134234,2174365.295587,2172141.77337017,2174389.64582222,2203215.55314099,2235123.19186988,2242309.27012343
M,35,1956451.43519475,1951778.07817352,1984307.32963041,2068817.66269952,2155101.33575899,2187633.18482519,2177668.00375082,2172670.93200139,2194940.23290317,2231091.78687109
M,36,1936653.8910616,1942392.82453355,1953414.92111343,1999529.94475255,2080505.38387417,2153344.02937264,2182784.26236829,2176374.21643188,2174363.42074409,2201312.7822816
M,37,1908926.49017181,1946019.2747998,1960950.68331479,1956726.64012609,1991308.86643045,2076800.21040814,2161170.22798494,2190449.72196505,2176882.37942493,2169906.45126269
M,38,1944890.61236933,1930925.58399522,1940283.85101442,1945645.91014113,1958475.31065787,2005971.8130081,2085446.86291514,2154935.25537191,2180517.73990647,2172108.78112284
M,39,2040276.67868051,1931070.6211373,1910539.05605229,1947819.91746847,1965407.21649037,1962317.10841601,1994738.85441242,2076439.13146013,2157101.09333359,2184913.33564415
M,40,2132339.88938258,2020239.79970763,1944754.7410395,1932428.31334736,1943890.54310202,1949146.01642925,1959767.98186931,2004291.67948016,2080581.49509834,2148222.006546
M,41,2166018.59943308,2151835.96149591,2039524.77342186,1931378.08758962,1911620.77198135,1949076.73872428,1965632.64772436,1960014.35362669,1988925.48348923,2068199.89201357
M,42,2105996.2442687,2173664.59223335,2129468.00283697,2017441.36332852,1943824.69700071,1933195.75378504,1943626.55651037,1945520.52889584,1952818.80538188,1995824.55785002
M,43,2015042.775121,2085574.12080461,2159921.70739876,2146818.29608946,2038073.52973792,1931267.64636123,1909570.98431706,1944085.8935931,1958646.0199729,1952117.05627632
M,44,2011007.9073331,2014013.11557075,2099023.0799546,2167757.65539997,2125715.11786595,2013990.18882094,1939585.62537267,1927813.96565931,1936301.08573333,1936367.79293233
M,45,2096107.68369924,2012662.62484436,2007557.28216165,2077446.94083473,2152287.79284635,2140317.46406523,2032483.20833997,1924567.67203169,1899880.67638887,1932711.85603805
M,46,2180782.06898338,2081834.94486094,2001504.20480356,2004083.45346599,2090075.65127792,2160080.56856444,2117654.33313888,2003811.01445193,1927419.33715746,1915762.19804315
M,47,2223472.46895799,2180855.29081839,2084762.40799172,2002035.30143762,1998069.7452963,2067819.72974568,2140825.55269464,2127412.80074478,2019296.28512895,1911693.08659663
M,48,2236327.26325959,2226427.43573265,2167257.35881139,2068900.47308824,1989771.57543063,1992487.0232105,2077483.95655494,2146403.66535733,2102479.4279417,1987691.72987168
M,49,2237359.43449994,2214091.33719431,2206544.72442345,2164608.25603302,2070597.85705291,1989102.32973697,1984726.33584316,2052357.38268678,2122468.14132602,2108302.02503234
M,50,2245745.49988318,2218655.23524863,2216690.88699635,2207823.03159898,2150317.15939594,2052964.63910447,1973803.20244009,1974942.85265243,2058102.72937469,2126459.00890289
M,51,2253815.10874904,2248754.77984392,2215866.18279889,2192829.81338404,2185827.74799659,2144812.22663074,2051827.73559645,1970140.06489671,1964848.05551858,2030997.54080718
M,52,2229047.78686268,2246631.46197412,2221607.59159258,2194159.66105348,2193265.36634523,2185632.51328859,2128777.33550746,2031336.15036843,1951637.83441536,1951966.17987494
M,53,2176113.26366297,2203110.25196218,2226806.53896273,2222003.988759,2190825.53131414,2168280.14273774,2160679.02118233,2119765.51151635,2027063.01817856,1945941.51891276
M,54,2135127.44312365,2160700.02579637,2200349.19343302,2218251.20087011,2193780.57482238,2166121.33813589,2165035.2948902,2157884.09596702,2101002.70859904,2003775.08314402
M,55,2105290.94527417,2128999.61683531,2145937.73260464,2172270.73559443,2195434.19293042,2190901.7990041,2160334.60757555,2137372.74229197,2128753.22366338,2087465.67114908
M,56,2045331.58042194,2083134.73293073,2102418.19795364,2127078.34287053,2166684.80081675,2185148.35240015,2160587.37769605,2131681.79669156,2130002.43779787,2122694.83946862
M,57,1958224.8855398,2018611.61281431,2070184.17721756,2093376.18516408,2110631.9430145,2136947.24991748,2159362.73736054,2154098.14319071,2123537.94923042,2100048.79330258
M,58,1891255.27756092,1953191.70867305,2009351.21352568,2045991.13538625,2064676.86902621,2089043.17861242,2128378.19227677,2146448.06947911,2120990.56961293,2090912.86836645
M,59,1843396.28775853,1887231.04468759,1921534.30376428,1979763.09595427,2030114.19735481,2053040.51118066,2070009.46734451,2095258.39441055,2116030.62688129,2109745.83072464
M,60,1764078.73349485,1803013.82832825,1852472.41156175,1912766.67925165,1968242.45915276,2003887.9819063,2021122.13543348,2044034.87038873,2082385.25120787,2099462.39662079
M,61,1676452.4481145,1718615.12681194,1802778.07771214,1845874.31686556,1879382.10205161,1935827.0745736,1984159.83779494,2005668.91831702,2022026.31751822,2045590.72991271
M,62,1681080.29219819,1688851.86435815,1724000.84998978,1760904.13906986,1807859.93058219,1866912.89719232,1921265.86752168,1954867.90837263,1970352.62507302,1991278.13416761
M,63,1738366.29166734,1703278.10727555,1636151.71244805,1674805.30663298,1756052.75265103,1798677.9266124,1831374.86492487,1885017.54206912,1930628.7691265,1950251.54330506
M,64,1618153.02322227,1667701.66879187,1635664.41516781,1642772.42904391,1678055.26490177,1713151.93160351,1757445.13362561,1814074.60715776,1866425.8636448,1897386.53860763
M,65,1348673.48625624,1544474.98385538,1688061.44852195,1655945.00446275,1590740.30544715,1626028.8361271,1703559.34331307,1744389.16008766,1775663.91020233,1825621.83237579
M,66,1213232.83972245,1381362.25124297,1571518.46716898,1618861.78674459,1585491.6110417,1591844.43563305,1626461.30676632,1658653.14090724,1699760.15350555,1753113.32579408
