label,value,year,Pop
Background,0.0850754478594384,2016 - 2017,Denmark
Background,0.0444369239187969,2017 - 2018,Denmark
Background,-0.0888751021752023,2018 - 2019,Denmark
Background,0.0218101809712217,2019 - 2020,Denmark
Background,-0.0473950862305618,2020 - 2021,Denmark
Compression,0.0146787704414947,2009 - 2010,Denmark
Compression,0.0868227520958673,2010 - 2011,Denmark
Compression,-0.0450755727600012,2011 - 2012,Denmark
Compression,0.157135717853582,2012 - 2013,Denmark
Compression,-0.067868700008791,2013 - 2014,Denmark
Compression,0.0862635747897974,2014 - 2015,Denmark
Compression,0.0132078470794875,2015 - 2016,Denmark
Compression,0.122431542502494,2016 - 2017,Denmark
Compression,-0.0158007710410292,2017 - 2018,Denmark
Compression,0.0471911350829259,2018 - 2019,Denmark
Compression,-0.0202114050116695,2019 - 2020,Denmark
Compression,0.0877711379655306,2020 - 2021,Denmark
Shift,0.192283522248827,2009 - 2010,Denmark
Shift,0.522620448927395,2010 - 2011,Denmark
Shift,0.12958886657101,2011 - 2012,Denmark
Shift,0.225725516339242,2012 - 2013,Denmark
Shift,0.383482041897332,2013 - 2014,Denmark
Shift,-0.0350345449394937,2014 - 2015,Denmark
Shift,0.138746088267379,2015 - 2016,Denmark
Shift,0.167405590696987,2016 - 2017,Denmark
Shift,-0.156232587204168,2017 - 2018,Denmark
Shift,0.424455882718113,2018 - 2019,Denmark
Shift,0.132787055257192,2019 - 2020,Denmark
Shift,-0.212890989484667,2020 - 2021,Denmark
infant mortlaiy initial,0.0118464652756617,2009 - 2010,Finland
infant mortlaiy initial,-0.00249307237825524,2010 - 2011,Finland
infant mortlaiy initial,-0.00247172772029362,2011 - 2012,Finland
infant mortlaiy initial,0.0132622957104289,2012 - 2013,Finland
infant mortlaiy initial,-0.00645953708028176,2013 - 2014,Finland
infant mortlaiy initial,0.0024804723391178,2014 - 2015,Finland
infant mortlaiy initial,0.00380685465903651,2015 - 2016,Finland
infant mortlaiy initial,-0.00542674143304824,2016 - 2017,Finland
infant mortlaiy initial,-0.00426990617575668,2017 - 2018,Finland
infant mortlaiy initial,0.00388218253318971,2018 - 2019,Finland
infant mortlaiy initial,0.00462829191684308,2019 - 2020,Finland
infant mortlaiy initial,-0.00571750990467582,2020 - 2021,Finland
infant mortality decrease,-2.64248738338106e-10,2009 - 2010,Finland
infant mortality decrease,-4.428979654289e-11,2010 - 2011,Finland
infant mortality decrease,-0.0218774432911308,2011 - 2012,Finland
infant mortality decrease,0.0181479590236654,2012 - 2013,Finland
infant mortality decrease,2.47734209042578e-09,2013 - 2014,Finland
infant mortality decrease,2.80975261731322e-11,2014 - 2015,Finland
infant mortality decrease,-2.89618802800884e-10,2015 - 2016,Finland
infant mortality decrease,-0.0109965298889449,2016 - 2017,Finland
infant mortality decrease,-0.00219255165917522,2017 - 2018,Finland
infant mortality decrease,0.015041751559779,2018 - 2019,Finland
infant mortality decrease,4.78157857285105e-11,2019 - 2020,Finland
infant mortality decrease,-3.07653632029668e-11,2020 - 2021,Finland
Background,0.0254565214311514,2009 - 2010,Finland
Background,0.0274221619373319,2010 - 2011,Finland
Background,-0.0877838134602639,2011 - 2012,Finland
Background,0.156402998065245,2012 - 2013,Finland
Background,0.0547592892834002,2013 - 2014,Finland
Background,0.0791797131281392,2014 - 2015,Finland
Background,-0.112938537798926,2015 - 2016,Finland
Background,-0.0257335029140816,2016 - 2017,Finland
Background,-0.00147355406739799,2017 - 2018,Finland
Background,-0.105499176285783,2018 - 2019,Finland
Background,0.108131606589201,2019 - 2020,Finland
Background,-0.0107790978909225,2020 - 2021,Finland
Compression,0.0449483075697463,2009 - 2010,Finland
Compression,0.0471440927801299,2010 - 2011,Finland
Compression,0.0269654484011906,2011 - 2012,Finland
Compression,-0.00507159421118844,2012 - 2013,Finland
Compression,0.051719885357974,2013 - 2014,Finland
Compression,0.0352698745008157,2014 - 2015,Finland
Compression,0.0368480748845685,2015 - 2016,Finland
Compression,-0.0617816171353281,2016 - 2017,Finland
Compression,0.066182477882277,2017 - 2018,Finland
Compression,-0.0153306033656906,2018 - 2019,Finland
Compression,0.00377657506384676,2019 - 2020,Finland
Compression,0.00547914348012059,2020 - 2021,Finland
Shift,0.000561389708927591,2009 - 2010,Finland
Shift,0.241438172109021,2010 - 2011,Finland
Shift,-0.0554061155357206,2011 - 2012,Finland
Shift,0.210469247962823,2012 - 2013,Finland
Shift,0.00293305817767593,2013 - 2014,Finland
Shift,0.136682359173021,2014 - 2015,Finland
Shift,0.0501312308579522,2015 - 2016,Finland
Shift,0.215620054355727,2016 - 2017,Finland
Shift,0.0334319950563381,2017 - 2018,Finland
Shift,0.337668747399998,2018 - 2019,Finland
Shift,-0.0353494434150917,2019 - 2020,Finland
Shift,-0.102200922644765,2020 - 2021,Finland
infant mortlaiy initial,0.0017587486480938,2009 - 2010,France
infant mortlaiy initial,0.00289775091085371,2010 - 2011,France
infant mortlaiy initial,-0.000620499555960591,2011 - 2012,France
infant mortlaiy initial,-0.00214574944822124,2012 - 2013,France
infant mortlaiy initial,0.00154479650013224,2013 - 2014,France
infant mortlaiy initial,-0.00186274665359277,2014 - 2015,France
infant mortlaiy initial,0.000615144687099599,2015 - 2016,France
infant mortlaiy initial,-0.00407701509026268,2016 - 2017,France
infant mortlaiy initial,0.000935800212992076,2017 - 2018,France
infant mortlaiy initial,0.00170454462060171,2018 - 2019,France
infant mortlaiy initial,0.00125915601078228,2019 - 2020,France
infant mortality decrease,-0.0181656167179841,2009 - 2010,France
infant mortality decrease,0.00852584472540939,2010 - 2011,France
infant mortality decrease,0.00881272836825963,2011 - 2012,France
infant mortality decrease,3.79740774622783e-11,2012 - 2013,France
infant mortality decrease,-0.0107763581078575,2013 - 2014,France
infant mortality decrease,0.010817789752626,2014 - 2015,France
infant mortality decrease,-0.00568031488326237,2015 - 2016,France
infant mortality decrease,0.000727090062490065,2016 - 2017,France
infant mortality decrease,0.00532702320734701,2017 - 2018,France
infant mortality decrease,-1.96033473692798e-10,2018 - 2019,France
infant mortality decrease,-7.61808987384014e-10,2019 - 2020,France
Background,0.112915895858585,2009 - 2010,France
Background,0.00794850460244589,2010 - 2011,France
Background,-0.0164639050442038,2011 - 2012,France
Background,0.0536214631992019,2012 - 2013,France
Background,0.0611489847506569,2013 - 2014,France
Background,-0.063940790682811,2014 - 2015,France
Background,0.0323700780263338,2015 - 2016,France
Background,0.0198967134487406,2016 - 2017,France
Background,-0.0298162406677027,2017 - 2018,France
Background,0.0135919758741097,2018 - 2019,France
Background,0.0605403937397873,2019 - 2020,France
Compression,-0.0242963739108162,2009 - 2010,France
Compression,-0.00581116834123196,2010 - 2011,France
Compression,0.105428067237999,2011 - 2012,France
Compression,-0.033673131097544,2012 - 2013,France
Compression,-0.0536497353566163,2013 - 2014,France
Compression,0.11408762726495,2014 - 2015,France
Compression,-0.0283119020766247,2015 - 2016,France
Compression,0.0246908074567828,2016 - 2017,France
Compression,-0.0054518342396928,2017 - 2018,France
Compression,0.00103073558401981,2018 - 2019,France
Compression,0.048381576019336,2019 - 2020,France
Shift,0.151406209444677,2009 - 2010,France
Shift,0.313812667863764,2010 - 2011,France
Shift,-0.257365417604202,2011 - 2012,France
Shift,0.211638942507442,2012 - 2013,France
Shift,0.390071278920975,2013 - 2014,France
Shift,-0.357526570532943,2014 - 2015,France
Shift,0.188925104454915,2015 - 2016,France
Shift,-0.0586463383740481,2016 - 2017,France
Shift,0.165949372066623,2017 - 2018,France
Shift,0.120663731877223,2018 - 2019,France
Shift,-0.529101457428313,2019 - 2020,France
infant mortlaiy initial,-0.00241409630935054,2009 - 2010,Germany
infant mortlaiy initial,-0.00185289414318974,2010 - 2011,Germany
infant mortlaiy initial,0.00257584672045543,2011 - 2012,Germany
infant mortlaiy initial,0.0018126231367967,2012 - 2013,Germany
infant mortlaiy initial,-0.000995905442499113,2013 - 2014,Germany
infant mortlaiy initial,-0.00204268423956649,2014 - 2015,Germany
infant mortlaiy initial,-0.00217429859091906,2015 - 2016,Germany
infant mortlaiy initial,0.00474286905878997,2016 - 2017,Germany
infant mortlaiy initial,0.00183958736276795,2017 - 2018,Germany
infant mortlaiy initial,-0.000559126567293923,2018 - 2019,Germany
infant mortlaiy initial,-8.80902108924047e-05,2019 - 2020,Germany
infant mortality decrease,-0.00960504228667463,2009 - 2010,Germany
infant mortality decrease,0.0123785199127802,2010 - 2011,Germany
infant mortality decrease,0.00944558495353505,2011 - 2012,Germany
infant mortality decrease,-0.0180681829576223,2012 - 2013,Germany
infant mortality decrease,-0.00468704905298403,2013 - 2014,Germany
infant mortality decrease,0.0148336263371611,2014 - 2015,Germany
infant mortality decrease,-0.0026972301597955,2015 - 2016,Germany
infant mortality decrease,-0.0034831606623541,2016 - 2017,Germany
infant mortality decrease,-0.0106541684120954,2017 - 2018,Germany
infant mortality decrease,0.0240841946435413,2018 - 2019,Germany
infant mortality decrease,-0.0107924461010006,2019 - 2020,Germany
Background,0.024960114325014,2009 - 2010,Germany
Background,0.0195324891080199,2010 - 2011,Germany
Background,0.0445524825846812,2011 - 2012,Germany
Background,-0.0449404041888687,2012 - 2013,Germany
Background,0.0979039056779972,2013 - 2014,Germany
Background,-0.0943981218765296,2014 - 2015,Germany
Background,0.0733737102854797,2015 - 2016,Germany
Background,-0.00962069472427449,2016 - 2017,Germany
Background,-0.000888337661823075,2017 - 2018,Germany
Background,0.0575294840630412,2018 - 2019,Germany
Background,0.0262698811885225,2019 - 2020,Germany
Compression,-0.000103483370217959,2009 - 2010,Germany
Compression,-0.026293253220501,2010 - 2011,Germany
Compression,0.0525337971205618,2011 - 2012,Germany
Compression,0.00978046929722077,2012 - 2013,Germany
Compression,-0.0491808438818705,2013 - 2014,Germany
Compression,0.0684618583992387,2014 - 2015,Germany
Compression,-0.0811869569375413,2015 - 2016,Germany
Compression,0.0584212382792585,2016 - 2017,Germany
Compression,-0.00631391467874702,2017 - 2018,Germany
Compression,-0.0381058657906779,2018 - 2019,Germany
Compression,0.0357202576615624,2019 - 2020,Germany
Shift,0.126193137792512,2009 - 2010,Germany
Shift,0.228292975901579,2010 - 2011,Germany
Shift,-0.0015306799693741,2011 - 2012,Germany
Shift,-0.0526323385559905,2012 - 2013,Germany
Shift,0.458718158473822,2013 - 2014,Germany
Shift,-0.345904541743179,2014 - 2015,Germany
Shift,0.340702097853519,2015 - 2016,Germany
Shift,-0.0476062097414711,2016 - 2017,Germany
Shift,-0.0537057685446918,2017 - 2018,Germany
Shift,0.30804231640321,2018 - 2019,Germany
Shift,-0.181733386856228,2019 - 2020,Germany
infant mortlaiy initial,-0.0127370855472332,2009 - 2010,Ireland
infant mortlaiy initial,0.00306755301956405,2010 - 2011,Ireland
infant mortlaiy initial,-0.00659346178847373,2011 - 2012,Ireland
infant mortlaiy initial,0.00716888626885267,2012 - 2013,Ireland
infant mortlaiy initial,0.00391114325552735,2013 - 2014,Ireland
infant mortlaiy initial,-0.00571299023553996,2014 - 2015,Ireland
infant mortlaiy initial,0.00759870904295865,2015 - 2016,Ireland
infant mortlaiy initial,-0.00818594921297287,2016 - 2017,Ireland
infant mortlaiy initial,0.0173028062071475,2017 - 2018,Ireland
infant mortlaiy initial,-0.00960124813072281,2018 - 2019,Ireland
infant mortlaiy initial,-0.000868926404398762,2019 - 2020,Ireland
infant mortality decrease,0.031592700801272,2009 - 2010,Ireland
infant mortality decrease,0.0355700456449517,2010 - 2011,Ireland
infant mortality decrease,-0.0281222207234444,2011 - 2012,Ireland
infant mortality decrease,0.0109773202495455,2012 - 2013,Ireland
infant mortality decrease,0.0061843902454298,2013 - 2014,Ireland
infant mortality decrease,-0.0111624836524115,2014 - 2015,Ireland
infant mortality decrease,0.0205888271201995,2015 - 2016,Ireland
infant mortality decrease,-0.0370591334361364,2016 - 2017,Ireland
infant mortality decrease,0.0176360696459646,2017 - 2018,Ireland
infant mortality decrease,0.000269543058850065,2018 - 2019,Ireland
infant mortality decrease,-0.00633505705127538,2019 - 2020,Ireland
Background,0.129469586364788,2009 - 2010,Ireland
Background,-0.17235264019697,2010 - 2011,Ireland
Background,0.0305298005129812,2011 - 2012,Ireland
Background,0.00725385008781787,2012 - 2013,Ireland
Background,0.106211894079139,2013 - 2014,Ireland
Background,0.0189734218606063,2014 - 2015,Ireland
Background,-0.000557057467163193,2015 - 2016,Ireland
Background,-0.0272410189160155,2016 - 2017,Ireland
Background,-0.0710653809891344,2017 - 2018,Ireland
Background,0.131206242056829,2018 - 2019,Ireland
Background,0.0827192156816202,2019 - 2020,Ireland
Compression,0.0467861695515985,2009 - 2010,Ireland
Compression,0.0589829554926944,2010 - 2011,Ireland
Compression,0.0502626441571119,2011 - 2012,Ireland
Compression,0.0812078214310771,2012 - 2013,Ireland
Compression,-0.0835091308888298,2013 - 2014,Ireland
Compression,0.0689775433781215,2014 - 2015,Ireland
Compression,0.0067211489376338,2015 - 2016,Ireland
Compression,0.0687920926706625,2016 - 2017,Ireland
Compression,-0.107732400685258,2017 - 2018,Ireland
Compression,-0.0430625002913347,2018 - 2019,Ireland
Compression,-0.0554465542010786,2019 - 2020,Ireland
Shift,0.252133147788092,2009 - 2010,Ireland
Shift,0.105377525160398,2010 - 2011,Ireland
Shift,0.0504565790000452,2011 - 2012,Ireland
Shift,0.0209828066213073,2012 - 2013,Ireland
Shift,0.30329541274592,2013 - 2014,Ireland
Shift,-0.0850030241521042,2014 - 2015,Ireland
Shift,0.133198884000986,2015 - 2016,Ireland
Shift,0.320343068865914,2016 - 2017,Ireland
Shift,0.167051915377618,2017 - 2018,Ireland
Shift,0.350554104647321,2018 - 2019,Ireland
Shift,-0.218513632703872,2019 - 2020,Ireland
infant mortlaiy initial,-2.05503773961991e-05,2009 - 2010,Japan
infant mortlaiy initial,-0.00200174782194487,2010 - 2011,Japan
infant mortlaiy initial,0.00186677484253506,2011 - 2012,Japan
infant mortlaiy initial,0.00207753492074256,2012 - 2013,Japan
infant mortlaiy initial,-2.99157489301868e-06,2013 - 2014,Japan
infant mortlaiy initial,0.00275467094763003,2014 - 2015,Japan
infant mortlaiy initial,-0.00305376604168054,2015 - 2016,Japan
infant mortlaiy initial,0.00305916026862508,2016 - 2017,Japan
infant mortlaiy initial,-0.00011400280014755,2017 - 2018,Japan
infant mortlaiy initial,0.000709997980276571,2018 - 2019,Japan
infant mortlaiy initial,0.000897168699312345,2019 - 2020,Japan
infant mortality decrease,-0.00558692274445809,2009 - 2010,Japan
infant mortality decrease,0.0107795687136917,2010 - 2011,Japan
infant mortality decrease,-0.00227044991699512,2011 - 2012,Japan
infant mortality decrease,0.00211700557186165,2012 - 2013,Japan
infant mortality decrease,-0.000766659582928584,2013 - 2014,Japan
infant mortality decrease,-0.00889148381754975,2014 - 2015,Japan
infant mortality decrease,0.00968638497617548,2015 - 2016,Japan
infant mortality decrease,-5.19693909070846e-09,2016 - 2017,Japan
infant mortality decrease,4.00907852170253e-09,2017 - 2018,Japan
infant mortality decrease,1.22218976598196e-09,2018 - 2019,Japan
infant mortality decrease,4.27706558962765e-10,2019 - 2020,Japan
Background,0.000788960156911215,2009 - 2010,Japan
Background,-0.307236386080442,2010 - 2011,Japan
Background,0.300843727981114,2011 - 2012,Japan
Background,0.0269032494261115,2012 - 2013,Japan
Background,-0.00913005971689999,2013 - 2014,Japan
Background,0.0115957543327313,2014 - 2015,Japan
Background,-0.00359692239637995,2015 - 2016,Japan
Background,0.0228700824023785,2016 - 2017,Japan
Background,-0.0279185085183647,2017 - 2018,Japan
Background,-0.040663897332987,2018 - 2019,Japan
Background,-0.0141460013647709,2019 - 2020,Japan
Compression,0.0453822443304472,2009 - 2010,Japan
Compression,0.00895762044441461,2010 - 2011,Japan
Compression,0.0806850714707935,2011 - 2012,Japan
Compression,0.00818814979629941,2012 - 2013,Japan
Compression,-0.00701066363609657,2013 - 2014,Japan
Compression,0.0502758728247886,2014 - 2015,Japan
Compression,0.014726952043709,2015 - 2016,Japan
Compression,0.0401255779228806,2016 - 2017,Japan
Compression,-0.00601739464931281,2017 - 2018,Japan
Compression,0.0257397730908657,2018 - 2019,Japan
Compression,-0.041998520479448,2019 - 2020,Japan
Shift,-0.14510752934132,2009 - 2010,Japan
Shift,-0.113104928017172,2010 - 2011,Japan
Shift,0.139959910765102,2011 - 2012,Japan
Shift,0.135912813420887,2012 - 2013,Japan
Shift,0.228614474527603,2013 - 2014,Japan
Shift,0.120603613039292,2014 - 2015,Japan
Shift,0.147265374385818,2015 - 2016,Japan
Shift,0.0488706159406004,2016 - 2017,Japan
Shift,0.0884398996421257,2017 - 2018,Japan
Shift,0.13096076885302,2018 - 2019,Japan
Shift,0.333649047820947,2019 - 2020,Japan
infant mortlaiy initial,-0.0014015986395292,2009 - 2010,New Zealand
infant mortlaiy initial,0.0112025561784541,2010 - 2011,New Zealand
infant mortlaiy initial,0.00145343482536685,2011 - 2012,New Zealand
infant mortlaiy initial,-0.00148649509382131,2012 - 2013,New Zealand
infant mortlaiy initial,-0.0354953816155073,2013 - 2014,New Zealand
infant mortlaiy initial,0.0214822098491581,2014 - 2015,New Zealand
infant mortlaiy initial,0.0138906745789231,2015 - 2016,New Zealand
infant mortlaiy initial,-0.00530696078080469,2016 - 2017,New Zealand
infant mortlaiy initial,0.00356280353974228,2017 - 2018,New Zealand
infant mortlaiy initial,-0.0179491259091721,2018 - 2019,New Zealand
infant mortlaiy initial,0.0277360450921177,2019 - 2020,New Zealand
infant mortlaiy initial,-0.0129036785945521,2020 - 2021,New Zealand
infant mortality decrease,-0.0201907432085716,2009 - 2010,New Zealand
infant mortality decrease,0.0535177611638108,2010 - 2011,New Zealand
infant mortality decrease,-0.0351758262102244,2011 - 2012,New Zealand
infant mortality decrease,-0.00192225422574405,2012 - 2013,New Zealand
infant mortality decrease,-0.0183846534159198,2013 - 2014,New Zealand
infant mortality decrease,0.0428576277571416,2014 - 2015,New Zealand
infant mortality decrease,0.0186753896437485,2015 - 2016,New Zealand
infant mortality decrease,-0.0384753951266635,2016 - 2017,New Zealand
infant mortality decrease,0.000208767011326419,2017 - 2018,New Zealand
infant mortality decrease,0.0087359235797878,2018 - 2019,New Zealand
infant mortality decrease,-0.0126403339106819,2019 - 2020,New Zealand
infant mortality decrease,0.00550804550773313,2020 - 2021,New Zealand
Background,0.124523890994951,2009 - 2010,New Zealand
Background,-0.143409517043274,2010 - 2011,New Zealand
Background,0.0763764025265438,2011 - 2012,New Zealand
Background,0.142640175987777,2012 - 2013,New Zealand
Background,0.164102387125531,2013 - 2014,New Zealand
Background,-0.210806516348453,2014 - 2015,New Zealand
Background,0.00976107323984155,2015 - 2016,New Zealand
Background,0.0381329230219042,2016 - 2017,New Zealand
Background,-0.121548028826696,2017 - 2018,New Zealand
Background,-0.0333457077269103,2018 - 2019,New Zealand
Background,0.124137274095809,2019 - 2020,New Zealand
Background,-0.117869366079391,2020 - 2021,New Zealand
Compression,-0.0249281872372016,2009 - 2010,New Zealand
Compression,0.115798468207785,2010 - 2011,New Zealand
Compression,0.0600864837716332,2011 - 2012,New Zealand
Compression,-0.129617518643676,2012 - 2013,New Zealand
Compression,0.0396487770176498,2013 - 2014,New Zealand
Compression,0.067824327054515,2014 - 2015,New Zealand
Compression,-0.00396826304035878,2015 - 2016,New Zealand
Compression,-0.0215006249260556,2016 - 2017,New Zealand
