QLD, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2015        25-29           173868.49       172846.90       346715.39
  2015        30-34           171510.55       167815.85       339326.40
  2015        35-39           157920.32       153348.26       311268.58
  2015        40-44           169792.97       164801.85       334594.82
  2015        45-49           164824.25       157397.45       322221.70
  2015        50-54           160118.79       154093.34       314212.13
  2015        55-59           148391.10       143314.21       291705.31
  2015        60-64           131292.98       127184.88       258477.86
  2015        65-69           118890.86       118557.48       237448.34
  2015        70-74            88166.02        86810.50       174976.52
  2015        75-79            63115.31        59013.62       122128.93
  2015        80-84            45036.71        36814.18        81850.88
  2015        85-89            32243.83        21366.12        53609.95
  2015        90-94            15661.48         7784.19        23445.67
  2015        95-99             3840.56         1309.97         5150.53
  2015       100-104             479.86          106.28          586.14
  2015       105-109              17.95            1.56           19.50
  2015       110+                  0.00            0.00            0.00
  2016           0             30462.09        31791.72        62253.81
  2016         1-4            124118.23       130287.91       254406.14
  2016         5-9            161020.62       169285.87       330306.50
  2016        10-14           149884.95       158049.28       307934.23
  2016        15-19           150264.45       156562.81       306827.26
  2016        20-24           168192.00       171714.11       339906.11
  2016        25-29           175044.00       173913.95       348957.95
  2016        30-34           173372.80       168897.89       342270.69
  2016        35-39           159476.59       154840.30       314316.89
  2016        40-44           166966.16       162219.95       329186.11
  2016        45-49           168619.57       160576.81       329196.38
  2016        50-54           159567.46       153029.42       312596.88
  2016        55-59           151339.03       145791.77       297130.80
  2016        60-64           133152.76       128201.92       261354.68
  2016        65-69           121287.21       120130.25       241417.46
  2016        70-74            92207.94        90896.19       183104.13
  2016        75-79            65437.60        61305.71       126743.31
  2016        80-84            45657.60        37815.72        83473.32
  2016        85-89            32451.03        21818.36        54269.38
  2016        90-94            16274.88         8367.71        24642.58
  2016        95-99             4213.82         1490.93         5704.74
  2016       100-104             510.66          117.16          627.82
  2016       105-109              18.24            1.25           19.49
  2016       110+                  0.00            0.00            0.00
