TAS, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2008        85-89             4089.22         2174.42         6263.64
  2008        90-94             1741.20          673.74         2414.93
  2008        95-99              406.67          113.52          520.19
  2008       100-104              35.84            6.73           42.57
  2008       105-109               0.05            0.00            0.05
  2008       110+                  0.00            0.00            0.00
  2009           0              3155.22         3371.73         6526.95
  2009         1-4             12564.08        13387.60        25951.68
  2009         5-9             14974.07        16006.61        30980.68
  2009        10-14            16203.02        17227.00        33430.02
  2009        15-19            16491.55        17693.56        34185.12
  2009        20-24            15703.62        16521.65        32225.27
  2009        25-29            14877.66        14799.22        29676.89
  2009        30-34            14375.11        14000.69        28375.80
  2009        35-39            17082.12        16206.14        33288.26
  2009        40-44            17180.79        16607.20        33787.99
  2009        45-49            18930.41        18422.32        37352.73
  2009        50-54            18343.45        18184.44        36527.90
  2009        55-59            17088.77        17006.11        34094.88
  2009        60-64            15773.63        15861.88        31635.51
  2009        65-69            12067.45        12250.87        24318.32
  2009        70-74             9488.65         9187.07        18675.72
  2009        75-79             7889.96         6805.62        14695.58
  2009        80-84             6375.64         4823.60        11199.23
  2009        85-89             4259.58         2286.86         6546.44
  2009        90-94             1752.68          686.04         2438.72
  2009        95-99              410.84          116.48          527.31
  2009       100-104              41.13            7.29           48.42
  2009       105-109               0.22            0.00            0.22
  2009       110+                  0.00            0.00            0.00
  2010           0              3007.07         3275.60         6282.67
  2010         1-4             12510.56        13353.54        25864.11
  2010         5-9             14933.56        16076.55        31010.11
  2010        10-14            16062.51        17071.56        33134.07
  2010        15-19            16374.59        17676.06        34050.65
  2010        20-24            15731.07        16655.64        32386.71
  2010        25-29            15154.60        15166.10        30320.70
  2010        30-34            14407.11        14030.15        28437.26
  2010        35-39            16614.56        15773.19        32387.75
  2010        40-44            17452.15        16921.19        34373.34
  2010        45-49            18425.20        18003.73        36428.92
  2010        50-54            18779.03        18479.92        37258.96
  2010        55-59            17336.71        17285.14        34621.85
  2010        60-64            16174.24        16400.70        32574.94
  2010        65-69            12646.99        12826.58        25473.56
  2010        70-74             9766.96         9656.70        19423.65
  2010        75-79             7901.18         6855.55        14756.74
  2010        80-84             6409.51         4956.20        11365.71
  2010        85-89             4372.07         2425.79         6797.86
  2010        90-94             1783.59          722.36         2505.95
  2010        95-99              424.91          127.26          552.17
  2010       100-104              44.73            9.02           53.75
  2010       105-109               0.19            0.00            0.19
  2010       110+                  0.00            0.00            0.00
  2011           0              3002.27         3211.55         6213.82
  2011         1-4             12301.54        13248.54        25550.08
  2011         5-9             14956.51        16092.50        31049.01
  2011        10-14            15825.00        16862.07        32687.07
  2011        15-19            16203.54        17579.55        33783.09
  2011        20-24            15688.59        16568.65        32257.24
  2011        25-29            15131.58        15297.71        30429.29
  2011        30-34            14598.66        14107.16        28705.81
  2011        35-39            15842.06        15198.60        31040.66
  2011        40-44            17765.21        17196.22        34961.43
  2011        45-49            17906.20        17360.12        35266.32
  2011        50-54            19059.81        18653.37        37713.19
  2011        55-59            17650.48        17436.71        35087.19
  2011        60-64            16358.27        16652.31        33010.57
  2011        65-69            13378.56        13595.39        26973.96
  2011        70-74            10096.47        10086.65        20183.12
  2011        75-79             7996.20         6982.44        14978.64
  2011        80-84             6410.88         5013.92        11424.80
  2011        85-89             4420.19         2589.54         7009.73
  2011        90-94             1843.71          770.66         2614.36
  2011        95-99              455.87          136.51          592.38
  2011       100-104              48.01           10.22           58.23
  2011       105-109               0.21            0.00            0.21
  2011       110+                  0.00            0.00            0.00
  2012           0              3022.84         3142.30         6165.14
  2012         1-4             12212.03        13161.04        25373.07
  2012         5-9             15095.54        16209.00        31304.54
  2012        10-14            15549.56        16517.52        32067.09
  2012        15-19            16057.02        17368.04        33425.06
  2012        20-24            15552.54        16502.59        32055.13
  2012        25-29            15121.52        15215.64        30337.16
  2012        30-34            14753.10        14278.66        29031.75
  2012        35-39            15165.57        14683.18        29848.75
  2012        40-44            17844.76        17143.26        34988.02
  2012        45-49            17558.78        16804.15        34362.93
  2012        50-54            19144.97        18631.45        37776.43
  2012        55-59            17907.68        17505.11        35412.79
  2012        60-64            16493.21        16657.50        33150.71
  2012        65-69            14207.35        14416.76        28624.10
  2012        70-74            10444.61        10401.70        20846.30
  2012        75-79             8134.73         7216.34        15351.06
  2012        80-84             6420.00         5049.47        11469.47
  2012        85-89             4412.99         2710.23         7123.22
  2012        90-94             1912.75          821.73         2734.47
  2012        95-99              484.77          144.03          628.80
  2012       100-104              55.06            9.81           64.87
  2012       105-109               0.83            0.00            0.83
  2012       110+                  0.00            0.00            0.00
  2013           0              2955.25         3069.49         6024.74
  2013         1-4             12112.06        12964.05        25076.10
  2013         5-9             15418.54        16507.13        31925.67
  2013        10-14            15253.01        16184.03        31437.04
  2013        15-19            15942.03        17053.53        32995.56
  2013        20-24            15451.08        16527.63        31978.71
  2013        25-29            15164.62        15135.65        30300.26
  2013        30-34            14904.65        14413.19        29317.84
  2013        35-39            14797.08        14344.65        29141.73
  2013        40-44            17635.69        16798.21        34433.90
  2013        45-49            17372.25        16460.74        33832.98
  2013        50-54            19163.49        18524.45        37687.94
  2013        55-59            18103.75        17750.35        35854.10
  2013        60-64            16810.85        16703.02        33513.87
  2013        65-69            14871.74        14960.89        29832.63
  2013        70-74            10863.28        10786.30        21649.58
  2013        75-79             8271.80         7476.07        15747.86
  2013        80-84             6471.48         5127.55        11599.03
  2013        85-89             4375.97         2804.69         7180.66
  2013        90-94             2017.85          871.63         2889.48
  2013        95-99              493.25          151.07          644.32
  2013       100-104              57.09           10.69           67.77
  2013       105-109               0.99            0.00            0.99
  2013       110+                  0.00            0.00            0.00
  2014           0              2873.73         2997.22         5870.95
  2014         1-4             11982.51        12706.05        24688.57
  2014         5-9             15654.59        16700.09        32354.68
  2014        10-14            14982.52        15937.02        30919.53
  2014        15-19            15807.57        16756.51        32564.08
  2014        20-24            15456.53        16572.62        32029.16
  2014        25-29            15164.54        15223.15        30387.69
  2014        30-34            15147.64        14521.74        29669.37
  2014        35-39            14600.59        14082.62        28683.20
  2014        40-44            17299.07        16314.12        33613.19
  2014        45-49            17356.76        16339.67        33696.43
  2014        50-54            19006.00        18298.28        37304.28
  2014        55-59            18399.25        18030.71        36429.96
  2014        60-64            17091.26        16752.73        33843.98
  2014        65-69            15432.92        15399.85        30832.77
  2014        70-74            11413.77        11229.26        22643.02
  2014        75-79             8506.08         7771.49        16277.57
  2014        80-84             6494.81         5196.05        11690.86
  2014        85-89             4380.01         2914.67         7294.67
  2014        90-94             2125.53          935.26         3060.79
  2014        95-99              493.32          152.53          645.85
  2014       100-104              57.17           11.55           68.72
  2014       105-109               1.00            0.00            1.00
  2014       110+                  0.00            0.00            0.00
  2015           0              2837.36         3058.74         5896.09
  2015         1-4             11868.01        12443.06        24311.07
  2015         5-9             15736.03        16782.51        32518.55
  2015        10-14            14915.06        15834.51        30749.57
  2015        15-19            15593.51        16566.56        32160.07
  2015        20-24            15415.09        16524.71        31939.80
  2015        25-29            15258.55        15299.62        30558.17
  2015        30-34            15337.63        14741.19        30078.82
  2015        35-39            14657.17        13909.64        28566.81
  2015        40-44            16793.61        15774.61        32568.22
  2015        45-49            17577.28        16539.70        34116.99
  2015        50-54            18557.81        17755.91        36313.71
  2015        55-59            18809.30        18218.74        37028.05
  2015        60-64            17306.44        16867.92        34174.36
  2015        65-69            15981.26        15901.29        31882.55
  2015        70-74            11941.76        11647.57        23589.33
  2015        75-79             8856.24         8081.08        16937.32
  2015        80-84             6473.65         5220.46        11694.11
  2015        85-89             4409.88         2990.68         7400.56
  2015        90-94             2182.67         1010.55         3193.22
  2015        95-99              509.89          160.40          670.29
  2015       100-104              59.34           11.07           70.41
  2015       105-109               1.02            0.00            1.02
  2015       110+                  0.00            0.00            0.00
  2016           0              2868.28         3130.89         5999.17
  2016         1-4             11753.38        12315.78        24069.16
  2016         5-9             15717.51        16749.76        32467.27
  2016        10-14            14977.51        15877.36        30854.87
  2016        15-19            15491.21        16492.32        31983.52
  2016        20-24            15325.29        16471.83        31797.12
  2016        25-29            15371.33        15330.22        30701.55
  2016        30-34            15383.00        14892.11        30275.11
  2016        35-39            14835.33        13879.30        28714.63
  2016        40-44            16240.62        15333.97        31574.59
  2016        45-49            17811.37        16758.03        34569.40
  2016        50-54            18147.67        17245.28        35392.95
  2016        55-59            19057.40        18332.96        37390.36
  2016        60-64            17470.26        16942.71        34412.97
  2016        65-69            16242.43        16106.08        32348.50
  2016        70-74            12408.39        12126.04        24534.43
  2016        75-79             9132.64         8310.04        17442.68
  2016        80-84             6493.72         5263.89        11757.61
  2016        85-89             4428.80         3023.90         7452.71
  2016        90-94             2208.45         1103.62         3312.06
  2016        95-99              535.71          181.27          716.98
  2016       100-104              63.77           12.18           75.95
  2016       105-109               0.74            0.00            0.74
  2016       110+                  0.00            0.00            0.00
