WA, Deaths (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2000        75-79              603.00          934.98         1537.98
  2000        80-84              791.00          757.78         1548.78
  2000        85-89              943.00          650.68         1593.68
  2000        90-94              623.00          328.33          951.33
  2000        95-99              249.00           82.07          331.07
  2000       100-104              40.61           11.00           51.61
  2000       105-109               1.38            0.00            1.38
  2000       110+                  0.00            0.00            0.00
  2001           0                49.03           73.00          122.03
  2001         1-4                 8.00           23.00           31.00
  2001         5-9                 3.00           13.00           16.00
  2001        10-14                5.00           17.00           22.00
  2001        15-19               10.00           56.00           66.00
  2001        20-24               29.00           80.00          109.00
  2001        25-29               34.03           90.00          124.03
  2001        30-34               38.01           86.00          124.01
  2001        35-39               61.02          107.00          168.02
  2001        40-44               80.05          125.00          205.05
  2001        45-49               87.04          168.00          255.04
  2001        50-54              148.10          183.00          331.10
  2001        55-59              151.09          288.00          439.09
  2001        60-64              188.10          369.00          557.10
  2001        65-69              257.16          508.00          765.16
  2001        70-74              459.28          698.00         1157.28
  2001        75-79              672.41          911.00         1583.41
  2001        80-84              835.50          779.00         1614.50
  2001        85-89              971.57          710.00         1681.57
  2001        90-94              672.39          324.00          996.39
  2001        95-99              270.17           87.00          357.17
  2001       100-104              43.86            1.00           44.86
  2001       105-109               2.17            0.00            2.17
  2001       110+                  0.00            0.00            0.00
  2002           0                56.27           46.29          102.56
  2002         1-4                14.08           18.11           32.19
  2002         5-9                12.05           11.07           23.12
  2002        10-14               13.07           13.10           26.17
  2002        15-19               14.08           46.29           60.37
  2002        20-24               28.12           65.40           93.52
  2002        25-29               29.14           81.51          110.65
  2002        30-34               40.19           90.56          130.75
  2002        35-39               55.25           69.42          124.67
  2002        40-44               73.35          118.72          192.07
  2002        45-49              109.53          168.02          277.55
  2002        50-54              145.67          238.46          384.13
  2002        55-59              176.85          255.56          432.41
  2002        60-64              232.12          377.34          609.46
  2002        65-69              283.33          487.01          770.34
  2002        70-74              453.15          764.71         1217.86
  2002        75-79              710.36          931.75         1642.11
  2002        80-84              874.15          892.50         1766.65
  2002        85-89             1023.86          728.49         1752.35
  2002        90-94              815.88          318.96         1134.84
  2002        95-99              285.35           98.59          383.94
  2002       100-104              51.06           14.09           65.15
  2002       105-109               2.18            0.00            2.18
  2002       110+                  0.00            0.00            0.00
  2003           0                46.02           54.02          100.04
  2003         1-4                12.02           16.00           28.02
  2003         5-9                14.01           10.00           24.01
  2003        10-14                8.02            7.00           15.02
  2003        15-19               23.02           58.03           81.05
  2003        20-24               28.02           71.04           99.06
  2003        25-29               31.02           77.04          108.06
  2003        30-34               44.03           82.05          126.08
  2003        35-39               42.01           93.04          135.05
  2003        40-44               75.04          125.07          200.11
  2003        45-49              104.06          176.10          280.16
  2003        50-54              138.08          206.10          344.18
  2003        55-59              168.10          321.16          489.26
  2003        60-64              238.14          355.20          593.34
  2003        65-69              268.15          491.24          759.39
  2003        70-74              447.26          729.37         1176.63
  2003        75-79              659.36          909.46         1568.82
  2003        80-84              891.49          924.46         1815.95
  2003        85-89             1024.56          704.36         1728.92
  2003        90-94              774.45          384.20         1158.65
  2003        95-99              321.19          108.06          429.25
  2003       100-104              43.25           10.00           53.25
  2003       105-109               1.77            0.00            1.77
  2003       110+                  0.00            0.00            0.00
  2004           0                34.00           65.02           99.02
  2004         1-4                 7.00           12.01           19.01
  2004         5-9                 8.00           16.01           24.01
  2004        10-14               10.00           14.00           24.00
  2004        15-19               25.00           54.03           79.03
  2004        20-24               27.00           66.02           93.02
  2004        25-29               33.00           71.02          104.02
  2004        30-34               32.00           79.01          111.01
  2004        35-39               57.00          105.02          162.02
  2004        40-44               66.00          116.04          182.04
  2004        45-49              125.00          177.05          302.05
  2004        50-54              127.00          203.07          330.07
  2004        55-59              187.00          292.10          479.10
  2004        60-64              214.00          404.15          618.15
  2004        65-69              315.00          452.16          767.16
  2004        70-74              397.00          700.24         1097.24
  2004        75-79              663.00          872.30         1535.30
  2004        80-84              973.00          980.34         1953.34
  2004        85-89              924.00          677.23         1601.23
  2004        90-94              766.00          367.13         1133.13
  2004        95-99              285.00           96.04          381.04
  2004       100-104              57.64           20.87           78.51
  2004       105-109               4.36            1.12            5.48
  2004       110+                  0.00            0.00            0.00
  2005           0                65.05           55.01          120.06
  2005         1-4                13.01           15.01           28.02
  2005         5-9                 8.02           14.01           22.03
  2005        10-14               15.01           10.00           25.01
  2005        15-19               13.00           43.01           56.01
  2005        20-24               20.03           74.00           94.03
  2005        25-29               28.02           61.01           89.03
  2005        30-34               31.02           71.02          102.04
  2005        35-39               49.02           89.02          138.04
  2005        40-44               76.06          128.02          204.08
  2005        45-49              107.09          170.03          277.12
  2005        50-54              129.10          250.05          379.15
  2005        55-59              156.13          338.06          494.19
  2005        60-64              212.16          388.06          600.22
  2005        65-69              282.22          529.10          811.32
  2005        70-74              384.28          595.08          979.36
  2005        75-79              574.43          930.16         1504.59
  2005        80-84              930.68          958.17         1888.85
  2005        85-89              948.72          716.13         1664.85
  2005        90-94              878.65          424.06         1302.71
  2005        95-99              336.25           97.02          433.27
  2005       100-104              63.88           16.73           80.61
  2005       105-109               4.19            0.27            4.46
  2005       110+                  0.00            0.00            0.00
  2006           0                70.00           66.00          136.00
  2006         1-4                13.00            9.00           22.00
  2006         5-9                10.00           13.00           23.00
  2006        10-14               12.00            3.00           15.00
  2006        15-19               23.00           44.00           67.00
  2006        20-24               24.00           83.00          107.00
  2006        25-29               31.00           60.00           91.00
  2006        30-34               34.00           89.00          123.00
  2006        35-39               60.00           98.00          158.00
  2006        40-44               74.00          148.00          222.00
  2006        45-49              112.00          171.00          283.00
  2006        50-54              157.00          218.00          375.00
  2006        55-59              206.00          334.00          540.00
  2006        60-64              215.00          412.00          627.00
  2006        65-69              264.00          463.00          727.00
  2006        70-74              381.00          649.00         1030.00
  2006        75-79              604.00          918.00         1522.00
  2006        80-84              915.00         1073.00         1988.00
  2006        85-89              973.00          733.00         1706.00
  2006        90-94              869.00          456.00         1325.00
  2006        95-99              343.00          131.00          474.00
  2006       100-104              74.06           14.99           89.05
  2006       105-109               3.95            0.00            3.95
  2006       110+                  0.00            0.00            0.00
  2007           0                35.00           36.00           71.00
  2007         1-4                 3.00           16.00           19.00
  2007         5-9                11.00            6.00           17.00
  2007        10-14               11.00           12.00           23.00
  2007        15-19               28.00           40.00           68.00
  2007        20-24               24.00           77.00          101.00
  2007        25-29               34.00           97.00          131.00
  2007        30-34               44.00           86.00          130.00
  2007        35-39               52.00          102.00          154.00
  2007        40-44               81.00          134.00          215.00
  2007        45-49              139.00          206.00          345.00
  2007        50-54              137.00          255.00          392.00
  2007        55-59              235.00          334.00          569.00
  2007        60-64              223.00          397.00          620.00
  2007        65-69              290.00          562.00          852.00
  2007        70-74              441.00          634.00         1075.00
  2007        75-79              629.00          958.00         1587.00
  2007        80-84              908.00         1099.00         2007.00
  2007        85-89             1105.00          784.00         1889.00
  2007        90-94              922.00          461.00         1383.00
  2007        95-99              408.00          130.00          538.00
  2007       100-104              81.84           19.37          101.21
  2007       105-109               6.17            0.65            6.82
  2007       110+                  0.00            0.00            0.00
  2008           0                50.00           58.00          108.00
  2008         1-4                 7.00           14.00           21.00
  2008         5-9                 4.00           10.00           14.00
  2008        10-14                5.00           10.00           15.00
  2008        15-19               30.00           51.00           81.00
  2008        20-24               26.00           73.00           99.00
  2008        25-29               29.00           83.00          112.00
  2008        30-34               41.00           95.00          136.00
  2008        35-39               45.00          118.00          163.00
  2008        40-44               83.00          131.00          214.00
  2008        45-49              113.00          202.00          315.00
  2008        50-54              127.00          262.00          389.00
  2008        55-59              209.00          354.00          563.00
  2008        60-64              239.00          443.00          682.00
  2008        65-69              286.00          566.00          852.00
  2008        70-74              400.00          663.00         1063.00
  2008        75-79              664.00          922.00         1586.00
  2008        80-84              969.00         1110.00         2079.00
  2008        85-89             1192.00          908.00         2100.00
  2008        90-94             1012.00          464.00         1476.00
  2008        95-99              441.00          132.00          573.00
  2008       100-104              80.05           21.95          102.00
  2008       105-109               4.95            1.05            6.00
  2008       110+                  0.00            0.00            0.00
  2009           0                39.00           60.00           99.00
  2009         1-4                12.00           18.00           30.00
  2009         5-9                13.00           12.00           25.00
  2009        10-14                4.00           16.00           20.00
  2009        15-19               16.00           52.00           68.00
  2009        20-24               20.00           75.00           95.00
  2009        25-29               31.00           66.00           97.00
  2009        30-34               35.00           86.00          121.00
  2009        35-39               47.00          109.00          156.00
  2009        40-44               88.00          141.00          229.00
  2009        45-49              117.00          190.00          307.00
  2009        50-54              183.00          270.00          453.00
  2009        55-59              207.00          316.00          523.00
  2009        60-64              238.00          457.00          695.00
  2009        65-69              322.00          550.00          872.00
  2009        70-74              429.00          677.00         1106.00
  2009        75-79              635.00          874.00         1509.00
  2009        80-84              953.00         1085.00         2038.00
  2009        85-89             1156.00          935.00         2091.00
  2009        90-94              896.00          456.00         1352.00
  2009        95-99              460.00          129.00          589.00
  2009       100-104              84.12           20.37          104.49
  2009       105-109               5.87            0.63            6.50
  2009       110+                  0.00            0.00            0.00
  2010           0                41.00           72.00          113.00
  2010         1-4                15.00           21.00           36.00
  2010         5-9                13.00           14.00           27.00
  2010        10-14               11.00            8.00           19.00
  2010        15-19               13.00           38.00           51.00
  2010        20-24               22.00           63.00           85.00
  2010        25-29               33.00           84.00          117.00
  2010        30-34               33.00           96.00          129.00
  2010        35-39               62.00          108.00          170.00
  2010        40-44               66.00          150.00          216.00
  2010        45-49              114.00          186.00          300.00
  2010        50-54              155.00          262.00          417.00
  2010        55-59              216.00          332.00          548.00
  2010        60-64              246.00          437.00          683.00
  2010        65-69              293.00          557.00          850.00
  2010        70-74              443.00          697.00         1140.00
  2010        75-79              536.00          858.00         1394.00
  2010        80-84              915.00         1116.00         2031.00
  2010        85-89             1188.00         1005.00         2193.00
  2010        90-94              914.00          519.00         1433.00
  2010        95-99              503.00          149.00          652.00
  2010       100-104              88.88           28.24          117.12
  2010       105-109               6.12            1.75            7.87
  2010       110+                  0.00            0.00            0.00
  2011           0                43.00           53.00           96.00
  2011         1-4                11.00           10.00           21.00
  2011         5-9                11.00           17.00           28.00
  2011        10-14               14.00            5.00           19.00
  2011        15-19               18.00           46.00           64.00
  2011        20-24               36.00           61.00           97.00
  2011        25-29               25.00           85.00          110.00
  2011        30-34               27.00           88.00          115.00
  2011        35-39               55.00          111.00          166.00
  2011        40-44               80.00          131.00          211.00
  2011        45-49              114.00          206.00          320.00
  2011        50-54              163.00          258.00          421.00
  2011        55-59              201.00          358.00          559.00
  2011        60-64              245.00          448.00          693.00
  2011        65-69              300.00          521.00          821.00
  2011        70-74              408.00          678.00         1086.00
  2011        75-79              540.00          879.00         1419.00
  2011        80-84              943.00         1075.00         2018.00
  2011        85-89             1205.00          979.00         2184.00
  2011        90-94              975.00          514.00         1489.00
  2011        95-99              481.00          173.00          654.00
  2011       100-104             103.17           16.98          120.15
  2011       105-109               8.84            0.00            8.84
  2011       110+                  0.00            0.00            0.00
  2012           0                42.00           41.00           83.00
  2012         1-4                 9.00           14.00           23.00
  2012         5-9                 9.00           11.00           20.00
  2012        10-14               11.00            9.00           20.00
  2012        15-19               20.00           37.00           57.00
  2012        20-24               26.00           84.00          110.00
  2012        25-29               31.00           74.00          105.00
  2012        30-34               33.00          113.00          146.00
  2012        35-39               51.00          107.00          158.00
  2012        40-44               79.00          146.00          225.00
  2012        45-49              102.00          179.00          281.00
  2012        50-54              182.00          256.00          438.00
  2012        55-59              212.00          342.00          554.00
  2012        60-64              276.00          476.00          752.00
  2012        65-69              328.00          575.00          903.00
  2012        70-74              446.00          663.00         1109.00
  2012        75-79              604.00          868.00         1472.00
  2012        80-84              971.00         1118.00         2089.00
  2012        85-89             1266.00         1034.00         2300.00
  2012        90-94             1085.00          592.00         1677.00
  2012        95-99              509.00          177.00          686.00
  2012       100-104              97.75           26.34          124.09
  2012       105-109               5.23            0.66            5.89
  2012       110+                  0.00            0.00            0.00
  2013           0                40.02           44.00           84.02
  2013         1-4                13.03           21.00           34.03
  2013         5-9                12.00            8.00           20.00
  2013        10-14               15.01           17.00           32.01
  2013        15-19               23.01           51.00           74.01
  2013        20-24               23.04           60.00           83.04
  2013        25-29               23.00           77.00          100.00
  2013        30-34               42.02           95.00          137.02
  2013        35-39               45.03          109.00          154.03
  2013        40-44               81.05          163.00          244.05
  2013        45-49              111.06          191.00          302.06
  2013        50-54              162.11          245.00          407.11
  2013        55-59              223.15          344.00          567.15
  2013        60-64              304.21          457.00          761.21
  2013        65-69              369.24          638.00         1007.24
  2013        70-74              392.24          693.00         1085.24
  2013        75-79              617.39          876.00         1493.39
  2013        80-84              946.60         1075.00         2021.60
  2013        85-89             1192.74         1074.00         2266.74
  2013        90-94             1083.68          658.00         1741.68
  2013        95-99              519.34          176.00          695.34
  2013       100-104              93.63           27.62          121.25
  2013       105-109               5.43            0.40            5.83
  2013       110+                  0.00            0.00            0.00
  2014           0                39.00           51.00           90.00
  2014         1-4                 7.00            6.00           13.00
  2014         5-9                 6.00           14.00           20.00
  2014        10-14                7.00           11.00           18.00
  2014        15-19                9.00           39.00           48.00
  2014        20-24               27.00           64.00           91.00
  2014        25-29               32.00           74.00          106.00
  2014        30-34               38.00          106.00          144.00
  2014        35-39               54.00          113.00          167.00
  2014        40-44               97.00          174.00          271.00
  2014        45-49              128.00          201.00          329.00
  2014        50-54              156.00          235.00          391.00
  2014        55-59              211.00          341.00          552.00
  2014        60-64              292.00          476.00          768.00
  2014        65-69              374.00          663.00         1037.00
  2014        70-74              452.00          736.00         1188.00
  2014        75-79              630.00          911.00         1541.00
  2014        80-84              911.00         1064.00         1975.00
  2014        85-89             1233.00         1124.00         2357.00
  2014        90-94             1189.00          662.00         1851.00
  2014        95-99              481.00          167.00          648.00
  2014       100-104             125.37           34.12          159.49
  2014       105-109               8.63            1.88           10.51
  2014       110+                  0.00            0.00            0.00
  2015           0                40.00           47.00           87.00
  2015         1-4                 7.00            9.00           16.00
  2015         5-9                 4.00            9.00           13.00
  2015        10-14               10.00           14.00           24.00
  2015        15-19               20.00           48.00           68.00
  2015        20-24               26.00           62.00           88.00
  2015        25-29               26.00          103.00          129.00
  2015        30-34               35.00          107.00          142.00
  2015        35-39               70.00          106.00          176.00
  2015        40-44               88.00          160.00          248.00
  2015        45-49              123.00          235.00          358.00
  2015        50-54              199.00          259.00          458.00
  2015        55-59              250.00          356.00          606.00
  2015        60-64              304.00          497.00          801.00
  2015        65-69              371.00          652.00         1023.00
  2015        70-74              459.00          750.00         1209.00
  2015        75-79              609.00          930.00         1539.00
  2015        80-84              945.00         1137.00         2082.00
  2015        85-89             1374.00         1163.00         2537.00
  2015        90-94             1175.00          782.00         1957.00
  2015        95-99              513.00          223.00          736.00
  2015       100-104             111.64           30.24          141.88
  2015       105-109               8.36            0.75            9.11
  2015       110+                  0.00            0.00            0.00
  2016           0                40.00           69.01          109.01
  2016         1-4                 4.00            5.00            9.00
  2016         5-9                 6.00           14.01           20.01
  2016        10-14               16.00           13.00           29.00
  2016        15-19                7.00           44.02           51.02
  2016        20-24               29.00           68.01           97.01
  2016        25-29               39.00           81.01          120.01
  2016        30-34               60.00          108.01          168.01
  2016        35-39               62.00          130.02          192.02
  2016        40-44               95.00          161.02          256.02
  2016        45-49              121.00          199.03          320.03
  2016        50-54              133.00          251.01          384.01
  2016        55-59              213.00          368.05          581.05
  2016        60-64              297.00          473.07          770.07
  2016        65-69              352.00          648.08         1000.08
  2016        70-74              479.00          786.11         1265.11
  2016        75-79              689.00          961.12         1650.12
  2016        80-84              962.00         1089.14         2051.14
  2016        85-89             1326.00         1265.17         2591.17
  2016        90-94             1332.00          859.11         2191.11
  2016        95-99              579.00          239.02          818.02
  2016       100-104             122.30           34.20          156.50
  2016       105-109               7.71            0.79            8.50
  2016       110+                  0.00            0.00            0.00
