VIC, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1973        15-19           160061.77       166663.06       326724.83
  1973        20-24           155281.99       157374.37       312656.36
  1973        25-29           147876.51       151394.48       299270.98
  1973        30-34           117861.22       125110.56       242971.78
  1973        35-39           106187.03       111227.12       217414.15
  1973        40-44           103258.84       110152.23       213411.07
  1973        45-49           108795.87       114543.57       223339.45
  1973        50-54           101386.52       102122.89       203509.41
  1973        55-59            85224.39        82177.62       167402.01
  1973        60-64            78859.91        73237.04       152096.95
  1973        65-69            64331.91        55900.59       120232.50
  1973        70-74            52112.30        39053.78        91166.08
  1973        75-79            37174.15        21700.91        58875.06
  1973        80-84            24710.26        12238.24        36948.50
  1973        85-89            10647.47         4589.11        15236.58
  1973        90-94             3302.17         1044.45         4346.62
  1973        95-99              545.09          168.05          713.14
  1973       100-104              43.21           13.09           56.30
  1973       105-109               0.34            0.00            0.34
  1973       110+                  0.00            0.00            0.00
  1974           0             31374.00        32996.88        64370.87
  1974         1-4            139791.43       145024.05       284815.48
  1974         5-9            168629.45       176145.13       344774.58
  1974        10-14           169375.11       179711.85       349086.96
  1974        15-19           162471.75       169928.58       332400.33
  1974        20-24           157078.45       158797.26       315875.71
  1974        25-29           152697.07       155397.62       308094.68
  1974        30-34           121629.59       128446.76       250076.35
  1974        35-39           108905.04       113972.15       222877.18
  1974        40-44           101196.26       107683.49       208879.75
  1974        45-49           108383.13       114741.61       223124.74
  1974        50-54           103875.98       105247.02       209122.99
  1974        55-59            85288.84        82317.80       167606.65
  1974        60-64            81077.55        74786.75       155864.30
  1974        65-69            65973.58        57170.30       123143.88
  1974        70-74            52805.43        40173.88        92979.31
  1974        75-79            38127.35        22490.57        60617.92
  1974        80-84            25056.32        12182.53        37238.85
  1974        85-89            11136.19         4772.09        15908.28
  1974        90-94             3419.46         1084.79         4504.25
  1974        95-99              567.50          172.59          740.09
  1974       100-104              45.36           10.03           55.39
  1974       105-109               0.37            0.00            0.37
  1974       110+                  0.00            0.00            0.00
  1975           0             30082.65        31650.93        61733.58
  1975         1-4            135274.29       140774.91       276049.20
  1975         5-9            171455.83       178685.56       350141.39
  1975        10-14           167908.08       178049.80       345957.87
  1975        15-19           164535.38       172824.15       337359.54
  1975        20-24           157653.02       158978.34       316631.35
  1975        25-29           156903.08       157847.49       314750.57
  1975        30-34           125058.31       131762.11       256820.42
  1975        35-39           110792.69       116268.79       227061.48
  1975        40-44            99989.92       105833.23       205823.14
  1975        45-49           107335.28       113893.15       221228.43
  1975        50-54           105015.09       106847.53       211862.62
  1975        55-59            87130.53        84847.72       171978.25
  1975        60-64            82388.59        75402.19       157790.78
  1975        65-69            67693.19        58710.23       126403.42
  1975        70-74            53196.89        40861.97        94058.85
  1975        75-79            39823.61        23891.66        63715.27
  1975        80-84            25395.30        12167.39        37562.68
  1975        85-89            11808.34         4932.45        16740.79
  1975        90-94             3542.82         1147.70         4690.52
  1975        95-99              631.18          181.76          812.94
  1975       100-104              49.70            9.17           58.87
  1975       105-109               0.35            0.00            0.35
  1975       110+                  0.00            0.00            0.00
  1976           0             29125.42        30714.51        59839.93
  1976         1-4            128760.02       134668.23       263428.24
  1976         5-9            175082.93       181948.61       357031.54
  1976        10-14           166187.57       175375.76       341563.33
  1976        15-19           167268.32       175767.69       343036.00
  1976        20-24           158481.04       160333.02       318814.06
  1976        25-29           157745.98       157223.00       314968.98
  1976        30-34           131748.32       138330.90       270079.22
  1976        35-39           112224.25       117650.58       229874.83
  1976        40-44           100484.21       105754.85       206239.06
  1976        45-49           105203.39       111495.13       216698.51
  1976        50-54           105638.82       107970.70       213609.52
  1976        55-59            89764.29        87780.47       177544.76
  1976        60-64            82688.52        75609.45       158297.97
  1976        65-69            69606.86        60078.30       129685.16
  1976        70-74            54191.86        41937.02        96128.87
  1976        75-79            40935.08        24966.98        65902.06
  1976        80-84            25712.78        12160.86        37873.64
  1976        85-89            12416.90         5039.10        17456.00
  1976        90-94             3684.07         1189.55         4873.62
  1976        95-99              673.61          184.85          858.47
  1976       100-104              55.08           11.53           66.61
  1976       105-109               0.56            0.00            0.56
  1976       110+                  0.00            0.00            0.00
  1977           0             28620.44        30315.76        58936.20
  1977         1-4            123238.52       129262.62       252501.14
  1977         5-9            176542.00       183135.06       359677.06
  1977        10-14           165555.62       173812.78       339368.40
  1977        15-19           169506.88       177658.61       347165.48
  1977        20-24           159967.50       162589.33       322556.83
  1977        25-29           157181.12       156417.58       313598.69
  1977        30-34           140898.05       146168.04       287066.08
  1977        35-39           113875.85       119299.99       233175.85
  1977        40-44           102088.95       106564.83       208653.79
  1977        45-49           102715.89       108671.38       211387.27
  1977        50-54           105414.76       108534.07       213948.83
  1977        55-59            93218.05        90585.85       183803.90
  1977        60-64            82177.07        75239.14       157416.21
  1977        65-69            71395.67        61276.72       132672.39
  1977        70-74            55525.00        43180.38        98705.37
  1977        75-79            41533.68        25878.90        67412.59
  1977        80-84            26007.77        12207.04        38214.81
  1977        85-89            12937.88         5104.34        18042.22
  1977        90-94             3872.85         1261.77         5134.63
  1977        95-99              705.81          184.95          890.76
  1977       100-104              58.00           12.81           70.81
  1977       105-109               0.77            0.00            0.77
  1977       110+                  0.00            0.00            0.00
  1978           0             28271.19        29886.32        58157.51
  1978         1-4            119049.49       125005.27       244054.76
  1978         5-9            174691.76       181070.03       355761.79
  1978        10-14           166237.17       173905.24       340142.41
  1978        15-19           170624.35       178313.16       348937.52
  1978        20-24           162259.55       165629.07       327888.62
  1978        25-29           157862.15       157496.82       315358.97
  1978        30-34           147632.33       151090.59       298722.93
  1978        35-39           116354.36       121826.52       238180.88
  1978        40-44           103784.89       107479.87       211264.76
  1978        45-49           100506.29       106057.73       206564.02
  1978        50-54           104846.47       108638.63       213485.10
  1978        55-59            97001.79        94165.26       191167.05
  1978        60-64            80959.02        73935.44       154894.46
  1978        65-69            73336.01        62775.55       136111.56
  1978        70-74            56984.12        44267.78       101251.90
  1978        75-79            42227.14        26943.76        69170.90
  1978        80-84            26375.73        12355.59        38731.31
  1978        85-89            13471.60         5187.41        18659.00
  1978        90-94             4144.57         1362.74         5507.30
  1978        95-99              773.38          187.80          961.18
  1978       100-104              59.92           11.74           71.65
  1978       105-109               0.53            0.00            0.53
  1978       110+                  0.00            0.00            0.00
  1979           0             28053.17        29418.00        57471.17
  1979         1-4            116158.99       122213.67       238372.67
  1979         5-9            171135.29       177311.41       348446.70
  1979        10-14           168122.60       175339.87       343462.47
  1979        15-19           170737.32       178181.56       348918.87
  1979        20-24           165056.14       168806.68       333862.82
  1979        25-29           158981.05       158827.78       317808.83
  1979        30-34           152329.22       154883.11       307212.33
  1979        35-39           120628.83       125234.73       245863.56
  1979        40-44           105226.59       108997.85       214224.45
  1979        45-49            98711.24       103664.65       202375.89
  1979        50-54           103830.16       108052.36       211882.52
  1979        55-59            99619.51        97037.94       196657.44
  1979        60-64            80639.69        73426.11       154065.80
  1979        65-69            75281.14        64171.59       139452.74
  1979        70-74            58345.51        45147.69       103493.20
  1979        75-79            42698.59        27762.70        70461.29
  1979        80-84            26923.17        12732.37        39655.54
  1979        85-89            13946.25         5281.51        19227.75
  1979        90-94             4463.86         1447.11         5910.96
  1979        95-99              850.34          198.41         1048.75
  1979       100-104              67.07           12.47           79.54
  1979       105-109               0.66            0.00            0.66
  1979       110+                  0.00            0.00            0.00
  1980           0             28429.27        29616.10        58045.37
  1980         1-4            114560.00       120543.21       235103.21
  1980         5-9            165481.27       172212.40       337693.67
  1980        10-14           171747.15       178524.41       350271.56
  1980        15-19           170041.72       177075.94       347117.66
  1980        20-24           167842.13       170961.64       338803.77
  1980        25-29           159908.56       160594.83       320503.39
  1980        30-34           157315.75       158697.05       316012.79
  1980        35-39           125258.37       129077.58       254335.95
  1980        40-44           106920.01       111176.61       218096.62
  1980        45-49            97417.68       101754.75       199172.43
  1980        50-54           103004.30       107162.29       210166.59
  1980        55-59           100293.02        98467.31       198760.32
  1980        60-64            82791.61        74945.20       157736.81
  1980        65-69            76195.88        65126.54       141322.41
  1980        70-74            60279.73        46254.58       106534.31
  1980        75-79            42936.76        28456.58        71393.34
  1980        80-84            27863.18        13410.08        41273.26
  1980        85-89            14379.21         5363.65        19742.85
  1980        90-94             4852.01         1531.03         6383.04
  1980        95-99              910.37          210.76         1121.13
  1980       100-104              79.70           12.15           91.84
  1980       105-109               1.57            0.00            1.57
  1980       110+                  0.00            0.00            0.00
  1981           0             29031.53        30041.73        59073.26
  1981         1-4            114148.48       119758.80       233907.29
  1981         5-9            158702.64       166294.78       324997.42
  1981        10-14           175698.66       182278.40       357977.07
  1981        15-19           168987.72       175921.36       344909.08
  1981        20-24           170677.12       173441.78       344118.90
  1981        25-29           161646.24       162608.25       324254.49
  1981        30-34           159567.68       160071.92       319639.59
  1981        35-39           132603.01       136109.12       268712.13
  1981        40-44           109595.71       114246.74       223842.45
  1981        45-49            97464.77       101468.38       198933.15
  1981        50-54           101691.37       105880.77       207572.13
  1981        55-59           100451.63        99532.52       199984.15
  1981        60-64            85850.18        77710.98       163561.16
  1981        65-69            76625.01        65652.53       142277.54
  1981        70-74            62460.77        47866.97       110327.75
  1981        75-79            43991.88        29417.94        73409.82
  1981        80-84            28947.29        14195.31        43142.60
  1981        85-89            14808.45         5450.85        20259.29
  1981        90-94             5243.64         1592.95         6836.59
  1981        95-99              974.30          233.09         1207.39
  1981       100-104              90.09           13.03          103.12
  1981       105-109               1.97            0.00            1.97
  1981       110+                  0.00            0.00            0.00
  1982           0             29083.43        30463.32        59546.75
  1982         1-4            114807.51       119964.74       234772.25
  1982         5-9            153675.67       161549.92       315225.59
  1982        10-14           177360.59       183991.92       361352.52
  1982        15-19           168088.69       175407.29       343495.98
  1982        20-24           173089.04       176444.89       349533.92
  1982        25-29           163938.19       164397.50       328335.69
  1982        30-34           159882.73       159889.15       319771.88
  1982        35-39           142024.98       145403.80       287428.78
  1982        40-44           112382.59       117523.93       229906.52
  1982        45-49            99147.01       102822.13       201969.14
  1982        50-54            99548.64       104006.24       203554.88
  1982        55-59           100837.83       100828.22       201666.05
  1982        60-64            89089.81        81281.14       170370.95
  1982        65-69            76642.54        65321.20       141963.74
  1982        70-74            64221.51        49676.95       113898.46
  1982        75-79            45887.93        30494.53        76382.46
  1982        80-84            29729.85        14892.57        44622.43
  1982        85-89            15186.21         5501.54        20687.74
  1982        90-94             5485.97         1637.37         7123.33
  1982        95-99             1037.44          249.90         1287.34
  1982       100-104              93.16           15.13          108.28
  1982       105-109               1.82            0.00            1.82
  1982       110+                  0.00            0.00            0.00
  1983           0             29104.51        30627.75        59732.26
  1983         1-4            115665.53       120700.32       236365.84
  1983         5-9            149764.68       157696.34       307461.02
  1983        10-14           176319.57       183205.76       359525.33
  1983        15-19           168778.22       176113.92       344892.14
  1983        20-24           174211.10       178197.93       352409.02
  1983        25-29           166071.07       166782.69       332853.76
  1983        30-34           161520.71       160712.51       322233.22
  1983        35-39           148902.40       152073.30       300975.69
  1983        40-44           115712.54       120971.95       236684.49
  1983        45-49           101366.27       104992.52       206358.79
  1983        50-54            97805.11       102195.42       200000.53
  1983        55-59           100933.77       101893.45       202827.22
  1983        60-64            92896.43        85534.43       178430.86
  1983        65-69            75674.14        64279.15       139953.29
  1983        70-74            66310.20        51506.17       117816.36
  1983        75-79            47695.91        31722.35        79418.26
  1983        80-84            30450.96        15608.06        46059.02
  1983        85-89            15596.95         5609.24        21206.20
  1983        90-94             5705.06         1695.71         7400.77
  1983        95-99             1107.26          261.91         1369.17
  1983       100-104             105.14           16.89          122.03
  1983       105-109               2.30            0.00            2.30
  1983       110+                  0.00            0.00            0.00
  1984           0             29471.57        30684.60        60156.17
  1984         1-4            116607.99       121816.68       238424.67
  1984         5-9            146883.14       154739.82       301622.96
  1984        10-14           173369.08       180417.71       353786.79
  1984        15-19           170865.76       178262.92       349128.68
  1984        20-24           174129.52       178697.42       352826.93
  1984        25-29           168763.19       169962.05       338725.24
  1984        30-34           163029.74       161258.41       324288.15
  1984        35-39           154459.54       157336.58       311796.12
  1984        40-44           120299.83       125169.50       245469.33
  1984        45-49           103873.41       107877.15       211750.56
  1984        50-54            96411.61       100617.93       197029.54
  1984        55-59           100646.55       102545.34       203191.89
  1984        60-64            95808.17        88980.61       184788.77
  1984        65-69            75465.92        64323.13       139789.05
  1984        70-74            68356.35        53102.50       121458.85
  1984        75-79            49445.65        33079.23        82524.88
  1984        80-84            31322.17        16458.00        47780.17
  1984        85-89            16150.39         5881.69        22032.09
  1984        90-94             5979.52         1752.78         7732.30
  1984        95-99             1224.04          278.23         1502.27
  1984       100-104             125.63           19.00          144.63
  1984       105-109               3.33            0.00            3.33
  1984       110+                  0.00            0.00            0.00
  1985           0             29322.10        30686.82        60008.92
  1985         1-4            117700.48       122763.60       240464.09
  1985         5-9            145757.17       153417.36       299174.53
  1985        10-14           168103.03       175765.13       343868.15
  1985        15-19           174553.81       182044.08       356597.89
  1985        20-24           173087.97       177530.22       350618.19
  1985        25-29           171579.64       173132.06       344711.70
  1985        30-34           164302.19       162490.94       326793.13
  1985        35-39           160144.32       161687.11       321831.43
  1985        40-44           125282.19       129942.67       255224.86
  1985        45-49           106136.14       110951.34       217087.48
  1985        50-54            95970.44        99875.33       195845.76
  1985        55-59            99544.92       102547.94       202092.86
  1985        60-64            97212.08        91014.37       188226.45
  1985        65-69            77277.58        66387.82       143665.40
  1985        70-74            69515.33        53990.91       123506.24
  1985        75-79            51202.68        34551.12        85753.80
  1985        80-84            32008.97        17175.14        49184.11
  1985        85-89            16789.39         6255.00        23044.39
  1985        90-94             6192.78         1755.57         7948.35
  1985        95-99             1322.49          291.30         1613.79
  1985       100-104             133.39           22.42          155.81
  1985       105-109               3.50            0.00            3.50
  1985       110+                  0.00            0.00            0.00
  1986           0             29331.85        30929.93        60261.78
  1986         1-4            118303.11       123629.21       241932.32
  1986         5-9            146308.21       153517.87       299826.08
  1986        10-14           161478.03       169958.65       331436.68
  1986        15-19           178920.91       186348.77       365269.68
  1986        20-24           172209.59       175920.46       348130.05
  1986        25-29           174722.72       176336.69       351059.41
  1986        30-34           166540.21       165212.31       331752.52
  1986        35-39           162265.96       162291.80       324557.77
  1986        40-44           133034.85       137573.56       270608.42
  1986        45-49           108422.83       113845.05       222267.88
  1986        50-54            97046.63       100683.78       197730.41
  1986        55-59            97886.51       101398.60       199285.11
  1986        60-64            97765.40        92354.97       190120.37
  1986        65-69            80231.59        69417.55       149649.13
  1986        70-74            70073.54        54467.76       124541.30
  1986        75-79            52707.56        35940.51        88648.07
  1986        80-84            32797.73        17860.60        50658.33
  1986        85-89            17451.73         6712.66        24164.39
  1986        90-94             6415.26         1747.71         8162.97
  1986        95-99             1391.51          309.35         1700.86
  1986       100-104             141.03           29.87          170.90
  1986       105-109               3.47            0.17            3.64
  1986       110+                  0.00            0.00            0.00
  1987           0             30041.44        31533.56        61575.00
  1987         1-4            119019.85       124691.04       243710.89
  1987         5-9            147428.33       154683.38       302111.70
  1987        10-14           156532.56       165244.14       321776.69
  1987        15-19           180995.52       188543.78       369539.30
  1987        20-24           172546.63       176050.03       348596.66
  1987        25-29           177994.72       179617.80       357612.52
  1987        30-34           169517.39       168570.73       338088.12
  1987        35-39           162452.02       161934.55       324386.57
  1987        40-44           142319.15       146528.54       288847.69
  1987        45-49           111125.30       116692.69       227817.99
  1987        50-54            98819.84       102150.48       200970.31
  1987        55-59            96475.92        99708.02       196183.94
  1987        60-64            97901.18        93703.70       191604.88
  1987        65-69            83709.26        72716.10       156425.36
  1987        70-74            69840.63        54369.85       124210.48
  1987        75-79            54113.05        37151.66        91264.71
  1987        80-84            33940.23        18689.70        52629.93
  1987        85-89            17983.12         7112.94        25096.07
  1987        90-94             6620.14         1790.19         8410.33
  1987        95-99             1460.75          330.80         1791.55
  1987       100-104             156.92           33.97          190.89
  1987       105-109               4.13            0.17            4.31
  1987       110+                  0.00            0.00            0.00
  1988           0             30531.25        31974.74        62505.99
  1988         1-4            120571.62       126122.10       246693.71
  1988         5-9            148832.14       156355.27       305187.41
  1988        10-14           153266.05       162085.16       315351.20
  1988        15-19           180694.38       188290.12       368984.50
  1988        20-24           174329.76       177749.29       352079.05
  1988        25-29           180855.72       182168.60       363024.32
  1988        30-34           172981.98       172699.75       345681.73
  1988        35-39           164331.08       163497.67       327828.75
  1988        40-44           149373.57       153136.57       302510.15
  1988        45-49           114768.77       120171.78       234940.55
  1988        50-54           100698.58       103951.87       204650.45
  1988        55-59            95447.42        98140.57       193587.99
  1988        60-64            97875.07        94840.60       192715.66
  1988        65-69            87495.89        76455.70       163951.59
  1988        70-74            68891.05        53743.33       122634.38
  1988        75-79            55835.90        38491.21        94327.11
  1988        80-84            35220.89        19545.45        54766.33
  1988        85-89            18497.17         7486.43        25983.59
  1988        90-94             6857.00         1840.15         8697.15
  1988        95-99             1531.00          354.02         1885.02
  1988       100-104             178.90           34.29          213.19
  1988       105-109               5.98            0.16            6.14
  1988       110+                  0.00            0.00            0.00
  1989           0             31224.19        32766.93        63991.12
  1989         1-4            122086.14       127741.51       249827.64
  1989         5-9            150929.78       158263.35       309193.12
  1989        10-14           151162.59       159926.17       311088.76
  1989        15-19           178643.82       186122.02       364765.85
  1989        20-24           177533.77       180888.76       358422.54
  1989        25-29           182843.16       183354.69       366197.84
  1989        30-34           177175.16       177404.81       354579.97
  1989        35-39           166786.68       165501.66       332288.34
  1989        40-44           155190.50       158336.51       313527.01
  1989        45-49           119587.37       124422.76       244010.13
  1989        50-54           102839.11       106387.06       209226.17
  1989        55-59            94645.21        96667.60       191312.81
  1989        60-64            97581.59        95504.64       193086.23
  1989        65-69            90293.14        79362.70       169655.84
  1989        70-74            68887.33        54221.32       123108.65
  1989        75-79            57585.89        39649.15        97235.04
  1989        80-84            36412.53        20394.30        56806.83
  1989        85-89            19047.27         7907.78        26955.05
  1989        90-94             7100.55         1919.57         9020.12
  1989        95-99             1618.77          368.35         1987.12
  1989       100-104             206.41           35.60          242.01
  1989       105-109               9.66            0.68           10.34
  1989       110+                  0.00            0.00            0.00
  1990           0             31860.08        33406.61        65266.69
  1990         1-4            123364.95       129234.82       252599.77
  1990         5-9            152466.18       159727.81       312194.00
  1990        10-14           150340.11       159103.12       309443.23
  1990        15-19           173835.13       181491.19       355326.31
  1990        20-24           181595.18       184752.56       366347.74
  1990        25-29           182536.09       182170.13       364706.22
  1990        30-34           181187.38       181253.04       362440.42
  1990        35-39           168940.99       167793.82       336734.81
  1990        40-44           160494.04       162160.72       322654.76
  1990        45-49           124940.54       129239.31       254179.85
  1990        50-54           105200.04       109213.20       214413.24
  1990        55-59            94008.11        95737.38       189745.49
  1990        60-64            97039.88        95574.22       192614.11
  1990        65-69            91539.63        81139.96       172679.59
  1990        70-74            70989.46        56247.76       127237.21
  1990        75-79            58749.46        40588.67        99338.14
  1990        80-84            37634.80        21341.95        58976.76
  1990        85-89            19582.39         8353.55        27935.94
  1990        90-94             7426.86         2092.43         9519.29
  1990        95-99             1707.57          367.17         2074.74
  1990       100-104             223.72           34.51          258.23
  1990       105-109              11.77            1.09           12.86
  1990       110+                  0.00            0.00            0.00
  1991           0             31585.79        33313.46        64899.24
  1991         1-4            124813.36       130681.99       255495.35
  1991         5-9            153015.70       160575.80       313591.50
  1991        10-14           150466.58       158811.27       309277.85
  1991        15-19           166743.61       174906.57       341650.18
  1991        20-24           184943.33       187750.38       372693.71
  1991        25-29           180671.23       179440.96       360112.19
  1991        30-34           184227.02       183868.93       368095.95
  1991        35-39           171263.70       169980.51       341244.21
  1991        40-44           162794.57       162989.80       325784.37
  1991        45-49           131938.55       135687.60       267626.15
  1991        50-54           107581.14       111914.67       219495.81
  1991        55-59            94586.61        96056.95       190643.56
  1991        60-64            95778.64        94528.28       190306.93
  1991        65-69            92239.08        82718.50       174957.59
  1991        70-74            73905.58        58911.21       132816.79
  1991        75-79            59476.77        41294.50       100771.27
  1991        80-84            38976.75        22233.12        61209.87
  1991        85-89            20353.31         8903.54        29256.86
  1991        90-94             7877.18         2309.12        10186.30
  1991        95-99             1811.89          369.01         2180.90
  1991       100-104             237.22           31.52          268.73
  1991       105-109              12.05            0.56           12.60
  1991       110+                  0.00            0.00            0.00
  1992           0             31373.23        33028.03        64401.26
  1992         1-4            125327.50       131495.08       256822.58
  1992         5-9            153257.69       160587.36       313845.05
  1992        10-14           150693.15       158408.74       309101.89
  1992        15-19           160406.67       168986.62       329393.29
  1992        20-24           185085.64       187909.73       372995.37
  1992        25-29           178488.98       176688.66       355177.64
  1992        30-34           185473.87       184876.96       370350.83
  1992        35-39           173494.07       171614.07       345108.14
  1992        40-44           162798.35       162073.21       324871.56
  1992        45-49           140205.87       143155.12       283360.98
  1992        50-54           109534.90       113842.26       223377.16
  1992        55-59            96374.27        97292.44       193666.71
  1992        60-64            94073.25        92960.97       187034.22
  1992        65-69            92680.92        84095.58       176776.50
  1992        70-74            76925.92        61792.06       138717.98
  1992        75-79            59556.86        41419.96       100976.82
  1992        80-84            40395.89        23155.26        63551.16
  1992        85-89            21340.72         9425.79        30766.50
  1992        90-94             8201.24         2493.03        10694.27
  1992        95-99             1915.43          388.98         2304.41
  1992       100-104             253.63           33.87          287.49
  1992       105-109              13.53            0.00           13.53
  1992       110+                  0.00            0.00            0.00
  1993           0             31254.10        32791.90        64046.00
  1993         1-4            124999.06       131491.14       256490.20
  1993         5-9            152987.75       159956.64       312944.39
  1993        10-14           150843.15       158203.20       309046.35
  1993        15-19           155673.21       164524.78       320197.99
  1993        20-24           182262.62       185107.31       367369.93
  1993        25-29           176427.13       174450.20       350877.33
  1993        30-34           185358.90       184030.00       369388.90
  1993        35-39           174786.22       172986.94       347773.16
  1993        40-44           163635.66       161870.17       325505.82
  1993        45-49           146770.65       148893.72       295664.38
  1993        50-54           112241.85       116050.59       228292.44
  1993        55-59            98136.56        98855.31       196991.87
  1993        60-64            92992.53        91714.49       184707.02
  1993        65-69            92448.63        84913.58       177362.21
  1993        70-74            80446.02        65083.65       145529.67
  1993        75-79            58813.59        41180.85        99994.45
  1993        80-84            42101.38        24358.11        66459.49
  1993        85-89            22336.51         9888.18        32224.69
  1993        90-94             8516.09         2652.01        11168.10
  1993        95-99             2010.63          413.72         2424.35
  1993       100-104             263.47           41.58          305.05
  1993       105-109              14.76            0.37           15.14
  1993       110+                  0.00            0.00            0.00
  1994           0             30877.65        32607.20        63484.85
  1994         1-4            124456.40       131064.40       255520.80
  1994         5-9            152922.70       160120.77       313043.47
  1994        10-14           151498.63       158447.72       309946.35
  1994        15-19           152532.58       161379.71       313912.29
  1994        20-24           178451.97       181221.85       359673.82
  1994        25-29           175980.22       174075.33       350055.54
  1994        30-34           184259.79       182223.54       366483.33
  1994        35-39           176483.31       174934.66       351417.96
  1994        40-44           165405.74       162604.62       328010.36
  1994        45-49           151564.57       152864.78       304429.35
  1994        50-54           116467.12       119598.99       236066.11
  1994        55-59            99934.25       100795.14       200729.40
  1994        60-64            92478.68        90783.53       183262.21
  1994        65-69            91893.30        85329.79       177223.09
  1994        70-74            83047.94        67611.42       150659.36
  1994        75-79            58943.50        41799.81       100743.31
  1994        80-84            43942.21        25528.94        69471.15
  1994        85-89            23195.01        10393.85        33588.86
  1994        90-94             8902.86         2827.38        11730.24
  1994        95-99             2086.46          433.39         2519.85
  1994       100-104             274.75           43.47          318.22
  1994       105-109              15.44            0.58           16.02
  1994       110+                  0.00            0.00            0.00
  1995           0             30257.76        31817.58        62075.34
  1995         1-4            123561.85       130430.96       253992.82
  1995         5-9            153760.24       161211.88       314972.12
  1995        10-14           152356.14       159064.27       311420.41
  1995        15-19           151776.23       160263.83       312040.05
  1995        20-24           173846.94       176882.56       350729.50
  1995        25-29           178338.22       176199.72       354537.94
  1995        30-34           182468.92       179632.18       362101.10
  1995        35-39           179186.65       177412.26       356598.91
  1995        40-44           167432.99       164390.79       331823.78
  1995        45-49           156566.63       156446.75       313013.38
  1995        50-54           121176.76       123852.71       245029.47
  1995        55-59           102060.53       103243.14       205303.67
  1995        60-64            92230.73        90073.05       182303.79
  1995        65-69            91563.86        85749.84       177313.70
  1995        70-74            84308.62        69087.41       153396.04
  1995        75-79            60961.53        43773.21       104734.74
  1995        80-84            45466.16        26415.64        71881.80
  1995        85-89            24111.14        10982.45        35093.59
  1995        90-94             9244.08         3014.01        12258.10
  1995        95-99             2165.12          465.79         2630.92
  1995       100-104             280.94           40.54          321.48
  1995       105-109              15.22            0.36           15.58
  1995       110+                  0.00            0.00            0.00
  1996           0             29657.92        31368.75        61026.67
  1996         1-4            122911.32       129649.37       252560.69
  1996         5-9            154815.67       162410.41       317226.09
  1996        10-14           152674.60       159374.17       312048.77
  1996        15-19           151536.77       159219.89       310756.66
  1996        20-24           168554.81       171715.61       340270.42
  1996        25-29           182286.79       179538.21       361825.01
  1996        30-34           180727.80       176999.21       357727.01
  1996        35-39           181943.20       179600.23       361543.43
  1996        40-44           169852.72       166669.23       336521.95
  1996        45-49           159171.54       157385.07       316556.61
  1996        50-54           128314.45       130621.05       258935.50
  1996        55-59           104595.68       106023.09       210618.77
  1996        60-64            92843.88        90477.38       183321.26
  1996        65-69            90857.55        85736.63       176594.18
  1996        70-74            85142.86        70592.08       155734.95
