VIC, Deaths (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2001        80-84             2651.67         2612.78         5264.45
  2001        85-89             3115.77         2150.66         5266.43
  2001        90-94             2244.57          999.28         3243.85
  2001        95-99              838.22          240.08         1078.30
  2001       100-104             176.24           30.22          206.46
  2001       105-109              13.79            0.77           14.56
  2001       110+                  0.00            0.00            0.00
  2002           0               125.03          180.01          305.04
  2002         1-4                21.00           37.00           58.00
  2002         5-9                21.01           28.01           49.02
  2002        10-14               14.01           33.00           47.01
  2002        15-19               35.01           98.00          133.01
  2002        20-24               38.01          134.02          172.03
  2002        25-29               63.00          166.01          229.01
  2002        30-34               84.00          178.00          262.00
  2002        35-39              115.01          209.02          324.03
  2002        40-44              182.02          280.04          462.06
  2002        45-49              254.04          415.03          669.07
  2002        50-54              372.07          508.03          880.10
  2002        55-59              471.09          739.04         1210.13
  2002        60-64              584.10          990.05         1574.15
  2002        65-69              843.16         1393.10         2236.26
  2002        70-74             1367.25         2283.14         3650.39
  2002        75-79             2204.38         2859.16         5063.54
  2002        80-84             2944.53         2779.16         5723.69
  2002        85-89             3384.62         2306.14         5690.76
  2002        90-94             2387.44         1226.09         3613.53
  2002        95-99              909.17          287.02         1196.19
  2002       100-104             177.98           30.26          208.24
  2002       105-109              14.07            0.75           14.82
  2002       110+                  0.00            0.00            0.00
  2003           0               122.00          187.04          309.04
  2003         1-4                29.00           30.00           59.00
  2003         5-9                 5.00           20.01           25.01
  2003        10-14               16.00           12.00           28.00
  2003        15-19               46.00           96.00          142.00
  2003        20-24               43.00          116.01          159.01
  2003        25-29               56.00          158.02          214.02
  2003        30-34               96.00          169.02          265.02
  2003        35-39              121.00          220.03          341.03
  2003        40-44              174.00          301.05          475.05
  2003        45-49              270.00          428.08          698.08
  2003        50-54              345.00          516.10          861.10
  2003        55-59              441.00          812.16         1253.16
  2003        60-64              586.00          988.18         1574.18
  2003        65-69              816.00         1333.23         2149.23
  2003        70-74             1232.00         2048.37         3280.37
  2003        75-79             2189.00         2797.51         4986.51
  2003        80-84             2853.00         2765.48         5618.48
  2003        85-89             3068.00         2265.40         5333.40
  2003        90-94             2517.00         1181.22         3698.22
  2003        95-99              973.00          276.04         1249.04
  2003       100-104             156.54           30.34          186.88
  2003       105-109               9.47            0.66           10.13
  2003       110+                  0.00            0.00            0.00
  2004           0               126.00          156.00          282.00
  2004         1-4                15.00           25.00           40.00
  2004         5-9                16.00           18.00           34.00
  2004        10-14               19.00           19.00           38.00
  2004        15-19               44.00           72.00          116.00
  2004        20-24               48.00          143.00          191.00
  2004        25-29               52.00          136.00          188.00
  2004        30-34               89.00          200.00          289.00
  2004        35-39               97.00          182.00          279.00
  2004        40-44              169.00          282.00          451.00
  2004        45-49              234.00          370.00          604.00
  2004        50-54              338.00          519.00          857.00
  2004        55-59              465.00          745.00         1210.00
  2004        60-64              543.00          930.00         1473.00
  2004        65-69              816.00         1285.00         2101.00
  2004        70-74             1135.00         1919.00         3054.00
  2004        75-79             2090.00         2811.00         4901.00
  2004        80-84             3064.00         2925.00         5989.00
  2004        85-89             3148.00         2124.00         5272.00
  2004        90-94             2400.00         1249.00         3649.00
  2004        95-99             1003.00          291.00         1294.00
  2004       100-104             170.09           36.81          206.90
  2004       105-109              11.90            1.20           13.10
  2004       110+                  0.00            0.00            0.00
  2005           0               148.00          173.00          321.00
  2005         1-4                21.00           24.00           45.00
  2005         5-9                11.00           18.00           29.00
  2005        10-14               21.00           14.00           35.00
  2005        15-19               38.00           78.00          116.00
  2005        20-24               44.00          150.00          194.00
  2005        25-29               47.00          166.00          213.00
  2005        30-34               75.00          172.00          247.00
  2005        35-39              120.00          182.00          302.00
  2005        40-44              163.00          277.00          440.00
  2005        45-49              243.00          375.00          618.00
  2005        50-54              366.00          541.00          907.00
  2005        55-59              480.00          761.00         1241.00
  2005        60-64              584.00          935.00         1519.00
  2005        65-69              798.00         1272.00         2070.00
  2005        70-74             1165.00         1823.00         2988.00
  2005        75-79             1960.00         2593.00         4553.00
  2005        80-84             3008.00         3016.00         6024.00
  2005        85-89             3150.00         2156.00         5306.00
  2005        90-94             2633.00         1248.00         3881.00
  2005        95-99              993.00          331.00         1324.00
  2005       100-104             177.70           33.19          210.89
  2005       105-109              12.32            0.81           13.13
  2005       110+                  0.00            0.00            0.00
  2006           0               125.00          158.00          283.00
  2006         1-4                21.00            9.00           30.00
  2006         5-9                13.00           19.00           32.00
  2006        10-14               10.00           27.00           37.00
  2006        15-19               44.00           72.00          116.00
  2006        20-24               52.00          112.00          164.00
  2006        25-29               47.00          123.00          170.00
  2006        30-34               71.00          160.00          231.00
  2006        35-39              115.00          207.00          322.00
  2006        40-44              163.00          279.00          442.00
  2006        45-49              243.00          393.00          636.00
  2006        50-54              338.00          539.00          877.00
  2006        55-59              473.00          793.00         1266.00
  2006        60-64              615.00          987.00         1602.00
  2006        65-69              757.00         1237.00         1994.00
  2006        70-74             1157.00         1789.00         2946.00
  2006        75-79             2006.00         2582.00         4588.00
  2006        80-84             3035.00         3107.00         6142.00
  2006        85-89             3231.00         2353.00         5584.00
  2006        90-94             2709.00         1325.00         4034.00
  2006        95-99             1161.00          363.00         1524.00
  2006       100-104             223.97           45.96          269.93
  2006       105-109              18.03            2.05           20.08
  2006       110+                  0.00            0.00            0.00
  2007           0               127.00          143.03          270.03
  2007         1-4                16.00           23.01           39.01
  2007         5-9                 9.00           12.00           21.00
  2007        10-14               17.00           20.01           37.01
  2007        15-19               33.00           70.03          103.03
  2007        20-24               54.00          118.03          172.03
  2007        25-29               56.00          133.03          189.03
  2007        30-34               60.00          149.05          209.05
  2007        35-39              127.00          208.05          335.05
  2007        40-44              167.00          246.06          413.06
  2007        45-49              233.00          395.09          628.09
  2007        50-54              374.00          536.13          910.13
  2007        55-59              455.00          741.17         1196.17
  2007        60-64              652.00         1041.24         1693.24
  2007        65-69              775.00         1336.30         2111.30
  2007        70-74             1168.00         1666.37         2834.37
  2007        75-79             1880.00         2650.62         4530.62
  2007        80-84             3064.00         3144.74         6208.74
  2007        85-89             3380.00         2495.59         5875.59
  2007        90-94             2913.00         1385.33         4298.33
  2007        95-99             1189.00          366.08         1555.08
  2007       100-104             219.60           55.01          274.61
  2007       105-109              15.39            3.01           18.40
  2007       110+                  0.00            0.00            0.00
  2008           0               113.00          151.00          264.00
  2008         1-4                22.00           30.00           52.00
  2008         5-9                11.00            9.00           20.00
  2008        10-14               10.00           13.00           23.00
  2008        15-19               32.00           75.00          107.00
  2008        20-24               49.00          147.00          196.00
  2008        25-29               56.00          165.00          221.00
  2008        30-34               84.00          177.00          261.00
  2008        35-39              119.00          223.00          342.00
  2008        40-44              182.00          283.00          465.00
  2008        45-49              261.00          406.00          667.00
  2008        50-54              355.00          551.00          906.00
  2008        55-59              473.00          728.00         1201.00
  2008        60-64              677.00         1079.00         1756.00
  2008        65-69              790.00         1370.00         2160.00
  2008        70-74             1196.00         1714.00         2910.00
  2008        75-79             1890.00         2705.00         4595.00
  2008        80-84             3149.00         3218.00         6367.00
  2008        85-89             3659.00         2801.00         6460.00
  2008        90-94             3001.00         1470.00         4471.00
  2008        95-99             1305.00          418.00         1723.00
  2008       100-104             240.29           52.71          293.00
  2008       105-109              17.71            2.28           19.99
  2008       110+                  0.00            0.00            0.00
  2009           0               122.00          156.00          278.00
  2009         1-4                20.00           28.00           48.00
  2009         5-9                12.00           21.00           33.00
  2009        10-14               14.00           23.00           37.00
  2009        15-19               40.00           75.00          115.00
  2009        20-24               45.00          122.00          167.00
  2009        25-29               64.00          151.00          215.00
  2009        30-34               82.00          156.00          238.00
  2009        35-39              128.00          243.00          371.00
  2009        40-44              164.00          278.00          442.00
  2009        45-49              281.00          412.00          693.00
  2009        50-54              399.00          557.00          956.00
  2009        55-59              502.00          763.00         1265.00
  2009        60-64              647.00         1121.00         1768.00
  2009        65-69              776.00         1438.00         2214.00
  2009        70-74             1128.00         1802.00         2930.00
  2009        75-79             1762.00         2565.00         4327.00
  2009        80-84             3014.00         3271.00         6285.00
  2009        85-89             3884.00         2931.00         6815.00
  2009        90-94             2928.00         1450.00         4378.00
  2009        95-99             1309.00          456.00         1765.00
  2009       100-104             233.27           44.55          277.82
  2009       105-109              16.72            1.43           18.15
  2009       110+                  0.00            0.00            0.00
  2010           0                97.00          133.00          230.00
  2010         1-4                23.00           20.00           43.00
  2010         5-9                12.00           25.00           37.00
  2010        10-14               12.00           18.00           30.00
  2010        15-19               33.00           88.00          121.00
  2010        20-24               46.00          129.00          175.00
  2010        25-29               61.00          132.00          193.00
  2010        30-34               69.00          153.00          222.00
  2010        35-39              124.00          204.00          328.00
  2010        40-44              137.00          269.00          406.00
  2010        45-49              258.00          416.00          674.00
  2010        50-54              341.00          548.00          889.00
  2010        55-59              484.00          773.00         1257.00
  2010        60-64              671.00         1089.00         1760.00
  2010        65-69              758.00         1286.00         2044.00
  2010        70-74             1179.00         1826.00         3005.00
  2010        75-79             1753.00         2375.00         4128.00
  2010        80-84             2938.00         3280.00         6218.00
  2010        85-89             3997.00         3003.00         7000.00
  2010        90-94             2987.00         1566.00         4553.00
  2010        95-99             1423.00          527.00         1950.00
  2010       100-104             265.25           63.84          329.09
  2010       105-109              19.74            3.15           22.89
  2010       110+                  0.00            0.00            0.00
  2011           0               101.00          150.00          251.00
  2011         1-4                15.00           32.00           47.00
  2011         5-9                11.00           15.00           26.00
  2011        10-14               14.00           12.00           26.00
  2011        15-19               35.00           63.00           98.00
  2011        20-24               44.00          132.00          176.00
  2011        25-29               53.00          154.00          207.00
  2011        30-34               87.00          152.00          239.00
  2011        35-39              118.00          199.00          317.00
  2011        40-44              178.00          265.00          443.00
  2011        45-49              257.00          387.00          644.00
  2011        50-54              408.00          530.00          938.00
  2011        55-59              465.00          758.00         1223.00
  2011        60-64              716.00         1106.00         1822.00
  2011        65-69              806.00         1418.00         2224.00
  2011        70-74             1205.00         1822.00         3027.00
  2011        75-79             1728.00         2403.00         4131.00
  2011        80-84             2936.00         3288.00         6224.00
  2011        85-89             4064.00         3226.00         7290.00
  2011        90-94             3136.00         1738.00         4874.00
  2011        95-99             1421.00          538.00         1959.00
  2011       100-104             266.51           73.85          340.36
  2011       105-109              19.48            4.15           23.63
  2011       110+                  0.00            0.00            0.00
  2012           0                97.00          122.00          219.00
  2012         1-4                15.00           23.00           38.00
  2012         5-9                10.00           26.00           36.00
  2012        10-14               13.00           16.00           29.00
  2012        15-19               51.00           55.00          106.00
  2012        20-24               35.00           93.00          128.00
  2012        25-29               44.00          141.00          185.00
  2012        30-34               55.00          143.00          198.00
  2012        35-39              107.00          175.00          282.00
  2012        40-44              170.00          270.00          440.00
  2012        45-49              233.00          310.00          543.00
  2012        50-54              350.00          486.00          836.00
  2012        55-59              495.00          765.00         1260.00
  2012        60-64              636.00         1009.00         1645.00
  2012        65-69              887.00         1343.00         2230.00
  2012        70-74             1110.00         1731.00         2841.00
  2012        75-79             1711.00         2283.00         3994.00
  2012        80-84             2902.00         3146.00         6048.00
  2012        85-89             4079.00         3106.00         7185.00
  2012        90-94             3345.00         1780.00         5125.00
  2012        95-99             1460.00          558.00         2018.00
  2012       100-104             291.55           59.88          351.43
  2012       105-109              22.47            2.12           24.59
  2012       110+                  0.00            0.00            0.00
  2013           0               105.00          111.00          216.00
  2013         1-4                18.00           17.00           35.00
  2013         5-9                14.00           22.00           36.00
  2013        10-14               12.00           18.00           30.00
  2013        15-19               20.00           61.00           81.00
  2013        20-24               45.00          104.00          149.00
  2013        25-29               51.00          134.00          185.00
  2013        30-34               73.00          140.00          213.00
  2013        35-39               89.00          155.00          244.00
  2013        40-44              162.00          233.00          395.00
  2013        45-49              240.00          377.00          617.00
  2013        50-54              348.00          545.00          893.00
  2013        55-59              462.00          714.00         1176.00
  2013        60-64              680.00         1035.00         1715.00
  2013        65-69              898.00         1463.00         2361.00
  2013        70-74             1127.00         1753.00         2880.00
  2013        75-79             1682.00         2244.00         3926.00
  2013        80-84             2837.00         3108.00         5945.00
  2013        85-89             3999.00         3217.00         7216.00
  2013        90-94             3438.00         1876.00         5314.00
  2013        95-99             1424.00          503.00         1927.00
  2013       100-104             283.92           60.55          344.47
  2013       105-109              20.09            1.47           21.56
  2013       110+                  0.00            0.00            0.00
  2014           0               106.00          103.00          209.00
  2014         1-4                13.00           22.00           35.00
  2014         5-9                10.00           17.00           27.00
  2014        10-14               12.00           12.00           24.00
  2014        15-19               30.00           54.00           84.00
  2014        20-24               39.00          105.00          144.00
  2014        25-29               60.00          148.00          208.00
  2014        30-34              101.00          187.00          288.00
  2014        35-39              114.00          213.00          327.00
  2014        40-44              170.00          311.00          481.00
  2014        45-49              249.00          379.00          628.00
  2014        50-54              391.00          620.00         1011.00
  2014        55-59              519.00          826.00         1345.00
  2014        60-64              718.00         1116.00         1834.00
  2014        65-69              976.00         1597.00         2573.00
  2014        70-74             1230.00         1844.00         3074.00
  2014        75-79             1768.00         2341.00         4109.00
  2014        80-84             2779.00         3187.00         5966.00
  2014        85-89             4038.00         3367.00         7405.00
  2014        90-94             3709.00         2079.00         5788.00
  2014        95-99             1453.00          572.00         2025.00
  2014       100-104             334.39           84.14          418.53
  2014       105-109              23.61            3.86           27.47
  2014       110+                  0.00            0.00            0.00
  2015           0                85.00           92.00          177.00
  2015         1-4                27.00           29.00           56.00
  2015         5-9                16.00            6.00           22.00
  2015        10-14               18.00           16.00           34.00
  2015        15-19               33.00           67.00          100.00
  2015        20-24               29.00           98.00          127.00
  2015        25-29               46.00          137.00          183.00
  2015        30-34               69.00          182.00          251.00
  2015        35-39              123.00          222.00          345.00
  2015        40-44              176.00          318.00          494.00
  2015        45-49              255.00          424.00          679.00
  2015        50-54              366.00          597.00          963.00
  2015        55-59              552.00          819.00         1371.00
  2015        60-64              672.00         1120.00         1792.00
  2015        65-69             1029.00         1627.00         2656.00
  2015        70-74             1264.00         1886.00         3150.00
  2015        75-79             1882.00         2486.00         4368.00
  2015        80-84             2882.00         3139.00         6021.00
  2015        85-89             4265.00         3697.00         7962.00
  2015        90-94             4088.00         2308.00         6396.00
  2015        95-99             1642.00          674.00         2316.00
  2015       100-104             337.21           82.66          419.87
  2015       105-109              18.78            3.32           22.10
  2015       110+                  0.00            0.00            0.00
  2016           0                98.00          122.00          220.00
  2016         1-4                17.00           17.00           34.00
  2016         5-9                 7.00           15.00           22.00
  2016        10-14               12.00           17.00           29.00
  2016        15-19               28.00           69.00           97.00
  2016        20-24               46.00          122.00          168.00
  2016        25-29               54.00          149.00          203.00
  2016        30-34               86.00          167.00          253.00
  2016        35-39              109.00          222.00          331.00
  2016        40-44              197.00          291.00          488.00
  2016        45-49              270.00          407.00          677.00
  2016        50-54              381.00          571.00          952.00
  2016        55-59              534.00          745.00         1279.00
  2016        60-64              712.00         1122.00         1834.00
  2016        65-69             1014.00         1512.00         2526.00
  2016        70-74             1324.00         1900.00         3224.00
  2016        75-79             1872.00         2555.00         4427.00
  2016        80-84             2742.00         3244.00         5986.00
  2016        85-89             4018.00         3506.00         7524.00
  2016        90-94             3951.00         2394.00         6345.00
  2016        95-99             1638.00          721.00         2359.00
  2016       100-104             347.73           94.27          442.00
  2016       105-109              21.26            3.74           25.00
  2016       110+                  0.00            0.00            0.00
