SA, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1971           0             10807.13        11367.06        22174.19
  1971         1-4             43143.53        45045.66        88189.18
  1971         5-9             55940.46        58843.64       114784.10
  1971        10-14            59174.34        61148.85       120323.19
  1971        15-19            54241.88        55010.75       109252.63
  1971        20-24            50287.87        50686.76       100974.63
  1971        25-29            42024.79        43225.73        85250.52
  1971        30-34            35397.37        36165.52        71562.88
  1971        35-39            33263.95        34281.56        67545.51
  1971        40-44            35669.87        38222.67        73892.54
  1971        45-49            37263.29        38308.84        75572.13
  1971        50-54            32306.77        32464.44        64771.22
  1971        55-59            29429.27        29342.55        58771.82
  1971        60-64            25100.47        23182.63        48283.09
  1971        65-69            19381.54        17155.26        36536.79
  1971        70-74            15927.10        11416.02        27343.11
  1971        75-79            12441.04         7356.99        19798.02
  1971        80-84             7941.47         4474.60        12416.06
  1971        85-89             3630.41         1676.48         5306.89
  1971        90-94             1045.97          401.14         1447.12
  1971        95-99              172.38           47.19          219.57
  1971       100-104              15.60            2.50           18.10
  1971       105-109               0.18            0.00            0.18
  1971       110+                  0.00            0.00            0.00
  1972           0             10525.26        11068.20        21593.46
  1972         1-4             43576.37        45616.55        89192.92
  1972         5-9             54456.10        57478.64       111934.74
  1972        10-14            59709.56        61839.14       121548.70
  1972        15-19            55013.58        56357.12       111370.70
  1972        20-24            50504.11        50865.62       101369.73
  1972        25-29            45640.75        46608.12        92248.87
  1972        30-34            36247.20        37364.98        73612.18
  1972        35-39            33448.64        34300.27        67748.91
  1972        40-44            34680.53        36957.89        71638.41
  1972        45-49            37002.85        38656.68        75659.53
  1972        50-54            33947.12        34138.78        68085.90
  1972        55-59            29604.66        29369.44        58974.10
  1972        60-64            26339.72        24243.34        50583.06
  1972        65-69            20325.13        17877.31        38202.44
  1972        70-74            16157.26        11968.37        28125.63
  1972        75-79            12541.52         7215.79        19757.31
  1972        80-84             8218.71         4477.51        12696.22
  1972        85-89             3792.68         1739.67         5532.35
  1972        90-94             1098.87          410.71         1509.58
  1972        95-99              187.66           49.88          237.53
  1972       100-104              13.97            1.10           15.07
  1972       105-109               0.00            0.00            0.00
  1972       110+                  0.00            0.00            0.00
  1973           0              9936.77        10524.03        20460.80
  1973         1-4             43486.81        45659.99        89146.80
  1973         5-9             53983.10        56862.12       110845.22
  1973        10-14            59517.54        62049.06       121566.61
  1973        15-19            55664.12        57381.67       113045.79
  1973        20-24            50993.62        51502.15       102495.77
  1973        25-29            47877.69        48780.11        96657.80
  1973        30-34            37451.66        38663.48        76115.14
  1973        35-39            33956.16        34677.78        68633.94
  1973        40-44            33861.64        35854.98        69716.63
