WA, Exposure to risk (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1980        55-59            27537.75        28476.26        56014.01
  1980        60-64            22876.32        21094.38        43970.70
  1980        65-69            21731.01        19313.48        41044.49
  1980        70-74            17108.40        14152.91        31261.31
  1980        75-79            11916.01         9104.82        21020.82
  1980        80-84             6874.04         3869.79        10743.83
  1980        85-89             3451.77         1449.10         4900.88
  1980        90-94             1174.78          394.49         1569.27
  1980        95-99              226.66           74.63          301.30
  1980       100-104              16.59            3.48           20.07
  1980       105-109               0.00            0.00            0.00
  1980       110+                  0.00            0.00            0.00
  1981           0             10524.45        11175.14        21699.59
  1981         1-4             41092.65        43514.76        84607.40
  1981         5-9             54981.08        57758.17       112739.26
  1981        10-14            59410.57        62869.12       122279.70
  1981        15-19            56844.10        58969.15       115813.25
  1981        20-24            58021.62        60102.85       118124.47
  1981        25-29            57022.70        59279.90       116302.60
  1981        30-34            55107.29        58502.24       113609.53
  1981        35-39            44127.73        47745.09        91872.82
  1981        40-44            36931.87        39656.70        76588.57
  1981        45-49            31227.86        33318.86        64546.72
  1981        50-54            30278.64        32710.34        62988.99
  1981        55-59            27867.52        29236.49        57104.01
  1981        60-64            23886.07        22192.61        46078.68
  1981        65-69            22074.34        19486.04        41560.38
  1981        70-74            17924.74        14583.98        32508.72
  1981        75-79            12396.42         9528.46        21924.88
  1981        80-84             7375.71         4260.71        11636.42
  1981        85-89             3556.26         1495.86         5052.12
  1981        90-94             1248.61          412.60         1661.21
  1981        95-99              239.72           76.66          316.38
  1981       100-104              20.60            2.08           22.68
  1981       105-109               0.00            0.00            0.00
  1981       110+                  0.00            0.00            0.00
  1982           0             10907.31        11530.69        22438.00
  1982         1-4             42079.24        44335.29        86414.53
  1982         5-9             54387.63        57508.12       111895.75
  1982        10-14            60841.03        64361.74       125202.77
  1982        15-19            57023.13        59502.18       116525.30
  1982        20-24            59406.18        61318.80       120724.98
  1982        25-29            58292.21        60428.43       118720.63
  1982        30-34            56497.64        59246.28       115743.93
  1982        35-39            48074.83        52138.78       100213.61
  1982        40-44            38474.41        41394.90        79869.31
  1982        45-49            32267.11        34447.00        66714.10
  1982        50-54            30412.71        32898.68        63311.39
  1982        55-59            28452.87        30035.66        58488.53
  1982        60-64            25206.53        23749.70        48956.23
  1982        65-69            22202.68        19365.06        41567.74
  1982        70-74            18680.56        15143.41        33823.98
  1982        75-79            13033.00         9941.25        22974.25
  1982        80-84             7877.84         4639.34        12517.17
  1982        85-89             3656.19         1556.26         5212.45
  1982        90-94             1347.45          434.05         1781.50
  1982        95-99              269.25           76.69          345.95
  1982       100-104              22.20            1.85           24.05
  1982       105-109               0.00            0.00            0.00
  1982       110+                  0.00            0.00            0.00
  1983           0             10956.25        11553.10        22509.35
  1983         1-4             42894.35        45035.25        87929.61
  1983         5-9             54113.60        57308.63       111422.23
  1983        10-14            60935.54        64432.09       125367.63
  1983        15-19            57386.62        60108.67       117495.30
  1983        20-24            60014.09        61926.91       121940.99
  1983        25-29            59021.68        61150.63       120172.31
  1983        30-34            57624.33        59531.28       117155.61
  1983        35-39            51141.20        55400.15       106541.35
  1983        40-44            39902.88        43025.11        82927.99
  1983        45-49            33584.13        35943.52        69527.65
  1983        50-54            30523.65        32843.01        63366.66
  1983        55-59            29016.21        30750.64        59766.85
  1983        60-64            26585.65        25574.29        52159.94
  1983        65-69            21989.17        18963.77        40952.94
  1983        70-74            19408.68        15769.87        35178.55
  1983        75-79            13751.74        10250.82        24002.56
  1983        80-84             8349.70         5033.95        13383.65
  1983        85-89             3799.67         1611.73         5411.41
  1983        90-94             1423.62          464.69         1888.31
  1983        95-99              300.64           82.02          382.66
  1983       100-104              28.35            3.17           31.52
  1983       105-109               0.00            0.00            0.00
  1983       110+                  0.00            0.00            0.00
  1984           0             11104.16        11656.90        22761.05
  1984         1-4             43674.77        45982.82        89657.59
  1984         5-9             53934.08        57040.11       110974.19
  1984        10-14            60379.52        63794.61       124174.13
  1984        15-19            58302.06        61080.22       119382.27
  1984        20-24            60191.15        62326.85       122518.00
  1984        25-29            59900.18        61993.40       121893.58
  1984        30-34            58502.20        59704.24       118206.45
  1984        35-39            53741.31        57848.08       111589.39
  1984        40-44            41654.94        44916.17        86571.11
  1984        45-49            35005.03        37545.61        72550.64
  1984        50-54            30631.75        32852.82        63484.58
  1984        55-59            29611.30        31421.94        61033.24
  1984        60-64            27572.56        26901.11        54473.67
  1984        65-69            21985.45        19060.37        41045.82
  1984        70-74            20197.47        16346.51        36543.98
  1984        75-79            14429.31        10572.44        25001.75
  1984        80-84             8804.73         5416.68        14221.42
  1984        85-89             4011.32         1722.96         5734.28
  1984        90-94             1501.39          483.93         1985.31
  1984        95-99              313.76           84.99          398.75
  1984       100-104              35.40            4.62           40.02
  1984       105-109               0.22            0.00            0.22
  1984       110+                  0.00            0.00            0.00
  1985           0             11306.15        11825.07        23131.22
  1985         1-4             44806.77        47290.39        92097.16
  1985         5-9             54194.64        57467.13       111661.77
  1985        10-14            59575.56        62745.07       122320.63
  1985        15-19            60047.67        62915.88       122963.56
  1985        20-24            60590.65        63004.91       123595.56
  1985        25-29            61500.67        63671.98       125172.64
  1985        30-34            59993.80        60643.34       120637.14
  1985        35-39            56895.91        60538.11       117434.02
  1985        40-44            43461.46        47233.17        90694.63
  1985        45-49            36377.12        39078.07        75455.20
  1985        50-54            31124.89        33201.21        64326.11
  1985        55-59            30171.05        32149.02        62320.07
  1985        60-64            28195.25        27837.69        56032.94
  1985        65-69            22649.22        19945.19        42594.42
  1985        70-74            20882.43        16790.99        37673.43
  1985        75-79            15109.82        11023.99        26133.81
  1985        80-84             9220.57         5706.58        14927.14
  1985        85-89             4302.32         1907.14         6209.46
  1985        90-94             1583.79          498.57         2082.36
  1985        95-99              318.05           85.06          403.11
  1985       100-104              37.56            5.45           43.01
  1985       105-109               0.36            0.00            0.36
  1985       110+                  0.00            0.00            0.00
  1986           0             11393.31        12165.27        23558.58
  1986         1-4             46050.83        48478.33        94529.16
  1986         5-9             55225.62        58766.70       113992.32
  1986        10-14            58504.00        61622.03       120126.03
  1986        15-19            62190.17        65254.36       127444.53
  1986        20-24            61019.11        63417.39       124436.50
  1986        25-29            63523.25        65676.92       129200.18
  1986        30-34            61726.82        62333.75       124060.57
  1986        35-39            59086.86        62028.14       121115.01
  1986        40-44            46538.59        50950.15        97488.74
  1986        45-49            37890.67        40732.68        78623.35
  1986        50-54            32029.50        33980.63        66010.13
  1986        55-59            30494.96        32537.08        63032.04
  1986        60-64            28732.09        28728.92        57461.02
  1986        65-69            23779.47        21216.73        44996.20
  1986        70-74            21229.71        17062.90        38292.61
  1986        75-79            15837.45        11400.08        27237.53
  1986        80-84             9587.65         5940.46        15528.11
  1986        85-89             4644.11         2105.74         6749.84
  1986        90-94             1617.52          504.50         2122.02
  1986        95-99              342.06           81.47          423.53
  1986       100-104              38.39            5.47           43.86
  1986       105-109               0.47            0.00            0.47
  1986       110+                  0.00            0.00            0.00
  1987           0             11695.63        12417.35        24112.98
  1987         1-4             46956.75        49612.36        96569.11
  1987         5-9             56847.09        60406.68       117253.77
  1987        10-14            57944.55        61403.56       119348.11
  1987        15-19            63661.65        66888.79       130550.44
  1987        20-24            61215.67        63449.29       124664.96
  1987        25-29            65321.15        67441.00       132762.15
  1987        30-34            63420.17        64190.21       127610.38
  1987        35-39            60522.41        62596.80       123119.20
  1987        40-44            50636.98        55373.71       106010.68
  1987        45-49            39321.54        42463.81        81785.35
  1987        50-54            33123.71        35138.75        68262.47
  1987        55-59            30741.32        32583.92        63325.24
  1987        60-64            29209.18        29474.92        58684.11
  1987        65-69            25179.06        22717.06        47896.12
  1987        70-74            21188.72        16961.48        38150.19
  1987        75-79            16445.22        11751.26        28196.47
  1987        80-84            10017.23         6210.74        16227.98
  1987        85-89             4971.32         2289.70         7261.02
  1987        90-94             1665.11          511.41         2176.52
  1987        95-99              379.21           85.82          465.04
  1987       100-104              44.25            5.28           49.54
  1987       105-109               1.18            0.00            1.18
  1987       110+                  0.00            0.00            0.00
  1988           0             12013.05        12574.23        24587.28
  1988         1-4             47950.27        50803.14        98753.41
  1988         5-9             58663.03        62261.16       120924.19
  1988        10-14            58374.06        62009.06       120383.13
  1988        15-19            64385.64        67753.80       132139.43
  1988        20-24            61888.68        64094.09       125982.77
  1988        25-29            66920.70        69021.05       135941.75
  1988        30-34            65324.24        66117.16       131441.40
  1988        35-39            62527.46        63810.67       126338.13
  1988        40-44            54346.43        59082.24       113428.67
  1988        45-49            40971.09        44513.25        85484.34
  1988        50-54            34541.25        36693.46        71234.71
  1988        55-59            31050.70        32663.14        63713.84
  1988        60-64            29687.26        30122.04        59809.31
  1988        65-69            26591.27        24354.38        50945.65
  1988        70-74            20910.63        16663.05        37573.67
  1988        75-79            17072.54        12230.39        29302.92
  1988        80-84            10513.08         6452.52        16965.60
  1988        85-89             5285.08         2479.77         7764.85
  1988        90-94             1769.37          536.41         2305.78
  1988        95-99              413.25           95.14          508.39
  1988       100-104              49.59            5.56           55.16
  1988       105-109               1.60            0.00            1.60
  1988       110+                  0.00            0.00            0.00
  1989           0             12253.47        12869.80        25123.27
  1989         1-4             48769.75        51714.75       100484.50
  1989         5-9             60545.12        64278.67       124823.79
  1989        10-14            59007.02        62689.12       121696.14
  1989        15-19            64634.59        68005.24       132639.83
  1989        20-24            63026.23        65307.03       128333.26
  1989        25-29            67758.68        69590.40       137349.08
  1989        30-34            67177.19        67989.97       135167.16
  1989        35-39            64436.27        65058.38       129494.64
  1989        40-44            57688.55        62017.26       119705.81
  1989        45-49            43095.73        46964.76        90060.49
  1989        50-54            35996.35        38299.10        74295.45
  1989        55-59            31345.61        32760.20        64105.81
  1989        60-64            30211.77        30732.51        60944.27
  1989        65-69            27424.26        25484.76        52909.02
  1989        70-74            21003.09        16877.62        37880.71
  1989        75-79            17763.91        12715.59        30479.50
  1989        80-84            11017.03         6660.77        17677.80
  1989        85-89             5593.21         2680.62         8273.83
  1989        90-94             1897.44          573.15         2470.60
  1989        95-99              443.31           97.53          540.84
  1989       100-104              47.68            5.75           53.44
  1989       105-109               0.92            0.00            0.92
  1989       110+                  0.00            0.00            0.00
  1990           0             12318.00        13024.20        25342.20
  1990         1-4             49191.19        52302.25       101493.44
  1990         5-9             62030.10        65758.15       127788.26
  1990        10-14            59508.03        63271.58       122779.61
  1990        15-19            63920.03        67167.01       131087.04
  1990        20-24            64340.24        66855.72       131195.95
  1990        25-29            67166.22        68454.92       135621.14
  1990        30-34            68501.32        69199.87       137701.19
  1990        35-39            66006.86        65910.66       131917.52
  1990        40-44            60748.67        64486.98       125235.65
  1990        45-49            45190.56        49317.69        94508.25
  1990        50-54            37293.33        39829.40        77122.73
  1990        55-59            31654.51        32892.43        64546.93
  1990        60-64            30696.23        31232.67        61928.90
  1990        65-69            27762.92        26108.49        53871.41
  1990        70-74            21681.75        17676.69        39358.44
  1990        75-79            18295.41        13055.31        31350.72
  1990        80-84            11548.60         6943.90        18492.50
  1990        85-89             5889.62         2864.97         8754.59
  1990        90-94             2075.08          645.29         2720.37
  1990        95-99              464.95          102.91          567.86
  1990       100-104              48.18            7.62           55.80
  1990       105-109               0.85            0.00            0.85
  1990       110+                  0.00            0.00            0.00
  1991           0             12182.96        12834.53        25017.49
  1991         1-4             49521.25        52522.73       102043.98
  1991         5-9             62823.64        66586.55       129410.20
  1991        10-14            60165.04        64029.06       124194.10
  1991        15-19            62309.55        65655.50       127965.05
  1991        20-24            65819.31        68547.44       134366.75
  1991        25-29            66141.67        67119.53       133261.20
  1991        30-34            69432.21        69913.69       139345.90
  1991        35-39            67097.92        66683.30       133781.22
  1991        40-44            62588.43        65659.28       128247.71
  1991        45-49            48024.77        52357.92       100382.69
  1991        50-54            38618.27        41402.28        80020.55
  1991        55-59            32255.43        33399.95        65655.39
  1991        60-64            30875.18        31456.31        62331.49
  1991        65-69            28164.36        26763.27        54927.63
  1991        70-74            22605.26        18656.07        41261.33
  1991        75-79            18552.79        13260.85        31813.63
  1991        80-84            12128.37         7247.40        19375.76
  1991        85-89             6191.21         3035.01         9226.22
  1991        90-94             2262.73          747.49         3010.22
  1991        95-99              481.45          105.37          586.82
  1991       100-104              52.10            7.90           60.00
  1991       105-109               1.06            0.00            1.06
  1991       110+                  0.00            0.00            0.00
  1992           0             12060.75        12644.96        24705.71
  1992         1-4             49626.76        52440.27       102067.04
  1992         5-9             63149.66        66854.63       130004.28
  1992        10-14            60959.54        64832.60       125792.14
  1992        15-19            61160.61        64822.64       125983.25
  1992        20-24            66713.36        69712.10       136425.46
  1992        25-29            65227.27        66409.11       131636.38
  1992        30-34            70105.36        70620.85       140726.21
  1992        35-39            67979.89        67663.69       135643.57
  1992        40-44            63431.18        65613.64       129044.82
  1992        45-49            51680.80        56182.53       107863.33
  1992        50-54            39711.88        42703.61        82415.49
  1992        55-59            33257.13        34476.70        67733.83
  1992        60-64            30843.97        31509.90        62353.87
  1992        65-69            28617.83        27397.62        56015.45
  1992        70-74            23666.58        19778.52        43445.10
  1992        75-79            18493.99        13242.88        31736.87
  1992        80-84            12711.28         7528.17        20239.45
  1992        85-89             6509.69         3220.16         9729.84
  1992        90-94             2401.63          845.25         3246.88
  1992        95-99              492.72          103.23          595.95
  1992       100-104              58.24            5.06           63.30
  1992       105-109               1.39            0.00            1.39
  1992       110+                  0.00            0.00            0.00
  1993           0             12046.74        12739.77        24786.51
  1993         1-4             49561.20        52243.24       101804.44
  1993         5-9             63399.61        66956.18       130355.79
  1993        10-14            61857.54        65773.62       127631.17
  1993        15-19            61005.08        64826.71       125831.79
  1993        20-24            66895.83        70151.89       137047.72
  1993        25-29            64825.76        66240.14       131065.90
  1993        30-34            70605.86        71377.55       141983.41
  1993        35-39            68801.98        68630.93       137432.90
  1993        40-44            64532.66        65929.27       130461.93
  1993        45-49            54954.50        59387.91       114342.42
  1993        50-54            41034.48        44267.19        85301.67
  1993        55-59            34486.80        35850.78        70337.58
  1993        60-64            30915.73        31502.56        62418.29
  1993        65-69            28972.45        27905.29        56877.75
  1993        70-74            24836.58        21056.85        45893.42
  1993        75-79            18206.04        13039.03        31245.07
  1993        80-84            13265.84         7836.77        21102.61
  1993        85-89             6861.30         3397.77        10259.07
  1993        90-94             2529.25          933.22         3462.47
  1993        95-99              517.08          110.47          627.56
  1993       100-104              62.93            6.55           69.48
  1993       105-109               1.43            0.00            1.43
  1993       110+                  0.00            0.00            0.00
  1994           0             12175.43        12887.90        25063.33
  1994         1-4             49444.75        52095.15       101539.90
  1994         5-9             63990.60        67468.13       131458.73
  1994        10-14            62993.54        66949.59       129943.13
  1994        15-19            61304.10        65170.81       126474.91
  1994        20-24            67027.22        70446.07       137473.29
  1994        25-29            65430.28        67134.13       132564.41
  1994        30-34            70891.79        71763.53       142655.32
  1994        35-39            69835.89        69972.83       139808.72
  1994        40-44            65976.69        66841.94       132818.63
  1994        45-49            57778.52        61876.58       119655.10
  1994        50-54            43016.47        46432.39        89448.85
  1994        55-59            35648.79        37247.64        72896.42
  1994        60-64            31219.24        31652.29        62871.53
  1994        65-69            29345.16        28416.94        57762.10
  1994        70-74            25603.70        22043.54        47647.24
  1994        75-79            18287.18        13236.92        31524.10
  1994        80-84            13850.72         8185.83        22036.56
  1994        85-89             7251.83         3541.33        10793.16
  1994        90-94             2678.77         1010.03         3688.79
  1994        95-99              569.20          127.49          696.68
  1994       100-104              65.15            9.59           74.73
  1994       105-109               0.87            0.00            0.87
  1994       110+                  0.00            0.00            0.00
  1995           0             12309.71        12962.22        25271.93
  1995         1-4             49353.21        52105.12       101458.33
  1995         5-9             64596.20        68053.22       132649.41
  1995        10-14            64327.58        68160.59       132488.17
  1995        15-19            61972.64        65710.67       127683.32
  1995        20-24            66797.25        70495.46       137292.71
  1995        25-29            67004.86        69110.46       136115.32
  1995        30-34            70689.88        71401.98       142091.86
  1995        35-39            71091.81        71574.86       142666.67
  1995        40-44            67646.38        68014.34       135660.72
  1995        45-49            60731.59        64463.25       125194.84
  1995        50-54            45014.67        48633.83        93648.50
  1995        55-59            36859.95        38706.00        75565.94
  1995        60-64            31576.44        31865.24        63441.68
  1995        65-69            29857.45        29016.41        58873.86
  1995        70-74            25965.17        22704.74        48669.90
  1995        75-79            18923.34        13970.65        32893.98
  1995        80-84            14423.76         8522.17        22945.94
  1995        85-89             7652.00         3676.20        11328.20
  1995        90-94             2837.35         1078.91         3916.26
  1995        95-99              626.86          146.41          773.27
  1995       100-104              69.18           11.30           80.48
  1995       105-109               1.01            0.00            1.01
  1995       110+                  0.00            0.00            0.00
  1996           0             12177.60        12890.70        25068.30
  1996         1-4             49686.17        52486.27       102172.45
  1996         5-9             64929.60        68306.10       133235.70
  1996        10-14            65412.62        69107.67       134520.29
  1996        15-19            62528.09        66167.15       128695.24
  1996        20-24            66052.16        69835.81       135887.97
  1996        25-29            69049.00        71528.38       140577.38
  1996        30-34            70344.30        70887.47       141231.77
  1996        35-39            72531.45        72809.76       145341.21
  1996        40-44            69186.82        69227.32       138414.15
  1996        45-49            62780.40        65952.02       128732.42
  1996        50-54            48007.60        51888.32        99895.92
  1996        55-59            38412.33        40445.57        78857.91
  1996        60-64            32187.76        32364.15        64551.91
  1996        65-69            30126.71        29475.01        59601.72
  1996        70-74            26396.63        23470.32        49866.95
  1996        75-79            19907.38        14879.84        34787.22
  1996        80-84            14829.55         8747.88        23577.43
  1996        85-89             8026.08         3801.51        11827.58
