gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
F,28,28688.6373506865,28870.3214458151,29097.8553850605,29209.6653927306,29448.86003063,30156.5646069812,31401.7412067852,32848.6757602019,33929.6890932717,34263.7047829324
F,29,28684.463677077,28645.6899541256,28869.0983968466,29133.4306933378,29324.3830958843,29532.0567766341,30162.4315589003,31358.3565453094,32853.7954990358,34002.285949921
F,30,28578.4444906479,28695.8557031459,28742.8204549297,28932.0777118607,29163.7756963108,29290.5747932673,29547.5557628732,30224.2345735874,31453.7276707172,32880.5309778591
F,31,28159.2410927378,28710.3227886503,28689.7437608283,28707.3045106493,28923.491307644,29202.1474244678,29385.9057707238,29602.0019069877,30219.8665250552,31396.6360485043
F,32,27272.2370596538,28110.6461592699,28556.2623585649,28718.2726393455,28789.2825991524,29000.9570016663,29219.0935166987,29366.1617089171,29588.7689709072,30257.3917949674
F,33,26313.1428278898,27127.7901295988,28139.1702247331,28689.0471082612,28728.29481846,28772.9313254074,28989.0245705497,29271.992520619,29404.8756943074,29617.4867124654
F,34,25874.6850886037,26384.479721239,27268.4108289246,28088.7579209494,28574.4747309504,28766.1595568855,28856.4878241217,29035.4527387467,29226.2967911708,29346.3443551595
F,35,25777.0089071789,25971.4679745887,26315.3947623364,27124.212915801,28138.0586827834,28717.5751618974,28779.7503166928,28763.3396456443,28988.9168584227,29225.0381453141
F,36,25444.6437395529,25685.844568921,25868.889900798,26383.8624482528,27269.7107021018,28101.9211829352,28588.7916997117,28756.5713756016,28847.8150216868,29003.2301496442
F,37,25021.7304050381,25406.3104165727,25760.5571922807,25958.0529730412,26318.5873017986,27119.0776430336,28116.4471713501,28736.947711634,28757.7972601341,28751.2695272031
F,38,25067.3929851213,25086.8553677581,25406.9823881955,25646.618401053,25851.6385701719,26367.7381789893,27244.618765803,28101.7348547125,28541.2340384683,28712.0556221965
F,39,25523.4603295687,24961.6112910332,24952.7677621061,25344.1484229103,25718.6849251436,25937.8956621738,26297.8016175934,27053.3368093359,28043.6283476595,28641.8126819006
F,40,25892.4149016751,25406.7256002509,24988.9713213763,25028.041772348,25350.1146396026,25607.6134457906,25808.8863903633,26266.6667020561,27167.9168743825,28006.9361222893
F,41,25771.3596780392,25999.3026988026,25462.9548790441,24915.0131344212,24883.0890627015,25277.8397957915,25646.0526025433,25848.8044303464,26220.1849603499,26984.0431644176
F,42,24926.1192703313,25730.1316428041,25838.9794932799,25352.1025360409,24915.7572712655,24952.785704975,25263.8122080806,25540.1239017453,25711.2499846519,26193.7782122495
F,43,23960.9821326944,24737.4421191114,25700.4574779581,25929.2570120547,25398.7635298488,24842.0657738522,24792.9412541373,25211.100061183,25529.3984157591,25747.9928546538
F,44,23944.7553649332,24001.1097308822,24824.9878214768,25645.6892400479,25769.280274049,25274.6584064786,24832.7821863218,24848.8980548595,25150.2055586394,25410.723303835
F,45,24793.2528318576,23944.01916572,23820.8161230492,24628.8454362426,25609.0621123469,25851.0305790636,25333.1467846078,24695.176622684,24689.0594707501,25074.2807331071
F,46,25492.4074988336,24579.0206708286,23784.5270519451,23878.6229489404,24720.1067207746,25565.6247077063,25698.1874121692,25156.0608054487,24733.9051001937,24746.6190231373
F,47,25645.4952696604,25456.4732442002,24647.7004287025,23816.5432100737,23697.4300790265,24522.610035029,25507.2542533879,25815.5206789019,25232.8905540245,24624.6911173326
F,48,25507.7744465541,25680.3760463878,25348.6913566787,24419.395733503,23631.5898741578,23736.0995865603,24595.3382225988,25520.4759027712,25564.9897607719,25035.0659465592
F,49,25294.5667353096,25271.1101817628,25467.8659615838,25259.3008162611,24479.6095414412,23649.1818008385,23549.5811717251,24357.2264989614,25323.1504013264,25598.8022399325
F,50,25136.6802978619,25108.4775036456,25305.5516653171,25495.359945578,25179.3396735446,24245.4839769591,23453.2865225662,23487.8527661166,24399.1353294792,25274.9708752372
F,51,24888.0210892931,25220.7634716125,25091.1769304277,25113.6638574303,25291.8214040189,25098.6149383495,24286.3116133306,23405.4134737713,23363.6395003163,24145.8635559372
F,52,24172.7840741329,24829.4564584869,24932.9529827694,24927.3995266595,25121.8024604638,25337.2962730169,24982.680033528,24048.5441925708,23259.3319660956,23315.4919644151
F,53,23133.4779112678,23878.3871646846,24676.6818753292,24987.9422650673,24896.7628280856,24920.4235860216,25081.8100126628,24941.1316615144,24074.4090273859,23242.5667994798
F,54,22351.9153839399,23017.2891411387,23939.7974252089,24579.597347759,24709.0256284248,24690.5062984526,24893.2959115894,25126.3426569406,24738.0086760526,23817.4102702997
F,55,21770.395205692,22377.7433255301,22867.4057165877,23634.6279463809,24416.4927659433,24730.7278872428,24647.7793878651,24584.1112434921,24789.6100615035,24608.3535486186
F,56,20749.6999173047,21593.5215548098,22076.5883004721,22757.0156589374,23663.372591341,24314.4110118062,24429.3935016348,24333.0993273464,24587.7566875353,24797.5431905176
F,57,19310.9577685122,20524.4090660467,21518.7527608302,22088.9139275902,22585.3778070114,23352.9325562909,24113.1996264615,24476.2320974929,24362.904545196,24333.6253519658
F,58,18085.0472415728,19280.8490639965,20503.3423108159,21301.4600184353,21782.937342625,22460.9761908404,23373.5694711747,24086.3885959123,24135.5650550054,24068.9173916486
F,59,17210.8513374278,18030.6299118493,19036.1007044644,20251.0462848849,21224.1949220202,21794.6617964889,22319.1691840516,23025.8119252555,23778.5524402529,24114.2993426009
F,60,16373.0450846752,16968.8412096161,17804.715070947,19015.5969651884,20230.7224941311,21014.8168134786,21496.7740337611,22086.0659906765,23024.8831432778,23692.7748861099
F,61,15522.9322062085,16156.5725244367,16956.310892164,17755.4790088729,18778.2182682466,19964.8838087161,20896.5481213548,21472.0043446177,21982.7699236416,22677.7040357639
F,62,14890.667374302,15528.0386971952,16112.4345715228,16685.747432094,17527.1962485673,18721.1779473325,19905.9697456874,20724.1119844267,21156.5817136737,21751.1491461283
F,63,14290.1864948197,14899.6705460663,15218.9257793462,15873.1568465005,16646.4365367396,17446.3882444949,18482.4655901395,19643.9694153783,20542.6225663486,21103.8828060911
F,64,13088.6081338612,13967.8899858044,14580.9394117784,15237.1503605424,15798.673607344,16363.9686198322,17217.9024154484,18380.0419100477,19555.5366089601,20334.3684540415
F,65,11476.7700225689,12730.9389237242,14026.2678376975,14595.6102405226,14922.2979286613,15548.4258599383,16295.6885008397,17112.7039066509,18140.2582186052,19258.7714762462
F,66,10396.2052780405,11505.5848806612,12831.6813975132,13658.9619207869,14282.0614592198,14920.6758783436,15453.7343069144,16022.1898799196,16867.264050217,18001.2265212323
F,67,9945.57150373907,10480.6407061352,11170.6923518178,12427.1521370758,13712.7896641789,14294.0624393555,14619.6178467843,15180.2697169929,15930.5345177982,16732.1061210092
F,68,9409.52669588233,9705.51844299258,10084.6493836274,11218.1855890825,12523.217591384,13359.786527521,13964.2553435397,14546.9492692611,15090.2852340164,15640.5660656234
F,69,8566.9065236391,9108.38310438771,9690.31073623435,10210.8301206815,10871.7467682717,12111.8857325047,13334.8645898625,13944.4226825924,14263.6413990511,14798.7137429903
F,70,7839.00135225182,8489.02341168718,9168.86175713369,9428.53876241189,9781.2505910555,10893.7915587853,12162.461513428,13022.3756274437,13585.2127026693,14151.3717565518
F,71,7361.2232984581,7801.67445672371,8268.09810415484,8805.934178635,9383.05533661551,9892.28103284828,10583.980656748,11755.2437544307,12920.3739567546,13525.9648235627
F,72,6909.75277068623,7191.41940149386,7518.04946164771,8182.87160843818,8866.40434734116,9114.47974116827,9491.44970423125,10516.2403831734,11768.6121653215,12597.4693847421
F,73,6399.91155163219,6710.16833691765,7083.07392145009,7517.54270637011,7967.31013806655,8490.95162851553,9025.12276275104,9514.09458700686,10244.3753260607,11344.9429191459
F,74,5954.63930234985,6285.46455194624,6656.44182731118,6919.87925154584,7219.58479838476,7869.12948221069,8497.6712241859,8762.15885940496,9156.06835519579,10134.4629851385
F,75,5595.51930651256,5865.07771838377,6119.88545786001,6430.3982554307,6792.13699402961,7205.87106493354,7658.29566350602,8174.32615640934,8650.86354287579,9158.08176351542
F,76,5188.61096469691,5433.39603765855,5653.86722066433,5990.90871797044,6359.67717319258,6603.80304983771,6925.10100845767,7545.84809054078,8116.79427062393,8393.9254780775
F,77,4715.72686852419,4997.22010796523,5305.18759660102,5559.68943113916,5799.24555834839,6104.6966421257,6450.47720928844,6836.28427958164,7311.57594522754,7765.46540015958
F,78,4333.06069065847,4588.82548634204,4906.75810237458,5125.99993004242,5322.97470214311,5659.37419895819,5999.56101038375,6233.47442251037,6588.17758485732,7137.02330796224
F,79,4074.61814376017,4225.57664666659,4419.21943023439,4692.50200855383,4985.33924608233,5227.5620235904,5472.57472081276,5786.10972941729,6089.49373573145,6472.74606937917
F,80,3785.58797777552,3903.32321502556,4009.35884803137,4275.91127033683,4582.02575884794,4789.42036393552,5006.34719836608,5333.94695850405,5631.1712852888,5877.78462623056
F,81,3406.74268008739,3600.14528987948,3736.51687735593,3893.64936898444,4072.55404795503,4346.62781393088,4635.07172985314,4830.9761299259,5119.93999796898,5384.40716074357
F,82,3048.74913710666,3267.92470895967,3492.41079886396,3564.83075907436,3687.04355236186,3928.02707764856,4213.20546354083,4425.20599673787,4634.57742679449,4908.6400707585
F,83,2779.52104890499,2913.42664954656,3162.94864349095,3296.50475815791,3454.71634353082,3563.00542978702,3729.01985049535,4087.50765745115,4237.41786925871,4434.97585843158
F,84,2595.45077750515,2626.91473442824,2652.67617569622,3079.98366243874,3072.39915917213,3284.26489583613,3392.65412479593,3486.39384920692,3951.92117730658,4067.23932261287
F,85,2466.38902895776,2438.33710056361,2068.35306959878,2892.83893584337,2501.61425175925,3088.86933238474,3274.68074271923,2678.5022262988,3763.17457676786,3840.27853759479
F,86,2317.77646192154,2281.37403678156,1702.88669329412,2686.00569714373,2105.38613198271,2912.5583039919,3207.46326340571,2169.38912000639,3590.01396279223,3663.84121782315
F,87,2097.56206710342,2100.14814987891,1616.78364866512,2424.9694565367,2000.3830177537,2699.3292655129,3043.93668164567,2077.10178431765,3357.21160008602,3451.06005684936
F,88,1805.17358350326,1869.47556508389,1667.73851386663,2104.22675026524,2026.29960788309,2416.60503542321,2739.06240122057,2202.49411521358,3012.66945648822,3139.59452140847
F,89,1464.86932511882,1587.00000620377,1733.15402454057,1739.227835155,2035.7360637917,2059.82460143694,2302.54441255883,2374.14035217353,2547.83823179502,2707.59352095846
F,90,1117.18288544955,1275.29419117395,1717.77251893421,1363.6682541803,1928.81579114817,1658.67837786091,1795.49278915059,2441.16103141477,2011.61564631419,2190.81682136904
F,91,799.746780044721,965.543768652862,1553.36953282704,1012.07269344661,1656.38291063798,1255.58777983351,1293.70254479178,2273.17433292262,1474.04829445088,1651.91985392814
F,92,538.524791795378,688.649456439054,1251.32589885383,711.794628321786,1264.16759058948,893.320669302212,862.562967883133,1862.44470759412,1002.58474632686,1159.86244343513
F,93,342.228264454727,463.395922936481,884.379499577408,475.488598602958,847.702309164815,598.30926568703,533.946119961381,1317.6682396343,634.378785242567,759.434262276587
F,94,206.286824127451,295.41421526074,548.504650504282,302.940561533928,500.687874829218,378.853581777133,308.755426752133,804.62454495904,375.468478427277,465.971893702598
F,95,118.60457662348,179.312226075058,300.205527433294,184.950682078482,262.352651910851,227.985083066816,167.951005201974,426.564620491954,209.228209464644,269.537474916772
F,96,65.4556362309014,104.275650875776,146.94718896064,108.803055467069,123.625558276061,131.230138747765,86.6409396119298,199.310052779166,110.634713016503,148.089501792011
F,97,34.9014655184122,58.4800977910092,65.346301107847,62.0339942956158,53.2055556008474,72.7483904657972,42.7463071908765,83.5505339898485,55.970696397183,77.8983608638566
F,98,18.1022583064609,31.8522006601601,26.8851814092093,34.4884777281524,21.2811826948788,39.1243408424835,20.3479206153019,32.0786740074425,27.3267788782168,39.5648986958729
F,99,9.19550502197664,16.9698585528981,10.4285345157335,18.8129484814357,8.05354480302281,20.5647521694309,9.42813875577466,11.5239898270991,12.9889437454431,19.5704031803515
F,100,4.60598283694422,8.90725843508924,3.88742459983629,10.1313532385093,2.93599799890472,10.6435982806265,4.28981194614761,3.95820011595284,6.06333573399828,9.50908566048567
M,0,34267.6794327157,35833.9356326121,34943.6560341319,35105.5451876949,35105.9193873684,35281.8122365928,35639.4591378431,36596.454963862,36139.7694182208,35736.0825944801
M,1,32840.7982107386,34160.0211634128,35739.5691728365,35438.5661928169,34919.7093651211,35027.4790991775,35440.8126517357,35816.6099475876,36417.5215765797,36317.1562288077
M,2,33065.7376467705,33150.4216075682,34401.0812509615,35198.5723474804,35479.4924400874,35242.3325242837,35076.9622388613,35284.2713834851,36033.0936861914,36366.388847697
M,3,33959.4991398086,33006.7640327897,32921.5024680217,34437.7098895872,35639.4926112547,35489.5626872226,35017.0630529164,35113.1164259244,35414.7326393679,35983.1951964941
M,4,34337.2801444611,33747.8865442914,33092.0392017838,33451.229228465,34383.8627013565,35270.9681197061,35576.8830480426,35335.866101119,35034.3335862541,35419.9136375217
M,5,34074.407003626,34461.4786170638,34031.5205596565,33026.2199167677,33112.4170857978,34546.6953849938,35698.4115674599,35552.3718611385,35122.7402647398,35100.893940693
M,6,33403.2104792261,34197.0774554466,34392.4745049147,33725.5374011882,33236.248201918,33547.5562618867,34440.8863740996,35321.0025729047,35663.9453072677,35321.9642535705
M,7,32687.557105338,33355.7341623539,34089.7999434395,34554.1597021905,34051.4197445212,33088.1186731093,33172.368457698,34605.3151422868,35715.6815668119,35613.4955733894
M,8,32263.6341807994,32635.2260484876,33444.7435102205,34305.3610487167,34430.82792649,33794.2419130438,33310.6100342542,33621.919057778,34491.0310197316,35389.8873485051
M,9,32261.080294854,32301.2412402011,32765.6988378179,33404.6651741388,34202.7299309988,34668.7167656306,34160.652855978,33169.735489555,33269.9009181382,34656.2612473884
M,10,32666.5591827313,32426.1770781425,32320.8166879417,32667.1120086125,33556.0191683527,34440.3620194444,34558.3952491113,33888.5106902613,33408.1993381511,33700.9524617149
M,11,32971.4304637423,32713.6644623712,32278.4839041183,32351.3162291225,32842.4341245531,33526.7114686835,34324.2648207663,34786.1889922183,34247.184014795,33268.5867365491
M,12,32655.1899586907,32796.6350403615,32684.3195118116,32490.1217257798,32405.8516401521,32784.2883322151,33667.1866501884,34549.660780189,34636.0229118999,33957.0513040945
M,13,32135.389336797,32627.8690734892,33013.0961986672,32778.4914952857,32382.4686607673,32472.6540245146,32952.6225327665,33606.3179289055,34394.6593049377,34831.4006026042
M,14,32028.0657570735,32304.465294957,32692.5465566069,32846.3517685717,32771.9320379926,32611.6419569025,32536.2747100227,32868.2477194275,33743.3796585959,34613.9979222594
M,15,32333.9285064306,32088.4530853846,32166.1619581805,32683.9085488817,33102.7098532391,32911.0391122159,32543.2475597085,32596.7673415118,33052.1602591888,33697.8992439063
M,16,32885.9479789094,32263.8181463226,32111.0682402346,32428.0993159897,32854.5185986772,33012.562717336,32958.7863354792,32789.9971135495,32680.2753206257,32981.926655764
M,17,33809.3327516156,32913.6935606038,32484.2338128429,32278.8418012745,32409.1789643407,32902.2126579997,33317.780358775,33136.7821182586,32730.4527247104,32733.2322665674
M,18,35249.0137100119,34022.8137801358,33033.8199359814,32444.0169962425,32384.0532211017,32709.2379330099,33092.1776807273,33248.8024756779,33159.4910825976,32949.4114815076
M,19,36519.346801871,35336.3529192901,33919.1981505646,33041.6248074447,32741.1462818652,32595.8890463525,32642.9267026868,33107.8855661776,33502.8779747695,33297.4058824103
M,20,36641.5789276615,36445.5509267929,35375.5812078836,34126.3969550182,33239.4972280592,32733.171903879,32591.600777115,32860.1020209955,33230.2152350584,33355.5811815782
M,21,35766.6873607395,36814.1129500626,36716.2747870344,35452.9630020917,34070.0879710674,33272.6802982541,32922.741443107,32693.5690256926,32715.5098663114,33140.5862270599
M,22,34555.0160215758,36009.8217509679,36885.7271415787,36589.3035938263,35519.6017541211,34325.4323140443,33403.6110600023,32803.8707388956,32617.9843663138,32860.5391423379
M,23,33471.5028269878,34638.6868091145,36013.3420016173,36986.2908738012,36884.2839128097,35633.8270251774,34202.8233306468,33328.9694106159,32929.1795179059,32687.7865022436
M,24,32811.5569161876,33597.2557940986,34793.1991898763,36192.1345459313,37029.7261474577,36719.470407513,35592.7422230907,34354.809259907,33394.3912749711,32775.8872704686
M,25,32442.8142001194,32956.0445962961,33668.9408562444,34786.3649659828,36106.0799745812,37063.7455184419,36913.0918083545,35634.4599437525,34173.1021742906,33274.9596469907
M,26,32077.4444790928,32456.1656067089,32901.4768104931,33673.2121440671,34892.9887412007,36269.1236999901,37065.6420895723,36707.9564238246,35550.8194957876,34304.8423814117
M,27,31679.3896036493,32008.7078781529,32422.4030832605,32962.6770178569,33792.8498145749,34883.245987801,36153.599346364,37046.646862141,36865.8547829459,35593.7221881555
M,28,31332.5254028395,31614.355569835,32031.1551510425,32425.8010076935,32982.1471570821,33774.6130495063,34914.1339654073,36224.5333089992,36980.3855942942,36620.673349667
M,29,31087.1718618903,31337.6302013789,31670.1090375653,31973.2841230614,32431.7383855234,33054.583354527,33778.8174216269,34800.3443218264,36019.6871339968,36898.5828221211
M,30,30940.5004133993,31240.450924938,31355.5504180047,31592.9825404515,32021.357793616,32492.173312863,32969.4033317197,33691.8618380603,34796.3702322691,36086.3609830828
M,31,30540.333105079,31033.7777299859,31103.0941527241,31326.7696653224,31681.2949585509,32004.9800221159,32432.5654770469,32992.3087114731,33702.3097470374,34696.4990411313
M,32,29448.8903983918,30296.0390274454,30899.9743513613,31215.629072956,31372.8774794546,31594.6451731115,31989.8710365784,32406.5822966033,32870.2627253039,33575.3647483848
M,33,28177.7607600105,29225.6354253739,30441.3901794945,30978.3343405918,31090.97699678,31301.4418599706,31588.1592515775,31863.545114399,32268.0680828166,32833.6236281365
M,34,27595.9647316902,28317.5260930066,29346.2400727472,30204.4619899706,30827.1071947354,31160.8311815794,31244.8520440967,31418.592046203,31784.4723924982,32212.8460453341
M,35,27471.7706064924,27697.5434763288,28093.409065615,29102.8556350941,30317.1071309427,30902.4837028624,30962.1766935776,31122.5160829003,31379.7635986412,31653.0153129546
M,36,27016.2348074661,27279.1724370577,27511.4512333434,28193.1337037138,29221.6249741252,30121.650021993,30712.2018182324,30998.3975639996,31055.8679279439,31211.4609240855
M,37,26375.9973469012,26913.7906563423,27380.9954625538,27591.0699554879,27984.8700343966,29012.2126447675,30218.2262164194,30763.9732083687,30794.8556892126,30930.863771363
M,38,26235.1475125574,26447.3255411325,26914.5382699345,27172.7043665429,27396.3136281613,28089.3104270899,29120.3707860304,29989.123261001,30548.5093988421,30821.8079028106
M,39,26603.5545901548,26139.6499409698,26248.3357289827,26789.6402579728,27255.6507414357,27473.8756820498,27851.8043998153,28855.0747793382,30042.9871417662,30591.9489019338
M,40,27021.9783290223,26469.7770349021,26083.6167627791,26307.2156154573,26788.6290342285,27040.8210471756,27227.0208160377,27895.9347260874,28924.2725003156,29791.1744771896
M,41,26975.9375096036,27043.0168054476,26441.6841348946,25980.6585640859,26114.3365085093,26647.2045049639,27075.5509075148,27259.0454775332,27627.0341663383,28615.7446487568
M,42,26017.7172036826,26824.0290836641,26847.3655644529,26287.313253926,25933.9843309886,26164.1027072979,26618.0204853503,26835.8556152119,26992.2659062806,27653.8224658975
M,43,24787.6631527591,25829.5260975906,26792.6135621071,26850.658911371,26273.4962786977,25828.1854282816,25943.0979249264,26464.7599479522,26859.902715359,27043.8807649754
M,44,24530.6582938578,24883.6512044315,25846.104730627,26628.5448557308,26640.2506701579,26101.4847904842,25744.4831105885,25972.3481512674,26409.9157148844,26617.0009867878
M,45,25212.1886714134,24499.5357973269,24617.7118635291,25619.942633744,26548.8682820096,26634.0879630906,26065.2322762119,25594.909478002,25709.0835315303,26214.8842168293
M,46,25815.7371049136,24938.3404411615,24337.9258034232,24667.3753388743,25616.4173105001,26405.3990825779,26420.7173360256,25844.0396210464,25483.6291569792,25710.9081945515
M,47,25858.9189562336,25748.4484936536,24991.2402697131,24280.0085672139,24412.1220467816,25394.2420501406,26324.4438277394,26390.6121123807,25794.9568277147,25332.8308259653
M,48,25432.2304222525,25814.9578468396,25552.0489414575,24690.4025688703,24111.6207360586,24434.9377464111,25382.6095687508,26166.6071573537,26137.3156343439,25560.7365499685
M,49,24811.4287171587,25109.589833627,25542.1080469676,25461.0991616161,24719.3466570344,24030.1216197993,24145.5016057315,25118.0577300036,26021.8938012156,26080.4016915143
M,50,24368.2341372409,24609.0756018788,25097.4398489553,25496.9163722281,25236.6168914961,24396.0183464709,23804.0846660335,24112.7231747532,25070.0130635453,25838.6434564592
M,51,24000.5696424765,24415.3281080965,24487.3775609433,24762.9256120745,25194.163020718,25119.3819652031,24387.6080993154,23674.656270905,23815.0987397075,24772.3515253745
M,52,23208.0527816942,23842.0608529929,24038.4694582597,24256.0806201785,24746.808571885,25136.9326534364,24879.5857466764,24019.9581433297,23446.0438065584,23764.4950581611
M,53,22091.4490415833,22831.1838537771,23649.7352136732,24083.3809401022,24149.4035832251,24395.0076117037,24800.8958944665,24739.5260205436,24010.4732372879,23327.3831336813
M,54,21262.8194881286,21918.4590815749,22841.2332472917,23503.2297748925,23689.5283802487,23878.5086310377,24340.249675332,24740.410396818,24473.4504159479,23629.6918737602
M,55,20672.5039268499,21215.3430026611,21706.7458005832,22441.6192282088,23269.844169035,23703.2797072491,23748.9167830279,23951.3591484656,24348.9711436181,24283.4509254381
M,56,19675.111600021,20431.6389248127,20855.3734691665,21492.9161655636,22433.9940451731,23107.097419121,23275.4847535587,23411.92164729,23870.5019501736,24261.805775272
M,57,18242.4994801676,19396.8665506113,20251.9623311039,20789.714120135,21276.7506931652,22005.5950629692,22826.1449855619,23259.7172818958,23289.2048974442,23476.8618740505
M,58,16923.3829485278,18091.1451497596,19249.2427824813,20006.0286174325,20413.0427677139,21031.2400931597,21971.9467514975,22668.8355726788,22805.4470032181,22918.3637473023
M,59,15929.3105763656,16717.895635172,17809.1919777972,18958.6639722163,19814.9996542642,20331.028101179,20800.5820016345,21523.33955165,22324.3729363916,22734.2490200179
M,60,15162.6707940076,15646.1646178551,16493.5374945524,17647.2316471138,18810.0599476017,19545.9812754653,19913.4124106469,20506.5680531795,21449.859718915,22120.5917059646
M,61,14566.2135916209,14963.2040907362,15513.8434633576,16275.7279496067,17348.3996364507,18484.0093328244,19299.8096727329,19796.6942344159,20267.2779098168,20955.1868828299
M,62,14128.4818500597,14495.9539632063,14746.2067478095,15204.4502638099,16026.1005137357,17171.5733617616,18302.2955680082,19018.2805580585,19364.4682812181,19925.0146553257
M,63,13568.2389165829,13999.9288269553,14128.5026471551,14519.4022691829,15062.9193317406,15808.7945856211,16851.1389934136,17960.311697762,18741.0721984437,19213.1387544989
M,64,12329.1047983552,13161.3122842265,13672.3465982887,14042.3352027774,14302.7737805593,14730.508615634,15522.5264623701,16641.907953229,17742.1690137048,18422.5052059848
M,65,10660.357701917,11950.7346351275,13118.8227352412,13534.3657205133,13670.2639444025,14026.5634444247,14545.4936401473,15265.9063979497,16287.0718837075,17342.3952462803
M,66,9491.19965512394,10647.1437788246,11910.2515945956,12696.2436779268,13191.8385282563,13542.6545493031,13784.4110719666,14184.9033531918,14959.4555378522,16029.0399163415
